player_name,bakery_RB_ensemble,pos,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,ADJ%,BTT%,Break%,CC%,CTPRR,Comp%,DAA,DOM+,DOM+.1,Drop Rate,EPA/P,MTF/A,PDOM+,PDOM+.1,RDOM+,RDOM+.1,TWP%,UCTPRR,Y/RR,YAC/R,YCO/A,YPA,YPC,YPR,aDOT,aYPTPA,ELU,Speed,BMI,SpeedxBMI,bakery_RB_rb_model_seed12_subs20_seed12,bakery_RB_rb_model_seed12_subs30_seed12,bakery_RB_rb_model_seed12_subs40_seed12,bakery_RB_rb_model_seed34_subs20_seed34,bakery_RB_rb_model_seed34_subs30_seed34,bakery_RB_rb_model_seed34_subs40_seed34,bakery_RB_rb_model_seed56_subs20_seed56,bakery_RB_rb_model_seed56_subs30_seed56,bakery_RB_rb_model_seed56_subs40_seed56
Tyjae Spears,4.621487744293879,RB,2001-06-15,Tulane,American,2023,3,2021.0,20.214,,,,,,,,0.072,0.061,,,,0.0,0.0,0.555,0.472,,,,,,,,,,,,4.486,28.837,129.36278199999998,4.595204581178052,4.595204581178052,4.595204581178052,4.993701299867727,4.993701299867727,4.538486467831141,4.427295629181388,4.427295629181388,4.427295629181388
James Starks,4.62064153164581,RB,1986-02-25,Buffalo,MAC,2010,6,2006.0,20.515,,,,,,,,0.098,0.069,,,,0.0,0.0,0.671,0.47,,,,,,,,,,,,4.5,27.986,125.937,4.547594598691522,4.547594598691522,4.547594598691522,4.838952101735082,4.838952101735082,4.435096825955305,4.609996319770754,4.609996319770754,4.609996319770754
David Wilson,4.616241188708232,RB,1991-06-15,Virginia Tech,ACC,2012,1,2011.0,20.214,,,,,,,,0.044,0.042,,,,0.0,0.0,0.5,0.475,,,,,,,,,,,,4.38,29.555,129.4509,4.595204581178052,4.595204581178052,4.595204581178052,4.993701299867727,4.993701299867727,4.538486467831141,4.411555962424442,4.411555962424442,4.411555962424442
Glen Coffee,4.616201839825062,RB,1987-05-01,Alabama,SEC,2009,3,2007.0,20.337,,,,,,,,0.07,0.07,,,,0.0,0.0,0.424,0.424,,,,,,,,,,,,4.5,28.342,127.539,4.598476222288057,4.598476222288057,4.598476222288057,4.931732024081884,4.931732024081884,4.459730554781408,4.475731096205401,4.475731096205401,4.475731096205401
Da'Rel Scott,4.61257676332477,RB,1988-05-02,Maryland,ACC,2011,7,2008.0,20.334,,,,,,,,0.059,0.056,,,,0.027,0.026,0.42,0.399,,,,,,,,,,,,4.4,29.425,129.47000000000003,4.595204581178052,4.595204581178052,4.595204581178052,4.993701299867727,4.993701299867727,4.481820615335251,4.41945130377269,4.41945130377269,4.41945130377269
Tyrone Tracy Jr.,4.611692565790348,RB,1999-11-23,Purdue,Big Ten,2024,5,,,,,,,,,,0.025,0.025,,,,0.0,0.0,0.041,0.041,,,,,,,,,,,,4.48,29.146,130.57408,4.550771752097713,4.550771752097713,4.550771752097713,5.024157358844274,5.024157358844274,4.557972901654027,4.415543405492473,4.415543405492473,4.415543405492473
Trestan Ebner,4.611525682604647,RB,1999-01-02,Baylor,Big 12,2022,6,,,,,,,,,,0.092,0.087,,,,0.0,0.0,0.164,0.156,,,,,,,,,,,118.5,4.43,28.728,127.26504,4.554043393207718,4.554043393207718,4.554043393207718,4.925720348816895,4.925720348816895,4.542503210233628,4.482552351983751,4.482552351983751,4.482552351983751
DJ Giddens,4.61113150143505,RB,2003-08-26,Kansas State,Big 12,2025,5,2023.0,20.016,,,,,,,,0.067,0.064,,,,0.0,0.0,0.406,0.386,,,,,,,,,,,,4.43,28.749,127.35806999999998,4.554043393207718,4.554043393207718,4.554043393207718,4.946021429243605,4.946021429243605,4.542503210233628,4.467835754857153,4.467835754857153,4.467835754857153
Ryan Mathews,4.61112593665503,RB,1987-10-10,Fresno State,WAC,2010,1,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.37,29.563,129.19031,4.550771752097713,4.550771752097713,4.550771752097713,4.98488686796798,4.98488686796798,4.552007758742209,4.442012226307986,4.442012226307986,4.442012226307986
Tony Pollard,4.608797705581341,RB,1997-04-30,Memphis,American,2019,4,,,,,,,,,,0.121,0.103,,,,0.0,0.0,0.133,0.113,,,,,,,,,,,,4.52,28.478,128.72056,4.550771752097713,4.550771752097713,4.550771752097713,4.974409828136378,4.974409828136378,4.552007758742209,4.442012226307986,4.442012226307986,4.442012226307986
Trey Benson,4.608403524411743,RB,2002-07-23,Florida State,ACC,2024,3,2022.0,20.11,,,,,,,,0.052,0.05,,,,0.0,0.0,0.434,0.412,,,,,,,,,,,,4.39,29.292,128.59188,4.550771752097713,4.550771752097713,4.550771752097713,4.994710908563088,4.994710908563088,4.552007758742209,4.427295629181388,4.427295629181388,4.427295629181388
Bernard Scott,4.606951869008125,RB,1984-02-10,Tennessee,SEC,2009,6,,,,,,,,,,0.006,0.006,,,,0.0,0.0,0.045,0.045,,,,,,,,,,,,4.44,28.694,127.40136,4.554043393207718,4.554043393207718,4.554043393207718,4.911430943655174,4.911430943655174,4.529917698188366,4.482552351983751,4.482552351983751,4.482552351983751
Darrynton Evans,4.606854058909808,RB,1998-07-09,Appalachian State,Sun Belt,2020,3,2018.0,20.148,,,,,,,,0.118,0.09,,,,0.002,0.002,0.485,0.369,,,,,,,,,,,366.7,4.41,29.124,128.43684,4.550771752097713,4.550771752097713,4.550771752097713,4.984299471222131,4.984299471222131,4.529917698188366,4.4369515444208325,4.4369515444208325,4.4369515444208325
Miles Sanders,4.606581313364296,RB,1997-05-01,Penn State,Big Ten,2019,2,2018.0,21.336,,,,,,,,0.025,0.025,,,,0.0,0.0,0.372,0.372,,,,,,,,,,,,4.49,29.425,132.11825000000002,4.603900305437705,4.603900305437705,4.603900305437705,4.918284017586743,4.918284017586743,4.591269295046648,4.406564524581804,4.406564524581804,4.406564524581804
LeSean McCoy,4.605861321971456,RB,1988-07-12,Pitt,Big East,2009,2,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.5,28.407,127.8315,4.550771752097713,4.550771752097713,4.550771752097713,4.911430943655174,4.911430943655174,4.529917698188366,4.482552351983751,4.482552351983751,4.482552351983751
Dylan Laube,4.605036291952384,RB,1999-12-14,Iowa State,Big 12,2024,6,,,,,,,,,,0.001,0.001,,,,0.0,0.0,0.026,0.025,,,,,,,,,,,,4.54,29.555,134.1797,4.431819233166935,4.431819233166935,4.431819233166935,5.095428634120568,5.095428634120568,4.727076325525132,4.410645111434797,4.410645111434797,4.410645111434797
Steve Slaton,4.603326792507833,RB,1986-01-04,West Virginia,Big East,2008,3,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.45,29.089,129.44605,4.550771752097713,4.550771752097713,4.550771752097713,4.973400219441016,4.973400219441016,4.552007758742209,4.42627255955104,4.42627255955104,4.42627255955104
Donald Brown,4.603189476806394,RB,1987-04-11,Connecticut,Big East,2009,1,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.46,30.129,134.37534,4.426278787728964,4.426278787728964,4.426278787728964,5.095428634120568,5.095428634120568,4.727076325525132,4.410645111434797,4.410645111434797,4.410645111434797
P.J. Daniels,4.600659019261582,RB,1982-12-12,Georgia Tech,ACC,2006,4,2003.0,20.72,,,,,,,,0.069,0.065,,,,0.0,0.0,0.513,0.488,,,,,,,,,,,,4.64,30.702,142.45728,4.228229770322749,4.228229770322749,4.228229770322749,5.234122217694792,5.234122217694792,4.75334276593248,4.499884887021308,4.499884887021308,4.499884887021308
Tony Hunt,4.598184217315386,RB,1985-11-24,Penn State,Big Ten,2007,3,2005.0,19.77,,,,,,,,0.175,0.175,,,,0.0,0.0,0.699,0.699,,,,,,,,,,,,4.68,29.912,139.98816,3.9892796356889857,3.9892796356889857,3.9892796356889857,5.3492058262609365,5.3492058262609365,4.92256818624147,4.598279736669389,4.598279736669389,4.598279736669389
Keilan Robinson,4.597562661960232,RB,2000-02-16,Texas,Big 12,2024,5,,,,,,,,,,0.011,0.01,,,,0.0,0.0,0.127,0.121,,,,,,,,,,,122.8,4.42,29.038,128.34796,4.550771752097713,4.550771752097713,4.550771752097713,4.920413289259146,4.920413289259146,4.529917698188366,4.45166814154743,4.45166814154743,4.45166814154743
Malcolm Perry,4.596839469583778,RB,1997-04-19,Navy,American,2020,7,2017.0,20.37,,,,,,,,0.0,0.0,,,,0.788,0.67,0.417,0.354,,,,,,,,,,,64.7,4.63,27.464,127.15832,4.574853906032862,4.574853906032862,4.574853906032862,4.853119090710633,4.853119090710633,4.4130803080176735,4.509225006238825,4.509225006238825,4.509225006238825
Rasheen Ali,4.581975543797011,RB,2001-02-16,Marshall,Sun Belt,2024,5,2021.0,20.539,,,,,,,,0.078,0.059,,,,0.0,0.0,0.687,0.522,,,,,,,,,,,29.6,4.499,28.728,129.247272,4.541204405590071,4.541204405590071,4.541204405590071,4.912285609861718,4.912285609861718,4.422584856526255,4.455670200384396,4.455670200384396,4.455670200384396
Tatum Bell,4.581975543797011,RB,1981-03-02,Oklahoma State,Big 12,2004,2,2001.0,20.501,,,,,,,,0.016,0.015,,,,0.0,0.0,0.586,0.557,,,,,,,,,,,,4.37,29.565,129.19905,4.541204405590071,4.541204405590071,4.541204405590071,4.912285609861718,4.912285609861718,4.422584856526255,4.455670200384396,4.455670200384396,4.455670200384396
Jaydon Blue,4.580988312958096,RB,2004-01-08,Texas,SEC,2025,5,2024.0,20.649,,,,,,,,0.116,0.116,,,,0.0,0.0,0.298,0.298,,,,,,,,,,,,4.38,28.941,126.76158,4.544476046700076,4.544476046700076,4.544476046700076,4.890954836932223,4.890954836932223,4.425149595459967,4.462802469066076,4.462802469066076,4.462802469066076
Zach Evans,4.579932466716026,RB,2001-05-30,North Texas,American,2023,6,2021.0,20.257,,,,,,,,0.042,0.036,,,,0.0,0.0,0.277,0.235,,,,,,,,,,,,4.484,28.17,126.31428,4.535686437311481,4.535686437311481,4.535686437311481,4.888098162340367,4.888098162340367,4.401055493009133,4.478360356939977,4.478360356939977,4.478360356939977
John Kelly,4.57794686902209,RB,1996-10-04,Tennessee,SEC,2018,6,2017.0,20.909,,,,,,,,0.072,0.072,,,,0.002,0.002,0.596,0.596,,,,,,,,,,,,4.558,30.989,141.247862,4.232806296193173,4.232806296193173,4.232806296193173,5.008966857420443,5.008966857420443,4.721973792759613,4.587731808339598,4.587731808339598,4.587731808339598
Giovani Bernard,4.570651156234609,RB,1991-11-22,North Carolina,ACC,2013,2,2011.0,19.775,,,,,,,,0.115,0.109,,,,0.0,0.0,0.56,0.532,,,,,,,,,,,,4.53,30.711,139.12083,3.980930753196475,3.980930753196475,3.980930753196475,5.240933355018035,5.240933355018035,4.8629529651417736,4.616082823781403,4.616082823781403,4.616082823781403
Jordan Scarlett,4.570600014963624,RB,1996-02-09,Florida,SEC,2019,5,2016.0,20.561,,,,,,,,0.01,0.01,,,,0.0,0.0,0.394,0.394,,,,,,,,,,,80.35,4.47,29.007,129.66129,4.541204405590071,4.541204405590071,4.541204405590071,4.900798961334755,4.900798961334755,4.422584856526255,4.429201379568883,4.429201379568883,4.429201379568883
Elijah Mitchell,4.569627526169165,RB,1998-05-02,Louisiana,Sun Belt,2021,6,2018.0,20.334,,,,,,,,0.075,0.057,,,,0.0,0.0,0.358,0.272,,,,,,,,,,,120.8,4.38,28.837,126.30606,4.535686437311481,4.535686437311481,4.535686437311481,4.888098162340367,4.888098162340367,4.344389640513243,4.46633415279802,4.46633415279802,4.46633415279802
Chauncey Washington,4.568988523157241,RB,1985-04-29,USC,Pac-10,2008,7,2006.0,21.342,,,,,,,,0.028,0.017,,,,0.0,0.0,0.44,0.264,,,,,,,,,,,,4.45,29.425,130.94125,4.50350339978,4.50350339978,4.50350339978,4.918284017586743,4.918284017586743,4.5541249001562765,4.406564524581804,4.406564524581804,4.406564524581804
Melvin Gordon,4.5676950954590225,RB,1993-04-13,Wisconsin,Big Ten,2015,1,2013.0,20.386,,,,,,,,0.137,0.137,,,,0.0,0.0,0.604,0.604,,,,,,,,,,,,4.52,28.363,128.20075999999997,4.526038204481838,4.526038204481838,4.526038204481838,4.847812031152885,4.847812031152885,4.400494795972412,4.478340795802505,4.478340795802505,4.478340795802505
Charles Scott,4.563664521398224,RB,1739-04,LSU,SEC,2010,6,2008.0,,,,,,,,,0.025,0.025,,,,0.0,0.0,0.454,0.454,,,,,,,,,,,,4.68,33.191,155.33388,4.233786209580747,4.233786209580747,4.233786209580747,5.227167049468753,5.227167049468753,4.734538082713029,4.394249960730412,4.394249960730412,4.394249960730412
Nate Ilaoa,4.563664521398224,RB,1983-04-04,Hawaii,WAC,2007,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.77,36.176,172.55952,4.233786209580747,4.233786209580747,4.233786209580747,5.227167049468753,5.227167049468753,4.734538082713029,4.394249960730412,4.394249960730412,4.394249960730412
Pierre Strong,4.560377555352227,RB,1998-12-10,Texas A&M,Big 12,2022,4,,,,,,,,,,0.021,0.02,,,,0.0,0.0,0.001,0.001,,,,,,,,,,,,4.37,28.867,126.14879,4.491253608231142,4.491253608231142,4.491253608231142,4.867797081913657,4.867797081913657,4.414576783920201,4.47315540857637,4.47315540857637,4.47315540857637
DeAndra Cobb,4.560377555352227,RB,1981-05-18,Michigan State,Big Ten,2005,6,,,,,,,,,,0.011,0.011,,,,0.0,0.0,0.068,0.068,,,,,,,,,,,,4.49,28.12,126.2588,4.491253608231142,4.491253608231142,4.491253608231142,4.867797081913657,4.867797081913657,4.414576783920201,4.47315540857637,4.47315540857637,4.47315540857637
Eric Gray,4.551166083474551,RB,1999-11-04,Oklahoma,Big 12,2023,5,2019.0,19.825,,,,,,,,0.084,0.08,,,,0.0,0.0,0.438,0.416,,,,,,,,,,,44.3,4.511,29.698,133.967678,4.24530279504579,4.24530279504579,4.24530279504579,5.256499980312468,5.256499980312468,4.740698629831918,4.323629258558912,4.323629258558912,4.323629258558912
Rashad Jennings,4.550548456933879,RB,1985-03-26,Pitt,Big East,2009,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.52,30.473,137.73796,4.229448234337877,4.229448234337877,4.229448234337877,5.097381822754357,5.097381822754357,4.684696692050718,4.462377023943953,4.462377023943953,4.462377023943953
Chase Edmonds,4.550548456933879,RB,1996-04-13,Bowling Green,MAC,2018,4,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.002,0.002,,,,,,,,,,,,4.55,30.27,137.7285,4.229448234337877,4.229448234337877,4.229448234337877,5.097381822754357,5.097381822754357,4.684696692050718,4.462377023943953,4.462377023943953,4.462377023943953
Zack Moss,4.549646696331115,RB,1997-12-15,Utah,Pac-12,2020,3,2017.0,19.713,,,,,,,,0.074,0.07,,,,0.0,0.0,0.487,0.463,,,,,,,,,,,109.6,4.65,32.928,153.1152,3.898244316875962,3.898244316875962,3.898244316875962,5.477046065278933,5.477046065278933,5.376292862230702,4.307234107854527,4.307234107854527,4.307234107854527
Tyler Ervin,4.5488456173776335,RB,1993-10-07,San Jose State,MWC,2016,4,2014.0,20.901,,,,,,,,0.106,0.08,,,,0.0,0.0,0.619,0.471,,,,,,,,,,,41.4,4.41,27.546,121.47786,4.5556124720470725,4.5556124720470725,4.5556124720470725,4.663576620907141,4.663576620907141,4.373934557961119,4.523895113494026,4.523895113494026,4.523895113494026
Brandon Jackson,4.548025153336479,RB,1985-10-02,East Carolina,CUSA,2007,2,,,,,,,,,,0.077,0.054,,,,0.0,0.0,0.355,0.249,,,,,,,,,,,,4.54,30.129,136.78566,4.229448234337877,4.229448234337877,4.229448234337877,5.097381822754357,5.097381822754357,4.661986959674113,4.462377023943953,4.462377023943953,4.462377023943953
Phil Mafah,4.547628749483655,RB,2002-10-24,Clemson,ACC,2025,7,2023.0,20.854,,,,,,,,0.016,0.015,,,,0.0,0.0,0.444,0.422,,,,,,,,,,,56.4,4.602,30.869,142.05913800000002,4.204028479937235,4.204028479937235,4.204028479937235,5.008966857420443,5.008966857420443,4.712465856740265,4.528724577986681,4.528724577986681,4.528724577986681
David Cobb,4.547570780410825,RB,1993-06-03,Minnesota,Big Ten,2015,5,2013.0,20.246,,,,,,,,0.044,0.044,,,,0.002,0.002,0.493,0.493,,,,,,,,,,,59.5,4.81,31.936,153.61216,4.1911946270977,4.1911946270977,4.1911946270977,5.247468129895464,5.247468129895464,4.7210167918019605,4.379533363603814,4.379533363603814,4.379533363603814
Ty Chandler,4.546590514767868,RB,1998-05-12,North Carolina,ACC,2022,5,2018.0,20.307,,,,,,,,0.052,0.049,,,,0.0,0.0,0.414,0.393,,,,,,,,,,,102.0,,,,4.248750376328091,4.248750376328091,4.248750376328091,5.117682903181067,5.117682903181067,4.626361898592042,4.4371119329907875,4.4371119329907875,4.4371119329907875
Karlos Williams,4.546590514767868,RB,1993-05-04,Florida State,ACC,2015,5,2013.0,20.329,,,,,,,,0.05,0.048,,,,0.0,0.0,0.382,0.363,,,,,,,,,,,37.2,4.48,30.342,135.93216,4.248750376328091,4.248750376328091,4.248750376328091,5.117682903181067,5.117682903181067,4.626361898592042,4.4371119329907875,4.4371119329907875,4.4371119329907875
Kelvin Taylor,4.54539909879853,RB,1993-09-28,Florida,SEC,2016,6,2013.0,19.926,,,,,,,,0.026,0.026,,,,0.0,0.0,0.631,0.631,,,,,,,,,,,53.8,4.6,29.698,136.61079999999998,4.229448234337877,4.229448234337877,4.229448234337877,5.097381822754357,5.097381822754357,4.661986959674113,4.454498860330106,4.454498860330106,4.454498860330106
Kendall Hunter,4.542154766517134,RB,1988-09-16,Oklahoma State,Big 12,2011,4,2008.0,19.959,,,,,,,,0.011,0.011,,,,0.0,0.0,0.649,0.617,,,,,,,,,,,,4.46,31.164,138.99144,4.229448234337877,4.229448234337877,4.229448234337877,5.097381822754357,5.097381822754357,4.71308677735924,4.427732590924211,4.427732590924211,4.427732590924211
Matt Forte,4.541480523593999,RB,1985-12-10,Tulane,CUSA,2008,2,2005.0,19.726,,,,,,,,0.06,0.042,,,,0.001,0.001,0.883,0.618,,,,,,,,,,,,4.44,28.627,127.10388,4.305525912066307,4.305525912066307,4.305525912066307,5.00722666262412,5.00722666262412,4.820422340089857,4.373957103602992,4.373957103602992,4.373957103602992
Ciatrick Fason,4.540591244077342,RB,1982-10-29,Florida,SEC,2005,4,2003.0,20.841,,,,,,,,0.097,0.097,,,,0.0,0.0,0.225,0.225,,,,,,,,,,,,4.58,27.307,125.06606,4.526834655791134,4.526834655791134,4.526834655791134,4.663576620907141,4.663576620907141,4.385978647026311,4.523895113494026,4.523895113494026,4.523895113494026
Ryan Torain,4.539165342545188,RB,1986-08-10,Arizona State,Pac-10,2008,5,2006.0,20.06,,,,,,,,0.078,0.047,,,,0.0,0.0,0.389,0.234,,,,,,,,,,,,4.61,30.105,138.78405,4.229448234337877,4.229448234337877,4.229448234337877,5.117682903181067,5.117682903181067,4.68972959213809,4.413015993797613,4.413015993797613,4.413015993797613
Roy Helu,4.538372639921857,RB,1988-12-07,Nebraska,Big 12,2011,4,2008.0,19.734,,,,,,,,0.021,0.02,,,,0.0,0.0,0.44,0.418,,,,,,,,,,,,4.4,30.541,134.3804,4.177761306587553,4.177761306587553,4.177761306587553,5.176934947927793,5.176934947927793,5.004995455381361,4.3177348294323705,4.3177348294323705,4.3177348294323705
Justise Hairston,4.537340543950931,RB,1983-06-27,Rutgers,Big East,2007,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Deon Anderson,4.537340543950931,RB,1983-01-27,Connecticut,Big East,2007,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
De'Angelo Henderson,4.537340543950931,RB,1992-11-24,Alabama,SEC,2017,6,,,,,,,,,,0.002,0.002,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Brian Robinson Jr.,4.537340543950931,RB,1999-03-22,Alabama,SEC,2022,3,,,,,,,,,,0.05,0.05,,,,0.0,0.0,0.632,0.632,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Mike Karney,4.537340543950931,RB,1981-07-06,Arizona State,Pac-10,2004,5,,,,,,,,,,0.007,0.004,,,,0.0,0.0,0.017,0.01,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Kene Nwangwu,4.537340543950931,RB,1998-02-09,Iowa State,Big 12,2021,4,,,,,,,,,,0.004,0.004,,,,0.0,0.0,0.137,0.13,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Reagan Maui'a,4.537340543950931,RB,1984-07-06,Hawaii,WAC,2007,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Oren O'Neal,4.537340543950931,RB,1983-09-08,Arkansas State,Sun Belt,2007,6,,,,,,,,,,0.011,0.008,,,,0.0,0.0,0.061,0.046,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Le'Ron McClain,4.537340543950931,RB,1984-12-27,Alabama,SEC,2007,4,,,,,,,,,,0.115,0.115,,,,0.0,0.0,0.02,0.02,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Justin Green,4.537340543950931,RB,1982-04-30,Vanderbilt,SEC,2005,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.07,0.07,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Sam Rogers,4.537340543950931,RB,1999-05-17,Virginia Tech,ACC,2017,6,,,,,,,,,,0.075,0.071,,,,0.002,0.002,0.115,0.11,,,,,,,,,,,59.8,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
David Williams,4.537340543950931,RB,1994-06-17,San Jose State,MWC,2018,7,,,,,,,,,,0.09,0.069,,,,0.0,0.0,0.329,0.25,,,,,,,,,,,39.8,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Damien Nash,4.537340543950931,RB,1982-04-14,Missouri,Big 12,2005,5,,,,,,,,,,0.06,0.057,,,,0.0,0.0,0.141,0.134,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Rick Razzano,4.537340543950931,RB,1981-01-28,Ole Miss,SEC,2005,7,,,,,,,,,,0.026,0.026,,,,0.0,0.0,0.049,0.049,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Madison Hedgecock,4.537340543950931,RB,1981-08-27,North Carolina,ACC,2005,7,,,,,,,,,,0.001,0.001,,,,0.0,0.0,0.004,0.004,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Cullen Gillaspia,4.537340543950931,RB,1995-05-12,Texas A&M,SEC,2019,7,,,,,,,,,,0.008,0.008,,,,0.0,0.0,0.024,0.024,,,,,,,,,,,52.0,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Kerrith Whyte Jr,4.537340543950931,RB,1996-10-31,Houston,CUSA,2019,7,,,,,,,,,,0.002,0.001,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Chandler Cox,4.537340543950931,RB,1996-07-29,Auburn,SEC,2019,7,,,,,,,,,,0.04,0.04,,,,0.0,0.0,0.041,0.041,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Nick Bawden,4.537340543950931,RB,1996-06-22,San Diego State,MWC,2018,7,,,,,,,,,,0.0,0.0,,,,0.082,0.062,0.008,0.006,,,,,,,,,,,0.0,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
David Kirtman,4.537340543950931,RB,1983-02-12,USC,Pac-10,2006,5,,,,,,,,,,0.049,0.03,,,,0.0,0.0,0.014,0.008,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Troy Fleming,4.537340543950931,RB,1980-10-01,Tennessee,SEC,2004,6,,,,,,,,,,0.023,0.023,,,,0.0,0.0,0.068,0.068,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Justin Hamilton,4.537340543950931,RB,1982-09-17,Virginia Tech,ACC,2006,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Anthony McFarland Jr.,4.537340543950931,RB,1977-12-18,Nevada,WAC,2020,4,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Jason Huntley,4.537340543950931,RB,1998-04-20,New Mexico State,Ind,2020,5,,,,,,,,,,0.076,0.045,,,,0.0,0.0,0.175,0.105,,,,,,,,,,,130.0,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Derrick Ward,4.537340543950931,RB,1980-08-30,Fresno State,WAC,2004,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
