player_name,bakery_QB_ensemble,pos,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,ADJ%,BTT%,Break%,CC%,CTPRR,Comp%,DAA,DOM+,DOM+.1,Drop Rate,EPA/P,MTF/A,PDOM+,PDOM+.1,RDOM+,RDOM+.1,TWP%,UCTPRR,Y/RR,YAC/R,YCO/A,YPA,YPC,YPR,aDOT,aYPTPA,ELU,Speed,BMI,SpeedxBMI,bakery_QB_qb_model_seed12_subs20_seed12,bakery_QB_qb_model_seed12_subs30_seed12,bakery_QB_qb_model_seed12_subs40_seed12,bakery_QB_qb_model_seed34_subs20_seed34,bakery_QB_qb_model_seed34_subs30_seed34,bakery_QB_qb_model_seed34_subs40_seed34,bakery_QB_qb_model_seed56_subs20_seed56,bakery_QB_qb_model_seed56_subs30_seed56,bakery_QB_qb_model_seed56_subs40_seed56
Cole McDonald,3.3959066120045636,QB,1998-05-20,Hawaii,MWC,2020,7,2018.0,20.285,,,,,,,,0.0,0.0,,,,0.833,0.633,0.28,0.213,,,,,,,,,,,40.15,4.58,26.87,123.0646,3.2506394823534905,3.5238621077213392,3.5238621077213392,3.2843990998192054,3.2843990998192054,3.2843990998192054,3.4705328369290953,3.4705328369290953,3.4705328369290953
Nathan Peterman,3.379898942483889,QB,1994-05-04,Pitt,ACC,2017,5,2015.0,21.328,,,,,,,,0.002,0.002,,,,0.977,0.929,0.091,0.086,,,,,,,,,,,11.3,4.82,29.014,139.84748000000002,4.544179176832656,3.5112921279945493,3.5112921279945493,3.124586878272928,3.124586878272928,3.124586878272928,3.1595221382381515,3.1595221382381515,3.1595221382381515
Jordan Travis,3.355551966536898,QB,2000-05-02,Florida State,ACC,2024,5,2020.0,20.334,,,,,,,,0.018,0.017,,,,0.886,0.842,0.181,0.172,,,,,,,,,,,45.5,4.706,26.384,124.16310400000002,3.26874113779462,3.536335625102542,3.536335625102542,3.1636517786733886,3.1636517786733886,3.1636517786733886,3.455866658270738,3.455866658270738,3.455866658270738
Eli Manning,3.346728810135297,QB,1981-01-03,Ole Miss,SEC,2004,1,2001.0,20.66,,,,,,,,0.0,0.0,,,,0.973,0.973,0.039,0.039,,,,,,,,,,,,4.9,26.204,128.39960000000002,3.3644931019395496,3.6624726828645766,3.6624726828645766,3.1284058566204935,3.1284058566204935,3.1284058566204935,3.3486344178958287,3.3486344178958287,3.3486344178958287
Jason Campbell,3.342211674813744,QB,1981-12-31,Auburn,SEC,2005,1,2002.0,20.668,,,,,,,,0.0,0.0,,,,0.896,0.896,0.008,0.008,,,,,,,,,,,,4.71,27.271,128.44641,3.3644931019395496,3.6624726828645766,3.6624726828645766,3.114854450655834,3.114854450655834,3.114854450655834,3.3486344178958287,3.3486344178958287,3.3486344178958287
Matt Flynn,3.315628533715464,QB,1985-06-20,Georgia Southern,Sun Belt,2008,7,2007.0,22.198,,,,,,,,0.006,0.004,,,,0.744,0.565,0.093,0.071,,,,,,,,,,,,4.79,29.655,142.04745,3.452302163312962,3.654666657370252,3.654666657370252,3.1746053560113525,3.1746053560113525,3.1746053560113525,3.185068419117217,3.185068419117217,3.185068419117217
Mark Sanchez,3.310053141508557,QB,1986-11-11,USC,Pac-10,2009,1,2008.0,21.807,,,,,,,,0.0,0.0,,,,0.947,0.568,0.059,0.035,,,,,,,,,,,,4.93,29.142,143.67005999999998,3.452302163312962,3.674278224560696,3.674278224560696,3.178242534377425,3.178242534377425,3.178242534377425,3.151630686003462,3.151630686003462,3.151630686003462
Kevin Hogan,3.296871343111396,QB,1992-10-20,Stanford,Pac-12,2016,5,2013.0,20.865,,,,,,,,0.009,0.009,,,,0.942,0.895,0.12,0.114,,,,,,,,,,,38.6,4.78,27.245,130.2311,3.5125468738795145,3.6656242105234424,3.6656242105234424,3.054517651192931,3.054517651192931,3.054517651192931,3.2214979464991225,3.2214979464991225,3.2214979464991225
Kyle Trask,3.296550968130612,QB,1998-03-06,Florida,SEC,2021,2,2019.0,21.489,,,,,,,,0.0,0.0,,,,0.939,0.939,0.141,0.141,,,,,,,,,,,,5.1,27.982,142.70819999999998,3.452302163312962,3.6304111831051,3.6304111831051,3.1669807085473227,3.1669807085473227,3.1669807085473227,3.151630686003462,3.151630686003462,3.151630686003462
Dwayne Haskins,3.2964200240511103,QB,1997-05-03,Ohio State,Big Ten,2019,1,2018.0,21.331,,,,,,,,0.0,0.0,,,,0.981,0.981,0.105,0.105,,,,,,,,,,,2.3,5.04,28.87,145.50480000000002,3.452302163312962,3.6298219347473384,3.6298219347473384,3.1669807085473227,3.1669807085473227,3.1669807085473227,3.151630686003462,3.151630686003462,3.151630686003462
Matt Mauck,3.2953698124547226,QB,1979-02-12,LSU,SEC,2004,7,2003.0,24.55,,,,,,,,0.0,0.0,,,,0.9,0.9,0.039,0.039,,,,,,,,,,,,4.79,29.27,140.2033,4.544179176832656,3.451255112978742,3.451255112978742,3.1098668877137183,3.1098668877137183,3.1098668877137183,2.9606794153870686,2.9606794153870686,2.9606794153870686
Bradlee Van Pelt,3.2947960972171937,QB,1980-07-03,Colorado State,MWC,2004,7,2001.0,21.164,,,,,,,,0.0,0.0,,,,0.873,0.663,0.383,0.291,,,,,,,,,,,,4.98,29.655,147.6819,3.452302163312962,3.6298219347473384,3.6298219347473384,3.162108928045574,3.162108928045574,3.162108928045574,3.151630686003462,3.151630686003462,3.151630686003462
Ryan Mallett,3.2947960972171937,QB,1988-06-05,Arkansas,SEC,2011,3,2009.0,21.24,,,,,,,,0.0,0.0,,,,0.915,0.915,0.053,0.053,,,,,,,,,,,,5.37,28.498,153.03426000000002,3.452302163312962,3.6298219347473384,3.6298219347473384,3.162108928045574,3.162108928045574,3.162108928045574,3.151630686003462,3.151630686003462,3.151630686003462
John Navarre,3.2947960972171937,QB,1980-09-09,Michigan,Big Ten,2004,7,2001.0,20.977,,,,,,,,0.012,0.012,,,,0.957,0.957,0.008,0.008,,,,,,,,,,,,5.19,28.425,147.52575000000002,3.452302163312962,3.6298219347473384,3.6298219347473384,3.162108928045574,3.162108928045574,3.162108928045574,3.151630686003462,3.151630686003462,3.151630686003462
Sean Canfield,3.2930379281774473,QB,1986-11-12,Oregon State,Pac-10,2010,7,2007.0,20.802,,,,,,,,0.0,0.0,,,,0.921,0.553,-0.006,-0.003,,,,,,,,,,,,4.93,27.141,133.80513,3.360278345996022,3.67409043377711,3.67409043377711,3.0728410753580695,3.0728410753580695,3.0728410753580695,3.2367863046575236,3.2367863046575236,3.2367863046575236
Trent Edwards,3.2918137766497773,QB,1983-10-30,Stanford,Pac-10,2007,3,2004.0,20.841,,,,,,,,0.0,0.0,,,,0.711,0.426,0.05,0.03,,,,,,,,,,,,4.76,28.115,133.82739999999998,3.360278345996022,3.668581751902596,3.668581751902596,3.0728410753580695,3.0728410753580695,3.0728410753580695,3.2367863046575236,3.2367863046575236,3.2367863046575236
Davis Mills,3.2827742756225855,QB,1998-10-21,Stanford,Pac-12,2021,3,2019.0,20.862,,,,,,,,0.0,0.0,,,,0.937,0.89,0.123,0.117,,,,,,,,,,,15.2,4.82,27.12,130.7184,3.3768545437919264,3.6700335718675903,3.6700335718675903,3.054517651192931,3.054517651192931,3.054517651192931,3.2214979464991225,3.2214979464991225,3.2214979464991225
Cody Pickett,3.282202585803982,QB,1980-06-30,Washington,Pac-10,2004,7,2001.0,21.172,,,,,,,,-0.0,-0.0,,,,0.953,0.572,0.031,0.019,,,,,,,,,,,,4.79,29.12,139.4848,3.679527308218746,3.5112921279945493,3.5112921279945493,3.1197150977711794,3.1197150977711794,3.1197150977711794,3.1595221382381515,3.1595221382381515,3.1595221382381515
Brock Osweiler,3.27032016002417,QB,1990-11-22,Arizona State,Pac-12,2012,2,2011.0,20.775,,,,,,,,0.0,0.0,,,,0.972,0.923,0.092,0.087,,,,,,,,,,,,4.83,27.259,131.66097,3.2578276616622084,3.6735034927395778,3.6735034927395778,3.054517651192931,3.054517651192931,3.054517651192931,3.2214979464991225,3.2214979464991225,3.2214979464991225
Teddy Bridgewater,3.268636657611736,QB,1992-11-10,Louisville,American,2014,1,2013.0,20.808,,,,,,,,0.0,0.0,,,,0.956,0.813,0.048,0.041,,,,,,,,,,,,4.776,27.473,131.21104799999998,3.2578276616622084,3.665927731883626,3.665927731883626,3.054517651192931,3.054517651192931,3.054517651192931,3.2214979464991225,3.2214979464991225,3.2214979464991225
Will Grier,3.2616650670010157,QB,1995-04-03,West Virginia,Big 12,2019,3,2017.0,22.415,,,,,,,,0.0,0.0,,,,0.945,0.898,0.045,0.043,,,,,,,,,,,,4.84,27.858,134.83272,3.395639603501087,3.529249615777731,3.529249615777731,3.0800246174269614,3.0800246174269614,3.0800246174269614,3.220257638557235,3.220257638557235,3.220257638557235
B.J. Symons,3.260774509261848,QB,1980-11-19,Texas Tech,Big 12,2004,7,2003.0,22.782,,,,,,,,0.0,0.0,,,,0.963,0.914,0.176,0.167,,,,,,,,,,,,4.9,28.478,139.5422,3.679527308218746,3.5165094898804727,3.5165094898804727,3.1098668877137183,3.1098668877137183,3.1098668877137183,3.1016078774119276,3.1016078774119276,3.1016078774119276
Garrett Grayson,3.259512851814756,QB,1991-05-29,Colorado State,MWC,2015,3,2013.0,22.261,,,,,,,,0.009,0.007,,,,0.962,0.731,0.018,0.014,,,,,,,,,,,1.4,4.75,27.345,129.88875,3.5722898669526293,3.529471208840356,3.529471208840356,3.0670140791587093,3.0670140791587093,3.0670140791587093,3.1677803814077774,3.1677803814077774,3.1677803814077774
Will Levis,3.2573474921771948,QB,1999-06-27,Kentucky,SEC,2023,2,2021.0,22.182,,,,,,,,0.001,0.001,,,,0.939,0.939,0.157,0.157,,,,,,,,,,,,4.81,27.872,134.06431999999998,3.360278345996022,3.549767549274797,3.549767549274797,3.102369255450201,3.102369255450201,3.102369255450201,3.1830687395661785,3.1830687395661785,3.1830687395661785
Ian Book,3.2512072482638583,QB,1998-03-30,Notre Dame,ACC,2021,4,2020.0,22.426,,,,,,,,0.0,0.0,,,,0.997,0.947,0.232,0.22,,,,,,,,,,,45.0,4.65,28.614,133.0551,3.360278345996022,3.510173158319751,3.510173158319751,3.04466944113547,3.04466944113547,3.04466944113547,3.2487440827775993,3.2487440827775993,3.2487440827775993
Tajh Boyd,3.2503018589801353,QB,1990-09-25,Clemson,ACC,2014,6,2011.0,20.934,,,,,,,,0.0,0.0,,,,0.932,0.886,0.221,0.21,,,,,,,,,,,,4.84,29.286,141.74424,3.452302163312962,3.493188608092167,3.493188608092167,3.1197150977711794,3.1197150977711794,3.1197150977711794,3.151630686003462,3.151630686003462,3.151630686003462
C.J. Beathard,3.2435863473749396,QB,1993-11-16,Iowa,Big Ten,2017,3,2015.0,21.791,,,,,,,,0.0,0.0,,,,0.988,0.988,0.086,0.086,,,,,,,,,,,6.4,4.791,28.115,134.69896500000002,3.360278345996022,3.5325432297861727,3.5325432297861727,3.1060064338162734,3.1060064338162734,3.1060064338162734,3.1496310064524233,3.1496310064524233,3.1496310064524233
John David Booty,3.2372654537773826,QB,1985-01-03,USC,Pac-10,2008,5,2006.0,21.659,,,,,,,,0.0,0.0,,,,0.862,0.517,0.006,0.004,,,,,,,,,,,,4.82,27.986,134.89252000000002,3.395639603501087,3.5033113185897853,3.5033113185897853,3.094744607986171,3.094744607986171,3.094744607986171,3.1496310064524233,3.1496310064524233,3.1496310064524233
Mitchell Trubisky,3.2368600668044807,QB,1994-08-20,North Carolina,ACC,2017,1,2016.0,22.034,,,,,,,,0.001,0.001,,,,0.992,0.942,0.2,0.19,,,,,,,,,,,,4.67,28.5,133.095,3.360278345996022,3.506907313270053,3.506907313270053,3.0604235873631476,3.0604235873631476,3.0604235873631476,3.19212562220492,3.19212562220492,3.19212562220492
Mike Kafka,3.2360321949373008,QB,1987-07-25,Northwestern,Big Ten,2010,4,2009.0,22.105,,,,,,,,0.028,0.028,,,,0.86,0.86,0.319,0.319,,,,,,,,,,,,4.93,28.12,138.6316,3.368194511132362,3.578511820454012,3.578511820454012,3.0261602243614893,3.0261602243614893,3.0261602243614893,3.1735303097702836,3.1735303097702836,3.1735303097702836
Brandon Doughty,3.2321032773370826,QB,1991-10-06,Western Kentucky,CUSA,2016,7,2013.0,21.906,,,,,,,,0.005,0.004,,,,0.981,0.686,0.012,0.008,,,,,,,,,,,0.0,5.22,26.62,138.9564,3.368194511132362,3.5574129778065045,3.5574129778065045,3.042447538191305,3.042447538191305,3.042447538191305,3.1595221382381515,3.1595221382381515,3.1595221382381515
Kyle McCord,3.230957137296268,QB,2002-09-19,Syracuse,ACC,2025,6,2023.0,20.95,,,,,,,,0.0,0.0,,,,0.997,0.947,0.043,0.04,,,,,,,,,,,,4.767,27.245,129.87691500000005,3.5722898669526293,3.4698717351264587,3.4698717351264587,3.054517651192931,3.054517651192931,3.054517651192931,3.134342648294022,3.134342648294022,3.134342648294022
Stephen McGee,3.230957137296268,QB,1985-09-27,Texas A&M,Big 12,2009,4,2006.0,20.928,,,,,,,,0.001,0.001,,,,0.916,0.871,0.215,0.204,,,,,,,,,,,,4.61,28.12,129.63320000000002,3.5722898669526293,3.4698717351264587,3.4698717351264587,3.054517651192931,3.054517651192931,3.054517651192931,3.134342648294022,3.134342648294022,3.134342648294022
Jarrett Stidham,3.228329303083577,QB,1996-08-08,Auburn,SEC,2019,4,2017.0,21.065,,,,,,,,0.0,0.0,,,,0.912,0.912,0.072,0.072,,,,,,,,,,,57.6,4.81,27.986,134.61266,3.360278345996022,3.488086939972815,3.488086939972815,3.0898728274844225,3.0898728274844225,3.0898728274844225,3.1496310064524233,3.1496310064524233,3.1496310064524233
Jacoby Brissett,3.2250737362472983,QB,1992-12-11,North Carolina State,ACC,2016,3,2014.0,21.722,,,,,,,,0.0,0.0,,,,0.986,0.936,0.154,0.146,,,,,,,,,,,39.4,4.94,28.115,138.8881,3.368194511132362,3.534869508404748,3.534869508404748,3.0363878945231235,3.0363878945231235,3.0363878945231235,3.1595221382381515,3.1595221382381515,3.1595221382381515
Stefan Lefors,3.2238898913442164,QB,1981-06-07,Louisville,CUSA,2005,4,2003.0,22.234,,,,,,,,0.013,0.009,,,,0.817,0.572,0.056,0.039,,,,,,,,,,,,,,,3.2578276616622084,3.52639898936814,3.52639898936814,3.0670140791587093,3.0670140791587093,3.0670140791587093,3.1677803814077774,3.1677803814077774,3.1677803814077774
Bailey Zappe,3.2236716672457724,QB,1999-04-26,Western Kentucky,CUSA,2022,4,2021.0,22.352,,,,,,,,0.0,0.0,,,,0.983,0.688,0.121,0.085,,,,,,,,,,,2.9,4.88,28.363,138.41144,3.368194511132362,3.541740679954424,3.541740679954424,3.004054305157402,3.004054305157402,3.004054305157402,3.1830687395661785,3.1830687395661785,3.1830687395661785
Jake Haener,3.223363262190564,QB,1999-03-16,Fresno State,MWC,2023,4,2020.0,21.465,,,,,,,,0.0,0.0,,,,0.905,0.688,0.07,0.053,,,,,,,,,,,68.4,4.743,28.071,133.14075300000002,3.360278345996022,3.468735183308327,3.468735183308327,3.0593894316946795,3.0593894316946795,3.0593894316946795,3.178117450672788,3.178117450672788,3.178117450672788
Jordan Palmer,3.2217530880566714,QB,1984-05-30,UTEP,CUSA,2007,6,2005.0,21.257,,,,,,,,0.0,0.0,,,,0.956,0.669,0.027,0.019,,,,,,,,,,,,4.98,26.692,132.92616,3.360278345996022,3.468797070458434,3.468797070458434,3.054517651192931,3.054517651192931,3.054517651192931,3.178117450672788,3.178117450672788,3.178117450672788
Devin Leary,3.221551115829443,QB,1999-09-10,Kentucky,SEC,2024,6,2021.0,21.977,,,,,,,,-0.001,-0.001,,,,0.999,0.999,0.01,0.01,,,,,,,,,,,0.0,4.769,28.363,135.263147,3.395639603501087,3.5203450539276773,3.5203450539276773,3.0362457705837578,3.0362457705837578,3.0362457705837578,3.1496310064524233,3.1496310064524233,3.1496310064524233
Joe Burrow,3.2196351449800176,QB,1996-12-10,LSU,SEC,2020,1,2018.0,21.725,,,,,,,,0.001,0.001,,,,0.963,0.963,0.151,0.151,,,,,,,,,,,,4.788,27.62,132.24456,3.2578276616622084,3.4862912592826225,3.4862912592826225,3.0706512575247817,3.0706512575247817,3.0706512575247817,3.178117450672788,3.178117450672788,3.178117450672788
Craig Krenzel,3.2196027037065407,QB,1981-07-01,Ohio State,Big Ten,2004,5,2002.0,21.169,,,,,,,,0.0,0.0,,,,0.81,0.81,0.151,0.151,,,,,,,,,,,,4.84,28.495,137.9158,3.4311149704765396,3.5170446232084314,3.5170446232084314,3.020775699036065,3.020775699036065,3.020775699036065,3.1496310064524233,3.1496310064524233,3.1496310064524233
Luke Falk,3.2191668264168825,QB,1994-12-28,Washington State,Pac-12,2018,6,2015.0,20.676,,,,,,,,0.0,0.0,,,,0.866,0.822,-0.053,-0.05,,,,,,,,,,,,4.76,26.168,124.55968,3.26874113779462,3.421877184060071,3.421877184060071,3.02426620369536,3.02426620369536,3.02426620369536,3.262402440250366,3.262402440250366,3.262402440250366
Troy Smith,3.215836523393546,QB,1977-07-30,Ohio State,Big Ten,2007,5,2005.0,28.09,,,,,,,,0.0,0.0,,,,0.939,0.939,0.066,0.066,,,,,,,,,,,,4.72,30.512,144.01664,3.452302163312962,3.5875402519037403,3.5875402519037403,3.152260717988113,3.152260717988113,3.152260717988113,2.952787963152379,2.952787963152379,2.952787963152379
Ryan Fitzpatrick,3.215836523393546,QB,1982-11-24,Temple,American,2005,7,2014.0,31.77,,,,,,,,0.137,0.116,,,,0.036,0.03,-0.002,-0.002,,,,,,,,,,,,4.86,29.784,144.75024,3.452302163312962,3.5875402519037403,3.5875402519037403,3.152260717988113,3.152260717988113,3.152260717988113,2.952787963152379,2.952787963152379,2.952787963152379
Jonathan Crompton,3.215342099065155,QB,1987-07-25,Tennessee,SEC,2010,5,2009.0,22.105,,,,,,,,0.0,0.0,,,,0.958,0.958,0.014,0.014,,,,,,,,,,,,,,,3.2578276616622084,3.526964004178139,3.526964004178139,3.0604235873631476,3.0604235873631476,3.0604235873631476,3.1483508198261543,3.1483508198261543,3.1483508198261543
Andre Woodson,3.212784879327683,QB,1984-04-25,Kentucky,SEC,2008,6,2005.0,21.352,,,,,,,,0.0,0.0,,,,0.995,0.995,0.027,0.027,,,,,,,,,,,,4.85,27.872,135.17919999999998,3.395639603501087,3.48244822317246,3.48244822317246,3.0352116149152897,3.0352116149152897,3.0352116149152897,3.1496310064524233,3.1496310064524233,3.1496310064524233
Kirk Cousins,3.210620985227937,QB,1988-08-19,Michigan State,Big Ten,2012,4,2009.0,21.035,,,,,,,,0.0,0.0,,,,0.95,0.95,-0.01,-0.01,,,,,,,,,,,,4.84,26.745,129.4458,3.5722898669526293,3.4477521580275146,3.4477521580275146,3.054517651192931,3.054517651192931,3.054517651192931,3.0880805768216604,3.0880805768216604,3.0880805768216604
Matt Ryan,3.210587672642245,QB,1985-05-17,Boston College,ACC,2008,1,2006.0,21.292,,,,,,,,0.0,0.0,,,,0.997,0.947,0.06,0.057,,,,,,,,,,,,4.89,27.034,132.19626,3.2578276616622084,3.4697780432604217,3.4697780432604217,3.054517651192931,3.054517651192931,3.054517651192931,3.178117450672788,3.178117450672788,3.178117450672788
Kyler Murray,3.2077082054238657,QB,1997-08-07,Oklahoma,Big 12,2019,1,2018.0,21.068,,,,,,,,0.0,0.0,,,,0.971,0.922,0.287,0.273,,,,,,,,,,,11.3,4.763,29.698,141.451574,3.147137953380207,3.4887022474970344,3.4887022474970344,3.1197150977711794,3.1197150977711794,3.1197150977711794,3.1285620357089927,3.1285620357089927,3.1285620357089927
Matt Schaub,3.207226086534276,QB,1981-06-25,Virginia,ACC,2004,3,2002.0,21.185,,,,,,,,0.0,0.0,,,,0.867,0.824,0.056,0.053,,,,,,,,,,,,5.04,28.078,141.51312,3.145273019230554,3.4874651795687095,3.4874651795687095,3.1197150977711794,3.1197150977711794,3.1197150977711794,3.1285620357089927,3.1285620357089927,3.1285620357089927
Tyler Wilson,3.2070171341137947,QB,1989-08-16,North Texas,CUSA,2013,4,2011.0,22.042,,,,,,,,0.0,0.0,,,,0.926,0.648,0.041,0.029,,,,,,,,,,,,4.95,27.601,136.62495,3.286156969070824,3.5132386925118086,3.5132386925118086,3.01986743965868,3.01986743965868,3.01986743965868,3.1636391779845554,3.1636391779845554,3.1636391779845554
Mac Jones,3.205683156584923,QB,1998-09-05,Alabama,SEC,2021,1,2020.0,21.99,,,,,,,,-0.001,-0.001,,,,0.971,0.971,0.016,0.016,,,,,,,,,,,27.9,4.72,27.858,131.48976,3.2578276616622084,3.504511020315293,3.504511020315293,3.0604235873631476,3.0604235873631476,3.0604235873631476,3.134342648294022,3.134342648294022,3.134342648294022
Trevor Siemian,3.204044733435038,QB,1991-12-26,Northwestern,Big Ten,2015,7,2013.0,21.684,,,,,,,,0.053,0.053,,,,0.776,0.776,0.087,0.087,,,,,,,,,,,2.7,,,,3.2578276616622084,3.4817966108983582,3.4817966108983582,3.0706512575247817,3.0706512575247817,3.0706512575247817,3.134342648294022,3.134342648294022,3.134342648294022
