player_name,pos,team,conf,draft_year,draft_round,pick_in_round,pick_overall,pfr_draft_url,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,rec_yds1,rec_tds1,rush_yds1,rush_tds1,pass_yds1,pass_tds1,team_pr_yds1,team_pr_tds1,team_ru_yds1,team_ru_tds1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,rec_yds2,rec_tds2,rush_yds2,rush_tds2,pass_yds2,pass_tds2,team_pr_yds2,team_pr_tds2,team_ru_yds2,team_ru_tds2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,rec_yds3,rec_tds3,rush_yds3,rush_tds3,pass_yds3,pass_tds3,team_pr_yds3,team_pr_tds3,team_ru_yds3,team_ru_tds3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,rec_yds4,rec_tds4,rush_yds4,rush_tds4,pass_yds4,pass_tds4,team_pr_yds4,team_pr_tds4,team_ru_yds4,team_ru_tds4,Year5,DOM5,DOM+5,PDOM5,PDOM+5,RDOM5,RDOM+5,rec_yds5,rec_tds5,rush_yds5,rush_tds5,pass_yds5,pass_tds5,team_pr_yds5,team_pr_tds5,team_ru_yds5,team_ru_tds5
Tee Martin,QB,Tulsa,American,2000,5,34,163,https://www.pro-football-reference.com/years/2000/draft.htm,2018.0,0.0,0.0,0.0,0.0,0.02504218576095932,0.021285857896815422,0.0,0.0,16.0,1.0,0.0,0.0,2125.0,13.0,2422.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jay Tant,TE,ARI,,2000,5,35,164,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Walters,WR,South Alabama,Sun Belt,2000,5,36,165,https://www.pro-football-reference.com/years/2000/draft.htm,2017.0,0.0,0.0,0.0,0.0,0.002570694087403599,0.001953727506426735,0.0,0.0,6.0,0.0,0.0,0.0,2845.0,15.0,1167.0,10.0,2018.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.006666666666666666,0.0,0.0,32.0,0.0,0.0,0.0,2439.0,19.0,1824.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Morton,RB,Illinois,Big Ten,2000,5,37,166,https://www.pro-football-reference.com/years/2000/draft.htm,2000.0,0.0,0.0,0.0,0.0,0.0011173184357541898,0.0011173184357541898,0.0,0.0,4.0,0.0,0.0,0.0,2389.0,22.0,1790.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Bulger,QB,NOR,,2000,6,2,168,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Murphy,WR,Tennessee,SEC,2000,6,4,170,https://www.pro-football-reference.com/years/2000/draft.htm,2017.0,0.0028790786948176585,0.0028790786948176585,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2084.0,11.0,1415.0,14.0,2018.0,0.06621411398670626,0.06621411398670626,0.0,0.0,0.01858974358974359,0.01858974358974359,155.0,1.0,58.0,0.0,0.0,0.0,2357.0,15.0,1560.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Hamner,RB,Clemson,ACC,2000,6,5,171,https://www.pro-football-reference.com/years/2000/draft.htm,2005.0,0.021590500179920834,0.020510975170924792,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,2779.0,14.0,1836.0,20.0,2006.0,0.060756972111553786,0.05771912350597609,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,2510.0,18.0,2832.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mareno Philyaw,WR,ATL,,2000,6,6,172,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Williams,WR,Washington State,Pac-12,2000,6,9,175,https://www.pro-football-reference.com/years/2000/draft.htm,2005.0,0.00789980732177264,0.006003853564547207,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,2595.0,14.0,1348.0,12.0,2016.0,0.04878262253341821,0.046343491406747296,0.0,0.0,0.315831608005521,0.30004002760524495,342.0,1.0,584.0,6.0,0.0,0.0,4713.0,40.0,1575.0,23.0,2017.0,0.09107524383263532,0.08652148164100355,0.0,0.0,0.2876995438996579,0.273314566704675,482.0,3.0,395.0,1.0,0.0,0.0,4769.0,37.0,877.0,8.0,2018.0,0.11439984370379758,0.10867985151860769,0.0,0.0,0.5229044834307992,0.49675925925925923,613.0,4.0,560.0,12.0,0.0,0.0,4856.0,39.0,1026.0,24.0,,,,,,,,,,,,,,,,,
Spergon Wynn,QB,Indiana,Big Ten,2000,6,17,183,https://www.pro-football-reference.com/years/2000/draft.htm,2011.0,0.041161721688257415,0.041161721688257415,0.0,0.0,0.009575569358178054,0.009575569358178054,197.0,0.0,37.0,0.0,0.0,0.0,2393.0,10.0,1932.0,18.0,2012.0,0.21337707552222818,0.21337707552222818,0.0,0.0,0.00732484076433121,0.00732484076433121,660.0,6.0,23.0,0.0,0.0,0.0,3734.0,24.0,1570.0,21.0,2013.0,0.23878321256038648,0.23878321256038648,0.0,0.0,0.022477291494632536,0.022477291494632536,633.0,11.0,12.0,1.0,0.0,0.0,3680.0,36.0,2422.0,25.0,2014.0,0.42288913208182505,0.42288913208182505,0.0,0.0,0.05629749146925114,0.05629749146925114,708.0,3.0,138.0,2.0,0.0,0.0,1697.0,7.0,3163.0,29.0,,,,,,,,,,,,,,,,,
Mike Anderson,RB,Northwestern,Big Ten,2000,6,23,189,https://www.pro-football-reference.com/years/2000/draft.htm,2000.0,0.02497918401332223,0.02497918401332223,0.0,0.0,0.6437180997251669,0.6437180997251669,120.0,0.0,1914.0,22.0,0.0,0.0,2402.0,19.0,2830.0,36.0,2001.0,0.01891796322489392,0.01891796322489392,0.0,0.0,0.37565231572080887,0.37565231572080887,107.0,0.0,757.0,8.0,0.0,0.0,2828.0,21.0,2044.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emanuel Smith,WR,South Carolina,SEC,2000,6,30,196,https://www.pro-football-reference.com/years/2000/draft.htm,2010.0,0.00014979029358897544,0.00014979029358897544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3338.0,23.0,2161.0,26.0,2011.0,0.0046629927935565915,0.0046629927935565915,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2359.0,19.0,2497.0,28.0,2012.0,0.024672720182719626,0.024672720182719626,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,3095.0,29.0,1800.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Brady,QB,Marshall,CUSA,2000,6,33,199,https://www.pro-football-reference.com/years/2000/draft.htm,2015.0,0.04332469615645629,0.04115846134863347,0.0,0.0,0.0,0.0,112.0,1.0,0.0,0.0,0.0,0.0,3602.0,18.0,1559.0,19.0,2017.0,0.31120385232744785,0.2178426966292135,0.0,0.0,0.0,0.0,942.0,8.0,0.0,0.0,0.0,0.0,3115.0,25.0,1827.0,14.0,2018.0,0.39397133220910624,0.27577993254637434,0.0,0.0,0.0032527881040892194,0.0022769516728624534,1002.0,9.0,14.0,0.0,0.0,0.0,2965.0,20.0,2152.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sherrod Gideon,WR,NOR,,2000,6,34,200,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd Husak,QB,WAS,,2000,6,36,202,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Gavadza,TE,Bowling Green,MAC,2000,6,38,204,https://www.pro-football-reference.com/years/2000/draft.htm,2000.0,0.17330649639089396,0.12131454747362576,0.0,0.0,0.0,0.0,174.0,2.0,0.0,0.0,0.0,0.0,1801.0,8.0,1082.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JaJuan Seider,QB,SDG,,2000,6,39,205,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desmond Kitchings,WR,KAN,,2000,7,2,208,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brad St. Louis,TE,CIN,,2000,7,4,210,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Rattay,QB,SFO,,2000,7,6,212,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Green,RB,Ole Miss,SEC,2000,7,7,213,https://www.pro-football-reference.com/years/2000/draft.htm,2006.0,0.16438728992311355,0.16438728992311355,0.0,0.0,0.01163563829787234,0.01163563829787234,174.0,2.0,35.0,0.0,0.0,0.0,1633.0,9.0,1504.0,11.0,2007.0,0.050682261208576995,0.050682261208576995,0.0,0.0,0.002217997465145754,0.002217997465145754,260.0,0.0,7.0,0.0,0.0,0.0,2565.0,17.0,1578.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarious Jackson,QB,Eastern Michigan,MAC,2000,7,8,214,https://www.pro-football-reference.com/years/2000/draft.htm,2012.0,0.0,0.0,0.0,0.0,0.003045685279187817,0.002131979695431472,0.0,0.0,12.0,0.0,0.0,0.0,2059.0,19.0,1970.0,13.0,2013.0,0.006083294337856809,0.004258306036499766,0.0,0.0,0.13001340972814823,0.09100938680970376,26.0,0.0,201.0,2.0,0.0,0.0,2137.0,14.0,1893.0,13.0,2014.0,0.11756008955349978,0.08229206268744985,0.0,0.0,0.14473330646244792,0.10131331452371353,148.0,2.0,295.0,1.0,0.0,0.0,1821.0,13.0,1654.0,9.0,2015.0,0.09375395920435829,0.0656277714430508,0.0,0.0,0.6279783393501805,0.43958483754512634,201.0,2.0,1078.0,14.0,0.0,0.0,2631.0,18.0,1939.0,20.0,,,,,,,,,,,,,,,,,
Mondriel Fulcher,TE,OAK,,2000,7,21,227,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Jennings,TE,SFO,,2000,7,24,230,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew Haddad,WR,BUF,,2000,7,27,233,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Hamilton,QB,North Texas,Sun Belt,2000,7,28,234,https://www.pro-football-reference.com/years/2000/draft.htm,2008.0,0.005657708628005658,0.0042998585572843005,0.0,0.0,0.05174831712789828,0.039328721017202695,32.0,0.0,49.0,1.0,0.0,0.0,2828.0,15.0,1528.0,14.0,2009.0,0.002237970906378217,0.001700857888847445,0.0,0.0,0.029089818563502772,0.022108262108262108,12.0,0.0,47.0,1.0,0.0,0.0,2681.0,15.0,2223.0,27.0,2010.0,0.0019258545979778526,0.001463649494463168,0.0,0.0,0.07351728820134815,0.05587313903302459,8.0,0.0,214.0,1.0,0.0,0.0,2077.0,16.0,2426.0,17.0,2011.0,0.012984154929577465,0.009867957746478874,0.007482394366197183,0.005686619718309859,0.21625276970446894,0.1643521049753964,59.0,0.0,406.0,4.0,34.0,0.0,2272.0,14.0,1829.0,19.0,,,,,,,,,,,,,,,,,
Patrick Pass,RB,Virginia,ACC,2000,7,33,239,https://www.pro-football-reference.com/years/2000/draft.htm,2001.0,0.005753138075313808,0.005465481171548117,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2868.0,24.0,1272.0,5.0,2002.0,0.07755276225946617,0.07367512414649285,0.0,0.0,0.0,0.0,97.0,4.0,0.0,0.0,0.0,0.0,3222.0,32.0,1777.0,16.0,2003.0,0.0289593470412808,0.02751137968921676,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,3324.0,23.0,1693.0,17.0,2004.0,0.01707429626211352,0.016220581449007843,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,2167.0,9.0,2914.0,34.0,,,,,,,,,,,,,,,,,
Charles Lee,WR,Louisville,CUSA,2000,7,36,242,https://www.pro-football-reference.com/years/2000/draft.htm,2000.0,0.0,0.0,0.0,0.0,0.0013540961408259986,0.000947867298578199,0.0,0.0,4.0,0.0,0.0,0.0,2822.0,27.0,1477.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shyrone Stith,RB,Utah,Pac-12,2000,7,37,243,https://www.pro-football-reference.com/years/2000/draft.htm,2015.0,0.04127459366980325,0.039210863986313085,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,2338.0,15.0,2381.0,24.0,2016.0,0.05960241391551296,0.05662229321973731,0.0,0.0,0.0,0.0,148.0,1.0,0.0,0.0,0.0,0.0,2817.0,15.0,2782.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giles Cole,TE,Tulsa,CUSA,2000,7,38,244,https://www.pro-football-reference.com/years/2000/draft.htm,2010.0,0.02731148414601652,0.019118038902211563,0.021087296829203305,0.014761107780442312,0.0062056737588652485,0.004343971631205674,205.0,0.0,35.0,0.0,41.0,1.0,3753.0,32.0,2820.0,32.0,2011.0,0.0006186204763377668,0.0004330343334364367,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3233.0,31.0,2492.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leroy Fields,WR,Georgia Southern,Sun Belt,2000,7,40,246,https://www.pro-football-reference.com/years/2000/draft.htm,2015.0,0.1887135922330097,0.14342233009708738,0.0,0.0,0.1371678808025084,0.10424758940990639,105.0,1.0,682.0,7.0,0.0,0.0,824.0,4.0,4713.0,54.0,2016.0,0.16276148904628562,0.12369873167517707,0.0,0.0,0.15371245828698554,0.11682146829810901,177.0,3.0,492.0,3.0,0.0,0.0,1868.0,13.0,2697.0,24.0,2017.0,0.08939393939393939,0.06793939393939394,0.0,0.0,0.28356545411504774,0.2155097451274363,71.0,1.0,811.0,5.0,0.0,0.0,1320.0,8.0,2668.0,19.0,2018.0,0.1653846153846154,0.12569230769230771,0.0,0.0,0.27991187250339744,0.21273302310258205,237.0,1.0,1050.0,9.0,0.0,0.0,1027.0,10.0,3469.0,35.0,,,,,,,,,,,,,,,,,
Ethan Howell,WR,Alabama,SEC,2000,7,44,250,https://www.pro-football-reference.com/years/2000/draft.htm,2010.0,0.0,0.0,0.0,0.0,0.0023128679562657694,0.0023128679562657694,0.0,0.0,11.0,0.0,0.0,0.0,3395.0,24.0,2378.0,30.0,2012.0,0.0,0.0,0.0,0.0,0.00816326530612245,0.00816326530612245,0.0,0.0,52.0,0.0,0.0,0.0,3052.0,31.0,3185.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rondell Mealey,RB,GNB,,2000,7,46,252,https://www.pro-football-reference.com/years/2000/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Vick,QB,Virginia Tech,Big East,2001,1,1,1,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,8.0,1234.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaDainian Tomlinson HOF,RB,Texas Christian,WAC,2001,1,5,5,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2158.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Terrell,WR,Michigan,Big Ten,2001,1,8,8,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.4713983050847458,0.4713983050847458,0.0,0.0,0.002477291494632535,0.002477291494632535,994.0,13.0,12.0,0.0,0.0,0.0,2478.0,24.0,2422.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koren Robinson,WR,North Carolina State,ACC,2001,1,9,9,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.39699680369350976,0.37714696350883425,0.0,0.0,0.041666666666666664,0.03958333333333333,1061.0,13.0,95.0,0.0,0.0,0.0,3218.0,28.0,1140.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rod Gardner,WR,Clemson,ACC,2001,1,15,15,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.383307455392369,0.3641420826227505,0.0,0.0,-0.0001923076923076923,-0.00018269230769230767,956.0,6.0,-1.0,0.0,0.0,0.0,2311.0,17.0,2600.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santana Moss,WR,Miami (FL),Big East,2001,1,16,16,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,5.0,201.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deuce McAllister,RB,Ole Miss,SEC,2001,1,23,23,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.09577417658587886,0.09577417658587886,0.030857115540895836,0.030857115540895836,0.6263501891984864,0.6263501891984864,190.0,2.0,767.0,14.0,20.0,1.0,2202.0,19.0,1615.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freddie Mitchell,WR,UCLA,Pac-10,2001,1,25,25,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.40015271289974846,0.24009162773984907,0.05656366031860103,0.03393819619116062,0.0,0.0,1314.0,8.0,0.0,0.0,76.0,2.0,2904.0,23.0,1086.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Bennett,RB,Georgia,SEC,2001,1,27,27,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.005816894284269095,0.005816894284269095,0.0,0.0,0.5855732885342293,0.5855732885342293,23.0,0.0,1598.0,10.0,0.0,0.0,1977.0,14.0,2381.0,20.0,2011.0,0.11431019099730758,0.11431019099730758,0.0,0.0,0.0,0.0,320.0,5.0,0.0,0.0,0.0,0.0,3423.0,37.0,2296.0,15.0,2012.0,0.097276304116695,0.097276304116695,0.0,0.0,0.0,0.0,345.0,4.0,0.0,0.0,0.0,0.0,3991.0,37.0,2556.0,32.0,2013.0,0.13036680222687252,0.13036680222687252,0.0,0.0,0.0,0.0,538.0,4.0,0.0,0.0,0.0,0.0,4085.0,31.0,2209.0,26.0,2014.0,0.16105553417981275,0.16105553417981275,0.0,0.0,0.0,0.0,404.0,4.0,0.0,0.0,0.0,0.0,2599.0,24.0,3365.0,38.0
Reggie Wayne,WR,Miami (FL),Big East,2001,1,30,30,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd Heap,TE,Arizona State,Pac-10,2001,1,31,31,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.17653930396690193,0.10592358238014116,0.0,0.0,0.0007880220646178094,0.0004728132387706856,617.0,3.0,2.0,0.0,0.0,0.0,2935.0,21.0,1269.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew Brees,QB,Purdue,Big Ten,2001,2,1,32,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.02010336957980937,0.02010336957980937,0.9549939589206605,0.9549939589206605,0.28144699140401147,0.28144699140401147,6.0,1.0,546.0,5.0,3393.0,24.0,3438.0,26.0,1745.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quincy Morgan,WR,Kansas State,Big 12,2001,2,2,33,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.5800362976406533,0.5510344827586207,0.0,0.0,0.0021359223300970874,0.002029126213592233,1166.0,14.0,11.0,0.0,0.0,0.0,2755.0,19.0,2575.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alge Crumpler,TE,North Carolina,ACC,2001,2,4,35,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.1040498904933368,0.09884739596866995,0.0,0.0,0.0,0.0,287.0,1.0,0.0,0.0,0.0,0.0,2449.0,11.0,1633.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Johnson,WR,Oregon State,Pac-10,2001,2,5,36,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.3202785753268633,0.192167145196118,0.0,0.0,-0.0012212994626282364,-0.0007327796775769418,713.0,6.0,-5.0,0.0,0.0,0.0,2479.0,17.0,2047.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Thomas,RB,Michigan,Big Ten,2001,2,7,38,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.06905770782889427,0.06905770782889427,0.0,0.0,0.6680160126377769,0.6680160126377769,239.0,1.0,1551.0,16.0,0.0,0.0,2478.0,24.0,2422.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Ferguson,WR,Texas A&M,Big 12,2001,2,10,41,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.47098145285935084,0.44743238021638326,0.0,0.0,0.0,0.0,885.0,6.0,0.0,0.0,0.0,0.0,2588.0,10.0,1610.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaMont Jordan,RB,Maryland,ACC,2001,2,18,49,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.06180017226528854,0.05871016365202411,-0.0012919896640826874,-0.0012273901808785529,0.6425518925518926,0.610424297924298,287.0,0.0,920.0,11.0,-6.0,0.0,2322.0,11.0,1365.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Chambers,WR,Wisconsin,Big Ten,2001,2,21,52,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.338608280945155,0.338608280945155,0.0,0.0,0.0,0.0,774.0,4.0,0.0,0.0,0.0,0.0,1977.0,14.0,2381.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quincy Carter,QB,Georgia,SEC,2001,2,22,53,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.0,0.0,0.4785563273935367,0.4785563273935367,0.0786430813998009,0.0786430813998009,0.0,0.0,67.0,2.0,1250.0,6.0,2365.0,14.0,1451.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Henry,RB,Tennessee,SEC,2001,2,27,58,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.014038876889848811,0.014038876889848811,0.0,0.0,0.6420391061452514,0.6420391061452514,65.0,0.0,1314.0,11.0,0.0,0.0,2315.0,21.0,1790.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marques Tuiasosopo,QB,Washington,Pac-10,2001,2,28,59,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.0,0.0,0.9972196478220574,0.5983317886932344,0.1813598526295378,0.10881591157772268,0.0,0.0,394.0,6.0,2146.0,14.0,2158.0,14.0,2329.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Jackson,RB,Miami (FL),Big East,2001,3,3,65,https://www.pro-football-reference.com/years/2001/draft.htm,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,1006.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
