player_name,pos,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,DOM,DOM+,PDOM,PDOM+,RDOM,RDOM+,ADJ%,aimed_passes,attempts,aDOT,ATT,MTF,big_time_throws,breakaway_attempts,Break%,breakaway_yards,BTT%,REC%,Comp%,completions,CC%,contested_receptions,contested_targets,def_gen_pressures,designed_yards,Drop%,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,ELU,10+,FUM,gap_attempts,hit_as_threw,interceptions,passing_snaps,pressure_to_sack_rate,qb_rating,rec_yards,receptions,route_rate,routes,run_plays,sack_percent,sacks,scramble_yards,scrambles,Slot%,slot_snaps,targets,total_touches,turnover_worthy_plays,TWP%,Wide%,wide_snaps,yards_after_catch,YAC/R,yards_after_contact,Y/REC,YCO/A,ypa,Y/RR,zone_attempts,Speed,BMI,SpeedxBMI
Ja'Lynn Polk,WR,2002-04-11,Washington,Pac-12,2024,2,2023.0,21.391,0.231,0.219,0.0,0.0,0.027,0.026,,,,13.8,,13.0,,,,,,63.9,,,54.2,13.0,24.0,,,5.5,,4.0,,,,,,1.0,,,2.0,,,,,69.0,93.7,506.0,,,,,,41.1,222.0,108.0,,,,58.7,317.0,356.0,5.2,,16.8,,,2.29,,4.52,26.78,121.0456
Jonathon Brooks,RB,2003-07-21,Texas,Big 12,2024,2,2023.0,20.115,0.055,0.053,0.0,0.0,0.388,0.369,,,187.0,,,61.0,,16.0,43.3,492.0,,,,,,,,,1135.0,,,2.0,11.0,61.0,732.0,77.4,24.0,1.0,86.0,,,,,,286.0,25.0,,191.0,204.0,,,0.0,0.0,,,29.0,212.0,,,,,,,732.0,,3.91,6.1,1.5,101.0,4.535,29.292,132.83922
Adonai Mitchell,WR,2002-10-08,Texas,Big 12,2024,2,2023.0,20.898,0.324,0.308,0.0,0.0,0.0,0.0,,,,16.0,,6.0,,,,,,64.0,,,36.4,4.0,11.0,,,1.8,,1.0,,,,0.0,,0.0,,,2.0,,,,,55.0,96.3,492.0,,,,,,18.4,94.0,86.0,,,,81.6,417.0,178.0,3.2,,15.4,,,1.72,,4.34,26.318,114.22012000000001
Ben Sinnott,TE,2002-06-14,Kansas State,Big 12,2024,2,2023.0,21.216,0.208,0.197,0.0,0.0,0.0,0.0,,,,10.1,,13.0,,,,,,65.8,,,35.7,5.0,14.0,,,4.0,,2.0,,,,132.9,,1.0,,,3.0,,,,,48.0,87.8,332.0,,,,,,34.4,130.0,73.0,,,,6.1,23.0,326.0,6.8,,13.9,,,2.02,,4.68,30.428,142.40304
Malachi Corley,WR,2002-03-21,Western Kentucky,CUSA,2024,3,2022.0,20.449,0.272,0.191,0.0,0.0,0.004,0.003,,,,5.5,,14.0,,,,,,68.7,,,23.5,4.0,17.0,,,7.1,,6.0,,,,,,2.0,,,4.0,,,,,79.0,93.9,354.0,,,,,,85.9,324.0,115.0,,,,13.5,51.0,683.0,8.6,,12.5,,,2.78,,4.557,29.983,136.632531
Trey Benson,RB,2002-07-23,Florida State,ACC,2024,3,2022.0,20.11,0.052,0.05,0.0,0.0,0.434,0.412,,,156.0,,,43.0,,15.0,53.9,488.0,,,,,,,,,905.0,,,3.0,7.0,43.0,551.0,,23.0,0.0,95.0,,,,,,227.0,20.0,,156.0,199.0,,,0.0,0.0,,,24.0,176.0,,,,,,,551.0,,3.53,5.8,1.46,61.0,4.39,29.292,128.59188
Jermaine Burton,WR,2001-06-28,Alabama,SEC,2024,3,2023.0,22.177,0.303,0.303,0.0,0.0,0.0,0.0,,,,20.2,,3.0,,,,,,68.4,,,56.3,9.0,16.0,,,0.0,,0.0,,,,63.3,,1.0,,,3.0,,,,,39.0,97.6,290.0,,,,,,19.9,59.0,57.0,,,,80.1,238.0,130.0,3.3,,20.5,,,2.75,,4.45,26.579,118.27655000000001
Tip Reiman,TE,2001-09-17,Illinois,Big Ten,2024,3,,,0.097,0.097,0.0,0.0,0.0,0.0,,,,6.0,,2.0,,,,,,79.2,,,25.0,1.0,4.0,,,0.0,,0.0,,,,100.3,,0.0,,,0.0,,,,,19.0,71.5,243.0,,,,,,32.6,111.0,24.0,,,,4.7,16.0,105.0,5.5,,10.7,,,0.84,,4.64,32.132,149.09247999999997
Blake Corum,RB,2000-11-25,Michigan,Big Ten,2024,3,2021.0,20.767,0.039,0.039,0.0,0.0,0.583,0.583,,,258.0,,,30.0,,13.0,31.8,396.0,,,,,,,,,1245.0,,,1.0,1.0,30.0,624.0,,25.0,3.0,165.0,,,,,,117.0,16.0,,135.0,292.0,,,0.0,0.0,,,18.0,274.0,,,,,,,624.0,,2.42,4.8,0.87,91.0,4.53,31.167,141.18651000000003
Roman Wilson,WR,2001-06-19,Michigan,Big Ten,2024,3,2023.0,22.201,0.373,0.373,0.0,0.0,0.002,0.002,,,,13.9,,2.0,,,,,,71.6,,,37.5,3.0,8.0,,,2.0,,1.0,,,,,,0.0,,,1.0,,,,,48.0,98.0,294.0,,,,,,68.7,206.0,67.0,,,,31.3,94.0,221.0,4.6,,16.4,,,2.68,,4.39,25.799,113.25760999999999
MarShawn Lloyd,RB,2001-01-05,USC,Pac-12,2024,3,2022.0,21.654,0.027,0.025,0.0,0.0,0.371,0.352,,,115.0,,,46.0,,18.0,56.7,463.0,,,,,,,,,816.0,,,1.0,10.0,46.0,457.0,87.1,24.0,3.0,66.0,,,,,,232.0,13.0,,190.0,156.0,,,0.0,0.0,,,18.0,128.0,,,,,,,457.0,,3.97,7.1,1.22,48.0,4.46,32.485,144.88309999999998
Jalen McMillan,WR,2001-12-07,Washington,Pac-12,2024,3,2022.0,20.734,0.255,0.242,0.0,0.0,0.001,0.001,,,,13.1,,13.0,,,,,,66.9,,,33.3,5.0,15.0,,,8.1,,7.0,,,,25.9,,0.0,,,3.0,,,,,79.0,95.4,473.0,,,,,,92.5,459.0,118.0,,,,5.6,28.0,430.0,5.4,,13.9,,,2.32,,4.47,25.988,116.16636
Luke McCaffrey,WR,2001-04-02,Rice,American,2024,3,2020.0,19.417,0.375,0.319,0.0,0.0,0.041,0.035,,,,10.7,,9.0,,,,,,59.2,,,60.7,17.0,28.0,,,4.1,,3.0,,,,33.9,,0.0,,,10.0,,,,,71.0,94.6,471.0,,,,,,71.5,356.0,120.0,,,,27.9,139.0,423.0,6.0,,14.0,,,2.11,,4.46,25.419,113.36874
Ja'Tavion Sanders,TE,2003-03-27,Texas,Big 12,2024,4,2022.0,19.433,0.211,0.201,0.0,0.0,0.0,0.0,,,,8.2,,7.0,,,,,,75.0,,,53.3,8.0,15.0,,,6.9,,4.0,,,,0.0,,0.0,,,1.0,,,,,54.0,79.1,349.0,,,,,,26.1,115.0,72.0,,,,12.7,56.0,287.0,5.3,,11.4,,,1.76,,4.69,29.819,139.85111
Troy Franklin,WR,2003-02-06,Oregon,Pac-12,2024,4,2022.0,19.567,0.285,0.271,0.0,0.0,0.0,0.0,,,,12.8,,13.0,,,,,,71.1,,,36.8,7.0,19.0,,,10.0,,9.0,,,,51.8,,0.0,,,1.0,,,,,81.0,95.0,417.0,,,,,,18.2,80.0,114.0,,,,80.9,355.0,538.0,6.6,,17.1,,,3.32,,4.41,22.595,99.64395
Theo Johnson,TE,2001-02-26,Penn State,Big Ten,2024,4,,,0.178,0.178,0.0,0.0,0.0,0.0,,,,7.2,,2.0,,,,,,75.6,,,75.0,3.0,4.0,,,5.6,,2.0,,,,,,0.0,,,0.0,,,,,34.0,84.9,270.0,,,,,,38.1,121.0,45.0,,,,9.7,31.0,170.0,5.0,,10.0,,,1.26,,,,
Javon Baker,WR,2002-02-18,UCF,Big 12,2024,4,2022.0,20.534,0.315,0.299,0.0,0.0,0.0,0.0,,,,17.1,,7.0,,,,,,61.9,,,56.3,9.0,16.0,,,10.3,,6.0,,,,,,0.0,,,3.0,,,,,52.0,94.2,355.0,,,,,,27.1,102.0,84.0,,,,72.9,275.0,375.0,7.2,,21.9,,,3.21,,4.54,26.648,120.98192
Devontez Walker,WR,2001-06-19,North Carolina,ACC,2024,4,2022.0,21.202,0.363,0.345,0.0,0.0,0.016,0.015,,,,17.05,,6.0,,,,,,61.6,,,43.7,7.0,15.5,,,8.8,,5.0,,,,19.7,,1.0,,,2.5,,,,,49.5,92.8,328.5,,,,,,12.5,45.5,80.5,,,,87.5,308.5,196.0,3.8,,16.45,,,2.45,,4.36,24.777,108.02772000000002
Erick All,TE,2000-09-13,Iowa,Big Ten,2024,4,,,0.257,0.257,0.0,0.0,0.0,0.0,,,,8.7,,4.0,,,,,,61.8,,,33.3,2.0,6.0,,,16.0,,4.0,,,,,,1.0,,,0.0,,,,,21.0,94.2,114.0,,,,,,56.2,68.0,34.0,,,,0.0,0.0,128.0,6.1,,14.2,,,2.62,,4.743,30.671,145.472553
Jaylen Wright,RB,2003-04-01,Tennessee,SEC,2024,4,2022.0,19.42,0.012,0.012,0.0,0.0,0.285,0.285,,,141.0,,,38.5,,14.0,44.2,422.5,,,,,,,,,944.0,,,0.5,2.5,38.5,570.0,59.3,27.5,2.5,85.5,,,,,,74.5,12.0,,98.0,164.0,,,0.0,0.0,,,13.5,153.0,,,,,,,570.0,,4.05,6.7,0.705,53.5,4.38,29.286,128.27268
AJ Barner,TE,2002-05-03,Michigan,Big Ten,2024,4,,,0.132,0.132,0.0,0.0,0.0,0.0,,,,7.4,,3.0,,,,,,57.1,,,46.2,6.0,13.0,,,3.4,,1.0,,,,,,0.0,,,0.0,,,,,28.0,85.0,351.0,,,,,,49.2,203.0,49.0,,,,7.0,29.0,85.0,3.0,,7.1,,,0.57,,4.726,29.003,137.068178
Cade Stover,TE,2000-06-12,Ohio State,Big Ten,2024,4,,,0.178,0.178,0.0,0.0,0.0,0.0,,,,8.2,,8.0,,,,,,80.4,,,60.0,6.0,10.0,,,0.0,,0.0,,,,126.7,,1.0,,,1.0,,,,,41.0,84.7,282.0,,,,,,44.1,147.0,51.0,,,,8.1,27.0,284.0,6.9,,14.0,,,2.04,,4.65,30.062,139.78830000000002
Bucky Irving,RB,2002-08-19,Oregon,Pac-12,2024,4,2021.0,19.036,0.063,0.06,0.0,0.0,0.395,0.375,,,186.0,,,66.0,,18.0,39.4,470.0,,,,,,,,,1192.0,,,3.0,19.0,66.0,743.0,,34.0,1.0,113.0,,,,,,395.0,55.0,,330.0,213.0,,,0.0,0.0,,,61.0,241.0,,,,,,,743.0,,3.99,6.4,1.2,68.0,4.55,28.35,128.9925
Will Shipley,RB,2002-08-29,Clemson,ACC,2024,4,2021.0,19.009,0.064,0.061,0.0,0.0,0.383,0.364,,,189.0,,,37.0,,13.5,33.75,337.5,,,,,,,,,1005.5,,,2.5,7.5,37.0,599.5,74.8,32.5,3.5,88.0,,,,,,234.0,34.0,,246.0,269.0,,,0.0,0.0,,,40.0,223.0,,,,,,,599.5,,3.145,5.25,0.955,95.5,4.499,28.728,129.247272
Ray Davis,RB,1999-11-11,Baylor,Big 12,2024,4,,,0.011,0.011,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Guerendo,RB,2000-06-28,Louisville,ACC,2024,4,2022.0,22.177,0.035,0.034,0.0,0.0,0.339,0.323,,,132.0,,,30.0,,14.0,48.6,394.0,,,,,,,,,810.0,,,1.0,9.0,30.0,543.0,104.2,22.0,1.0,43.0,,,,,,234.0,22.0,,138.0,166.0,,,0.0,0.0,,,24.0,154.0,,,,,,,543.0,,4.11,6.1,1.7,88.0,4.33,29.97,129.77009999999999
Jared Wiley,TE,2000-11-02,Texas Christian,Big 12,2024,4,,,0.218,0.207,0.0,0.0,0.0,0.0,,,,6.8,,3.0,,,,,,72.3,,,40.0,2.0,5.0,,,2.1,,1.0,,,,,,0.0,,,4.0,,,,,47.0,86.3,322.0,,,,,,32.4,121.0,65.0,,,,6.2,23.0,301.0,6.4,,11.1,,,1.61,,4.62,28.772,132.92664
Braelon Allen,RB,2004-01-20,Wisconsin,Big Ten,2024,4,2021.0,17.615,0.022,0.022,0.015,0.015,0.518,0.518,,,205.5,,,49.0,,15.5,40.35,449.0,,,,,,,,,1112.0,,,1.5,4.0,49.0,676.5,63.7,23.0,2.5,97.0,,,,,,117.5,20.5,,151.5,233.5,,,0.0,0.0,,,24.0,226.0,,,,,,,676.5,,3.345,5.4,0.79,105.5,4.608,31.001,142.852608
Jacob Cowing,WR,2001-02-04,Arizona,Pac-12,2024,4,2019.0,18.571,0.354,0.336,-0.0,-0.0,0.004,0.003,,,,12.0,,5.0,,,,,,64.15,,,37.1,5.0,13.5,,,11.3,,7.0,,,,17.2,,0.5,,,3.0,,,,,65.0,94.45,343.0,,,,,,69.2,251.5,98.0,,,,30.45,109.0,354.0,5.25,,13.35,,,2.43,,4.38,25.542,111.87396000000001
Anthony Gould,WR,2001-04-06,Oregon State,Pac-12,2024,5,,,0.167,0.159,0.0,0.0,0.004,0.003,,,,14.75,,1.5,,,,,,62.85,,,47.2,3.5,7.5,,,11.95,,4.5,,,,46.85,,1.0,,,2.0,,,,,35.5,94.1,231.5,,,,,,22.45,48.5,56.5,,,,77.55,196.0,171.0,4.55,,16.55,,,2.52,,4.39,26.454,116.13306
Audric Estime,RB,2003-09-06,Notre Dame,Ind,2024,5,,,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,,,1.0,,1.0,35.0,21.0,,,,,,,,,60.0,,,0.0,0.0,1.0,44.0,89.8,3.0,0.0,6.0,,,,,,0.0,0.0,,5.0,10.0,,,0.0,0.0,,,0.0,7.0,,,,,,,44.0,,6.29,8.6,0.0,1.0,,,
Spencer Rattler,QB,2000-09-28,South Carolina,SEC,2024,5,2020.0,19.926,0.0,0.0,0.93,0.93,0.169,0.169,79.4,373.0,403.0,7.5,2.82,15.0,12.0,2.0,11.9,44.0,2.9,,68.0,274.0,,,,186.0,34.0,7.4,491.0,22.0,0.0,3.0,28.0,10.7,17.0,6.0,1.0,2.0,8.0,510.0,21.0,99.1,0.0,0.0,,1.0,261.0,7.9,39.0,337.0,39.0,,,0.0,28.0,11.0,2.2,,,,,179.0,,2.67,7.9,0.0,8.0,4.95,28.614,141.63930000000002
Ainias Smith,WR,2001-05-31,Texas A&M,SEC,2024,5,2020.0,19.255,0.213,0.213,0.0,0.0,0.086,0.086,,,,9.75,,14.0,,,,,,67.55,,,42.1,3.5,8.0,,,5.2,,2.5,,,,81.4,,1.0,,,2.0,,,,,48.0,94.4,312.5,,,,,,70.25,234.5,71.0,,,,19.6,66.5,327.0,6.85,,14.05,,,2.16,,4.465,28.055,125.265575
Jamari Thrash,WR,2000-12-19,Louisville,ACC,2024,5,2022.0,21.7,0.345,0.328,0.0,0.0,0.01,0.009,,,,13.0,,15.0,,,,,,65.3,,,32.9,4.5,15.5,,,8.75,,6.0,,,,1.8,,0.5,,,2.0,,,,,62.0,93.75,371.5,,,,,,12.05,48.0,95.0,,,,87.95,348.5,418.5,6.75,,15.9,,,2.645,,4.46,25.495,113.7077
Rasheen Ali,RB,2001-02-16,Marshall,Sun Belt,2024,5,2021.0,20.539,0.078,0.059,0.0,0.0,0.687,0.522,,,210.0,,,29.0,,13.0,47.5,535.0,,,,,,,,,1127.0,,,3.0,5.0,29.0,536.0,29.6,24.0,5.0,86.0,,,,,,207.0,27.0,,250.0,268.0,,,0.0,0.0,,,38.0,237.0,,,,,,,536.0,,2.55,5.4,0.83,124.0,4.499,28.728,129.247272
Tyrone Tracy Jr.,RB,1999-11-23,Purdue,Big Ten,2024,5,,,0.025,0.025,0.0,0.0,0.041,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48,29.146,130.57408
Keilan Robinson,RB,2000-02-16,Texas,Big 12,2024,5,,,0.011,0.01,0.0,0.0,0.127,0.121,,,45.0,,,16.0,,5.0,60.2,194.0,,,,,,,,,322.0,,,3.0,1.0,16.0,169.0,122.8,7.0,1.0,19.0,,,,,,57.0,7.0,,42.0,66.0,,,0.0,0.0,,,10.0,52.0,,,,,,,169.0,,3.76,7.2,1.36,26.0,4.42,29.038,128.34796
Bub Means,WR,2001-01-10,Pitt,ACC,2024,5,2023.0,22.639,0.316,0.3,0.0,0.0,0.0,0.0,,,,17.7,,2.0,,,,,,50.0,,,50.0,11.0,22.0,,,4.7,,2.0,,,,,,1.0,,,2.0,,,,,41.0,96.3,336.0,,,,,,9.5,33.0,82.0,,,,90.5,316.0,215.0,5.2,,17.5,,,2.14,,4.43,27.967,123.89380999999999
Jordan Travis,QB,2000-05-02,Florida State,ACC,2024,5,2020.0,20.334,0.018,0.017,0.886,0.842,0.181,0.172,72.5,335.0,353.0,10.8,2.84,28.0,26.0,5.0,30.8,164.0,6.8,,63.7,225.0,,,,123.0,315.0,7.4,394.0,18.0,0.0,10.0,90.0,45.5,22.0,7.0,24.0,4.0,5.0,424.0,13.8,109.8,2.0,1.0,,1.0,362.0,4.3,17.0,218.0,23.0,,,1.0,45.0,9.0,2.1,,,,,228.0,,3.4,9.1,2.0,15.0,4.706,26.384,124.16310400000002
Isaiah Davis,RB,2002-02-21,UTSA,CUSA,2024,5,,,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,29.563,135.10291
Kimani Vidal,RB,2001-08-28,Troy,Sun Belt,2024,6,2020.0,19.012,0.044,0.034,0.0,0.0,0.755,0.574,,,295.0,,,92.0,,19.0,37.6,625.0,,,,,,,,,1661.0,,,0.0,9.0,92.0,1056.0,55.0,47.0,2.0,120.0,,,,,,200.0,18.0,,246.0,326.0,,,0.0,0.0,,,22.0,313.0,,,,,,,1056.0,,3.58,5.6,0.81,170.0,4.46,32.383,144.42818
Jha'Quan Jackson,WR,2000-05-15,Tulane,American,2024,6,2020.0,20.298,0.222,0.189,0.0,0.0,0.017,0.014,,,,11.4,,6.0,,,,,,62.55,,,35.4,2.5,7.0,,,8.2,,2.5,,,,255.2,,0.0,,,2.0,,,,,28.5,94.85,207.0,,,,,,83.85,183.5,45.5,,,,16.15,35.0,158.0,5.6,,15.3,,,2.105,,4.42,27.76,122.6992
Malik Washington,WR,2001-01-04,Virginia,ACC,2024,6,2021.0,20.657,0.474,0.45,0.0,0.0,0.002,0.002,,,,8.1,,34.0,,,,,,80.4,,,64.7,11.0,17.0,,,2.6,,3.0,,,,39.8,,0.0,,,5.0,,,,,111.0,95.0,439.0,,,,,,87.9,406.0,138.0,,,,6.7,31.0,710.0,6.4,,12.5,,,3.15,,4.47,28.203,126.06741
Johnny Wilson,WR,2001-04-03,Florida State,ACC,2024,6,2022.0,21.413,0.217,0.206,0.0,0.0,0.0,0.0,,,,15.8,,8.0,,,,,,56.6,,,52.2,12.0,23.0,,,12.2,,6.0,,,,19.0,,0.0,,,2.0,,,,,43.0,91.8,267.0,,,,,,14.1,41.0,76.0,,,,85.9,250.0,306.0,7.1,,20.9,,,3.36,,4.52,26.692,120.64783999999999
Jase McClellan,RB,2002-06-25,Alabama,SEC,2024,6,2022.0,20.186,0.022,0.022,0.0,0.0,0.309,0.309,,,181.0,,,47.0,,14.0,32.9,292.0,,,,,,,,,888.0,,,1.0,4.0,47.0,580.0,42.9,26.0,0.0,98.0,,,,,,139.0,14.0,,166.0,222.0,,,0.0,0.0,,,17.0,195.0,,,,,,,580.0,,3.2,4.9,0.84,82.0,4.568,31.707,144.83757599999998
Casey Washington,WR,2001-03-06,Illinois,Big Ten,2024,6,,,0.192,0.192,0.0,0.0,0.0,0.0,,,,10.1,,4.0,,,,,,64.5,,,59.1,13.0,22.0,,,3.9,,2.0,,,,,,0.0,,,5.0,,,,,49.0,93.0,412.0,,,,,,4.7,21.0,76.0,,,,95.3,422.0,238.0,4.9,,13.7,,,1.63,,,,
Tejhaun Palmer,WR,2000-05-19,UAB,American,2024,6,2023.0,23.285,0.283,0.24,0.0,0.0,0.0,0.0,,,,11.2,,7.0,,,,,,73.4,,,72.7,8.0,11.0,,,2.1,,1.0,,,,86.7,,2.0,,,1.0,,,,,47.0,97.1,401.0,,,,,,36.8,152.0,64.0,,,,63.2,261.0,413.0,8.8,,18.3,,,2.15,,,,
Joe Milton,QB,2000-03-06,Tennessee,SEC,2024,6,2020.0,20.49,0.0,0.0,0.581,0.581,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.827,27.864,134.499528
Tanner McLachlan,TE,1999-03-15,Arizona,Pac-12,2024,6,,,0.121,0.115,0.0,0.0,0.0,0.0,,,,6.9,,11.0,,,,,,81.8,,,44.4,4.0,9.0,,,0.0,,0.0,,,,,,0.0,,,3.0,,,,,45.0,78.7,389.0,,,,,,22.3,110.0,55.0,,,,7.5,37.0,282.0,6.3,,11.8,,,1.36,,4.61,28.931,133.37191
Jawhar Jordan,RB,1999-08-18,Louisville,ACC,2024,6,2022.0,23.039,0.06,0.057,0.0,0.0,0.435,0.414,,,181.0,,,32.0,,15.0,44.9,504.0,,,,,,,,,1123.0,,,2.0,6.0,32.0,577.0,60.0,24.0,2.0,63.0,,,,,,246.0,21.0,,182.0,213.0,,,0.0,0.0,,,25.0,202.0,,,,,,,577.0,,3.19,6.2,1.35,116.0,4.56,27.69,126.26639999999999
Dylan Laube,RB,1999-12-14,Iowa State,Big 12,2024,6,,,0.001,0.001,0.0,0.0,0.026,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,29.555,134.1797
Jordan Whittington,WR,2000-10-01,Texas,Big 12,2024,6,,,0.127,0.12,0.0,0.0,0.0,0.0,,,,8.1,,10.0,,,,,,69.4,,,50.0,4.0,8.0,,,5.7,,3.0,,,,75.7,,1.0,,,0.0,,,,,50.0,93.7,416.0,,,,,,63.5,282.0,72.0,,,,36.3,161.0,353.0,7.1,,13.0,,,1.57,,4.502,27.044,121.752088
Ryan Flournoy,WR,1999-10-27,New Mexico State,WAC,2024,6,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,26.648,118.31712
Devin Leary,QB,1999-09-10,Kentucky,SEC,2024,6,2021.0,21.977,-0.001,-0.001,0.999,0.999,0.01,0.01,68.7,339.0,371.0,11.1,2.68,4.0,17.0,0.0,0.0,0.0,4.3,,56.1,208.0,,,,128.0,-29.0,10.7,403.0,25.0,0.0,0.0,3.0,0.0,5.0,7.0,1.0,4.0,12.0,425.0,18.0,88.7,-4.0,1.0,,1.0,295.0,5.7,23.0,98.0,9.0,,,1.0,19.0,23.0,5.4,,,,,87.0,,3.22,7.4,-4.0,1.0,4.769,28.363,135.263147
Brenden Rice,WR,2002-03-18,USC,Pac-12,2024,7,2020.0,18.459,0.254,0.241,0.0,0.0,0.0,0.0,,,,15.1,,9.0,,,,,,64.3,,,25.0,3.0,12.0,,,4.3,,2.0,,,,,,1.0,,,1.0,,,,,45.0,88.3,288.0,,,,,,12.6,41.0,70.0,,,,86.8,283.0,234.0,5.2,,17.6,,,2.75,,4.5,26.703,120.1635
Jaheim Bell,TE,2001-06-14,Florida State,ACC,2024,7,2021.0,20.216,0.209,0.198,0.0,0.0,0.011,0.011,,,,6.8,,13.0,,,,,,73.2,,,50.0,1.0,2.0,,,3.2,,1.0,,,,167.6,,1.0,,,3.0,,,,,30.0,79.6,133.0,,,,,,36.5,61.0,41.0,,,,15.0,25.0,354.0,11.8,,16.3,,,3.67,,4.61,30.939,142.62879
Devaughn Vele,WR,1997-12-12,Utah,Pac-12,2024,7,2023.0,25.719,0.238,0.226,0.001,0.001,0.0,0.0,,,,11.8,,2.0,,,,,,61.4,,,42.9,6.0,14.0,,,4.4,,2.0,,,,,,0.0,,,2.0,,,,,43.0,94.8,328.0,,,,,,34.1,118.0,70.0,,,,64.7,224.0,145.0,3.4,,13.8,,,1.81,,4.47,24.707,110.44028999999999
Tahj Washington,WR,2001-05-16,USC,Pac-12,2024,7,2020.0,19.296,0.231,0.219,0.0,0.0,0.003,0.003,,,,10.7,,18.0,,,,,,79.7,,,66.7,8.0,12.0,,,1.7,,1.0,,,,30.0,,0.0,,,1.0,,,,,59.0,90.6,347.0,,,,,,89.0,341.0,74.0,,,,7.8,30.0,507.0,8.6,,18.0,,,3.06,,4.392,24.964,109.64188800000001
Michael Pratt,QB,1979-06-21,Tulane,American,2024,7,2020.0,41.199,0.0,0.0,0.872,0.741,0.226,0.192,75.6,290.5,311.5,9.9,2.79,13.5,16.0,4.5,19.1,104.5,5.1,,64.3,200.0,,,,111.0,245.5,8.9,374.0,20.0,0.0,5.5,143.0,17.9,17.0,6.0,20.5,6.5,5.0,388.0,22.9,111.2,0.0,0.0,,0.5,381.5,6.8,25.5,226.5,35.0,,,0.0,69.0,10.5,2.8,,,,,298.5,,2.81,8.65,0.0,11.5,4.765,27.12,129.2268
Devin Culp,TE,2000-02-02,Washington,Pac-12,2024,7,,,0.074,0.071,0.0,0.0,0.0,0.0,,,,9.7,,0.0,,,,,,64.5,,,80.0,4.0,5.0,,,13.0,,3.0,,,,,,0.0,,,2.0,,,,,20.0,86.4,185.0,,,,,,37.4,80.0,31.0,,,,6.1,13.0,59.0,3.0,,11.1,,,1.2,,4.47,28.87,129.0489
Cornelius Johnson,WR,2000-11-29,Michigan,Big Ten,2024,7,2020.0,19.756,0.229,0.229,0.0,0.0,0.0,0.0,,,,12.0,,2.5,,,,,,60.35,,,31.45,2.0,6.0,,,9.95,,2.5,,,,2.4,,1.0,,,0.5,,,,,23.5,94.0,219.0,,,,,,6.75,13.5,38.0,,,,93.25,219.0,134.0,5.45,,15.65,,,1.815,,4.44,26.495,117.63780000000001
Cam Ward,QB,2002-05-25,Louisiana,Sun Belt,2025,1,,,0.002,0.001,0.0,0.0,0.0,0.0,76.5,425.0,454.0,9.8,2.93,11.0,31.0,0.0,0.0,0.0,6.3,,67.2,305.0,,,,145.0,11.0,6.2,511.0,20.0,0.0,0.0,6.0,0.0,14.0,4.0,3.0,3.0,7.0,553.0,15.9,119.9,7.0,1.0,,2.0,313.0,4.5,23.0,325.0,32.0,,,1.0,13.0,18.0,3.3,,,,,174.0,,3.95,9.5,3.5,1.0,4.777,28.115,134.305355
Travis Hunter,WR,2003-05-18,Colorado,Big 12,2025,1,2024.0,21.292,0.355,0.337,0.0,0.0,0.036,0.034,,,,10.6,,24.0,,,,,,79.3,,,64.7,11.0,17.0,,,3.0,,3.0,,,,24.7,,0.0,,,2.0,,,,,96.0,93.1,502.0,,,,,,5.6,30.0,121.0,,,,94.4,509.0,475.0,4.9,,13.1,,,2.51,,,,
Ashton Jeanty,RB,2003-12-02,Boise State,MWC,2025,1,2022.0,18.749,0.044,0.033,0.0,0.0,0.724,0.55,,,375.0,,,152.0,,36.0,52.6,1366.0,,,,,,,,,2595.0,,,3.0,12.0,152.0,1970.0,,63.0,4.0,193.0,,,,,,138.0,23.0,,255.0,416.0,,,0.0,0.0,,,33.0,398.0,,,,,,,1970.0,,5.25,6.9,0.54,181.0,4.531,31.156,141.167836
Tetairoa McMillan,WR,2003-04-05,Arizona,Big 12,2025,1,2022.0,19.409,0.444,0.422,0.002,0.002,0.0,0.0,,,,13.7,,29.0,,,,,,64.6,,,60.0,18.0,30.0,,,7.7,,7.0,,,,,,1.0,,,4.0,,,,,84.0,94.6,459.0,,,,,,21.6,105.0,130.0,,,,78.1,379.0,430.0,5.1,,15.7,,,2.87,,4.54,26.655,121.0137
