Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 19_level_0
322.0,Luke Altmyer,Illinois,Big Ten,9.0,94.0,282.0,3.0,3.0,31.3,0.0,0.0,,0.0,0.0,94.0,282.0,3.0,3.0,
323.0,Stacy Sneed,Houston,Big 12,12.0,48.0,282.0,5.9,1.0,23.5,13.0,95.0,7.3,1.0,7.9,61.0,377.0,6.2,2.0,
324.0,Aveon Smith*,Miami (OH),MAC,10.0,75.0,280.0,3.7,1.0,28.0,0.0,0.0,,0.0,0.0,75.0,280.0,3.7,1.0,
325.0,Jason Bean*,Kansas,Big 12,12.0,47.0,280.0,6.0,3.0,23.3,0.0,0.0,,0.0,0.0,47.0,280.0,6.0,3.0,
326.0,Jayden Maiava*,Nevada-Las Vegas,MWC,14.0,73.0,277.0,3.8,3.0,19.8,0.0,0.0,,0.0,0.0,73.0,277.0,3.8,3.0,
327.0,Brendan Sorsby,Indiana,Big Ten,10.0,113.0,276.0,2.4,4.0,27.6,0.0,0.0,,0.0,0.0,113.0,276.0,2.4,4.0,
328.0,Jordan McCloud*,James Madison,Sun Belt,13.0,96.0,276.0,2.9,8.0,21.2,0.0,0.0,,0.0,0.0,96.0,276.0,2.9,8.0,
329.0,Jaylin Lucas,Indiana,Big Ten,12.0,67.0,275.0,4.1,2.0,22.9,34.0,247.0,7.3,2.0,20.6,101.0,522.0,5.2,4.0,
330.0,Mike Hollins,Virginia,ACC,11.0,80.0,274.0,3.4,7.0,24.9,10.0,34.0,3.4,1.0,3.1,90.0,308.0,3.4,8.0,
331.0,Seth Henigan*,Memphis,American,13.0,94.0,274.0,2.9,5.0,21.1,0.0,0.0,,0.0,0.0,94.0,274.0,2.9,5.0,
332.0,Trevion Cooley*,Georgia Tech,ACC,12.0,64.0,274.0,4.3,3.0,22.8,11.0,112.0,10.2,1.0,9.3,75.0,386.0,5.1,4.0,
333.0,Cam Fancher*,Marshall,Sun Belt,10.0,120.0,273.0,2.3,4.0,27.3,0.0,0.0,,0.0,0.0,120.0,273.0,2.3,4.0,
334.0,Chevan Cordeiro*,San Jose State,MWC,13.0,81.0,272.0,3.4,3.0,20.9,0.0,0.0,,0.0,0.0,81.0,272.0,3.4,3.0,
335.0,Jadarian Price*,Notre Dame,Ind,13.0,47.0,272.0,5.8,3.0,20.9,5.0,65.0,13.0,1.0,5.0,52.0,337.0,6.5,4.0,
336.0,Charvis Thornton,Louisiana Tech,CUSA,10.0,55.0,270.0,4.9,1.0,27.0,7.0,28.0,4.0,1.0,2.8,62.0,298.0,4.8,2.0,
337.0,Patrick Garwo*,Boston College,ACC,5.0,52.0,270.0,5.2,1.0,54.0,4.0,19.0,4.8,0.0,3.8,56.0,289.0,5.2,1.0,
338.0,Jeffery Pittman,Mississippi State,SEC,11.0,54.0,268.0,5.0,1.0,24.4,13.0,91.0,7.0,2.0,8.3,67.0,359.0,5.4,3.0,
339.0,Bryson Barnes*,Utah,Pac-12,11.0,90.0,265.0,2.9,3.0,24.1,0.0,0.0,,0.0,0.0,90.0,265.0,2.9,3.0,
340.0,Jiya Wright,Louisiana-Monroe,Sun Belt,12.0,99.0,264.0,2.7,2.0,22.0,0.0,0.0,,0.0,0.0,99.0,264.0,2.7,2.0,
341.0,Avery Morrow,Colorado State,MWC,9.0,81.0,262.0,3.2,2.0,29.1,3.0,8.0,2.7,0.0,0.9,84.0,270.0,3.2,2.0,
342.0,CJ Beasley*,Coastal Carolina,Sun Belt,11.0,68.0,262.0,3.9,2.0,23.8,15.0,151.0,10.1,0.0,13.7,83.0,413.0,5.0,2.0,
343.0,Rashod Dubinion,Arkansas,SEC,10.0,82.0,260.0,3.2,1.0,26.0,14.0,85.0,6.1,1.0,8.5,96.0,345.0,3.6,2.0,
344.0,DeCarlos Brooks,Arizona State,Pac-12,5.0,48.0,259.0,5.4,3.0,51.8,7.0,47.0,6.7,0.0,9.4,55.0,306.0,5.6,3.0,
345.0,Xavier Arline,Navy,American,9.0,77.0,257.0,3.3,2.0,28.6,2.0,7.0,3.5,0.0,0.8,79.0,264.0,3.3,2.0,
346.0,Antwaine Littleton*,Maryland,Big Ten,12.0,69.0,255.0,3.7,2.0,21.3,4.0,21.0,5.3,0.0,1.8,73.0,276.0,3.8,2.0,
347.0,Landon Sims,Hawaii,MWC,11.0,63.0,255.0,4.0,1.0,23.2,14.0,106.0,7.6,0.0,9.6,77.0,361.0,4.7,1.0,
348.0,Keegan Shoemaker,Sam Houston,CUSA,11.0,93.0,254.0,2.7,1.0,23.1,1.0,1.0,1.0,0.0,0.1,94.0,255.0,2.7,1.0,
349.0,Dylan McDuffie*,Kansas,Big 12,13.0,45.0,253.0,5.6,4.0,19.5,0.0,0.0,,0.0,0.0,45.0,253.0,5.6,4.0,
350.0,Jared Brown*,Coastal Carolina,Sun Belt,12.0,15.0,252.0,16.8,1.0,21.0,58.0,740.0,12.8,4.0,61.7,73.0,992.0,13.6,5.0,
351.0,Reese White*,Coastal Carolina,Sun Belt,11.0,77.0,252.0,3.3,2.0,22.9,9.0,43.0,4.8,0.0,3.9,86.0,295.0,3.4,2.0,
352.0,James Jointer*,Liberty,CUSA,9.0,43.0,251.0,5.8,2.0,27.9,1.0,7.0,7.0,0.0,0.8,44.0,258.0,5.9,2.0,
353.0,Michael Allen*,North Carolina State,ACC,10.0,52.0,251.0,4.8,1.0,25.1,11.0,66.0,6.0,0.0,6.6,63.0,317.0,5.0,1.0,
354.0,Kenny Tracy*,Miami (OH),MAC,11.0,46.0,250.0,5.4,2.0,22.7,10.0,126.0,12.6,1.0,11.5,56.0,376.0,6.7,3.0,
355.0,Chandler Morris,Texas Christian,Big 12,7.0,45.0,249.0,5.5,3.0,35.6,0.0,0.0,,0.0,0.0,45.0,249.0,5.5,3.0,
356.0,Isaiah Jacobs,UAB,American,5.0,55.0,249.0,4.5,3.0,49.8,17.0,63.0,3.7,0.0,12.6,72.0,312.0,4.3,3.0,
357.0,Jacqez Barksdale,Buffalo,MAC,11.0,52.0,248.0,4.8,2.0,22.5,6.0,8.0,1.3,0.0,0.7,58.0,256.0,4.4,2.0,
358.0,Obie Sanni*,Old Dominion,Sun Belt,8.0,57.0,248.0,4.4,1.0,31.0,6.0,56.0,9.3,0.0,7.0,63.0,304.0,4.8,1.0,
359.0,Joey Aguilar*,Appalachian State,Sun Belt,14.0,81.0,245.0,3.0,3.0,17.5,0.0,0.0,,0.0,0.0,81.0,245.0,3.0,3.0,
360.0,Tai Lavatai,Navy,American,8.0,75.0,245.0,3.3,2.0,30.6,0.0,0.0,,0.0,0.0,75.0,245.0,3.3,2.0,
361.0,Tate Carney,Wake Forest,ACC,12.0,49.0,244.0,5.0,4.0,20.3,3.0,35.0,11.7,0.0,2.9,52.0,279.0,5.4,4.0,
362.0,Sean Tyler*,Minnesota,Big Ten,11.0,61.0,242.0,4.0,0.0,22.0,4.0,5.0,1.3,0.0,0.5,65.0,247.0,3.8,0.0,
363.0,Davion Ervin-Poindexter*,Western Kentucky,CUSA,13.0,63.0,241.0,3.8,1.0,18.5,21.0,148.0,7.0,1.0,11.4,84.0,389.0,4.6,2.0,
364.0,Anthony Tyus III*,Northwestern,Big Ten,12.0,50.0,238.0,4.8,1.0,19.8,2.0,16.0,8.0,0.0,1.3,52.0,254.0,4.9,1.0,
365.0,Sam Scott*,Wyoming,MWC,13.0,49.0,237.0,4.8,2.0,18.2,11.0,77.0,7.0,0.0,5.9,60.0,314.0,5.2,2.0,
366.0,Nate Johnson*,Utah,Pac-12,8.0,59.0,235.0,4.0,4.0,29.4,0.0,0.0,,0.0,0.0,59.0,235.0,4.0,4.0,
367.0,Bo Nix*,Oregon,Pac-12,14.0,54.0,234.0,4.3,6.0,16.7,0.0,0.0,,0.0,0.0,54.0,234.0,4.3,6.0,H-3
368.0,Courtney Reese*,Nevada-Las Vegas,MWC,13.0,59.0,233.0,3.9,4.0,17.9,4.0,11.0,2.8,0.0,0.8,63.0,244.0,3.9,4.0,
369.0,Jensen Jones*,Air Force,MWC,10.0,47.0,233.0,5.0,4.0,23.3,1.0,4.0,4.0,0.0,0.4,48.0,237.0,4.9,4.0,
370.0,Braylon McReynolds*,South Alabama,Sun Belt,5.0,46.0,232.0,5.0,0.0,46.4,18.0,141.0,7.8,0.0,28.2,64.0,373.0,5.8,0.0,
371.0,Javious Bond,East Carolina,American,9.0,40.0,231.0,5.8,1.0,25.7,10.0,52.0,5.2,0.0,5.8,50.0,283.0,5.7,1.0,
372.0,Edward Saydee,Temple,American,12.0,68.0,230.0,3.4,0.0,19.2,18.0,164.0,9.1,2.0,13.7,86.0,394.0,4.6,2.0,
373.0,Zach Evans*,Minnesota,Big Ten,6.0,52.0,230.0,4.4,1.0,38.3,2.0,15.0,7.5,0.0,2.5,54.0,245.0,4.5,1.0,
374.0,Isaiah Johnson,North Texas,American,7.0,37.0,229.0,6.2,3.0,32.7,9.0,36.0,4.0,0.0,5.1,46.0,265.0,5.8,3.0,
375.0,Malik Hornsby*,Texas State,Sun Belt,7.0,35.0,229.0,6.5,6.0,32.7,1.0,2.0,2.0,0.0,0.3,36.0,231.0,6.4,6.0,
376.0,Brian Battie*,Auburn,SEC,13.0,51.0,227.0,4.5,1.0,17.5,7.0,52.0,7.4,0.0,4.0,58.0,279.0,4.8,1.0,
377.0,Christian Turner,Indiana,Big Ten,12.0,52.0,227.0,4.4,2.0,18.9,4.0,0.0,0.0,0.0,0.0,56.0,227.0,4.1,2.0,
378.0,Mason Garcia,East Carolina,American,8.0,50.0,227.0,4.5,2.0,28.4,0.0,0.0,,0.0,0.0,50.0,227.0,4.5,2.0,
379.0,Anthony Colandrea,Virginia,ACC,8.0,73.0,225.0,3.1,0.0,28.1,0.0,0.0,,0.0,0.0,73.0,225.0,3.1,0.0,
380.0,Cam Davis,San Diego State,MWC,12.0,52.0,225.0,4.3,0.0,18.8,16.0,53.0,3.3,0.0,4.4,68.0,278.0,4.1,0.0,
381.0,Kalel Mullings*,Michigan,Big Ten,13.0,36.0,222.0,6.2,1.0,17.1,2.0,32.0,16.0,0.0,2.5,38.0,254.0,6.7,1.0,
382.0,Bert Emanuel Jr.,Central Michigan,MAC,6.0,50.0,220.0,4.4,2.0,36.7,0.0,0.0,,0.0,0.0,50.0,220.0,4.4,2.0,
383.0,Marco Lee*,South Alabama,Sun Belt,12.0,53.0,220.0,4.2,2.0,18.3,1.0,8.0,8.0,0.0,0.7,54.0,228.0,4.2,2.0,
384.0,D.J. Uiagalelei*,Oregon State,Pac-12,12.0,68.0,219.0,3.2,6.0,18.3,0.0,0.0,,0.0,0.0,68.0,219.0,3.2,6.0,
385.0,Kurtis Rourke*,Ohio,MAC,11.0,67.0,219.0,3.3,4.0,19.9,1.0,7.0,7.0,0.0,0.6,68.0,226.0,3.3,4.0,
386.0,E.J. Smith,Stanford,Pac-12,12.0,53.0,218.0,4.1,1.0,18.2,33.0,242.0,7.3,0.0,20.2,86.0,460.0,5.3,1.0,
387.0,Robby Ashford*,Auburn,SEC,10.0,46.0,217.0,4.7,5.0,21.7,1.0,2.0,2.0,0.0,0.2,47.0,219.0,4.7,5.0,
388.0,Samuel Brown V*,Rutgers,Big Ten,12.0,63.0,216.0,3.4,2.0,18.0,2.0,29.0,14.5,0.0,2.4,65.0,245.0,3.8,2.0,
389.0,Casey Filkins,Stanford,Pac-12,8.0,38.0,215.0,5.7,1.0,26.9,6.0,41.0,6.8,0.0,5.1,44.0,256.0,5.8,1.0,
390.0,Demarcus Irons Jr.,Akron,MAC,5.0,61.0,215.0,3.5,2.0,43.0,0.0,0.0,,0.0,0.0,61.0,215.0,3.5,2.0,
391.0,K'wan Powell*,South Florida,American,9.0,61.0,215.0,3.5,1.0,23.9,6.0,36.0,6.0,0.0,4.0,67.0,251.0,3.7,1.0,
392.0,CJ Ogbonna,Buffalo,MAC,8.0,51.0,214.0,4.2,3.0,26.8,0.0,0.0,,0.0,0.0,51.0,214.0,4.2,3.0,
393.0,Eli Heidenreich,Navy,American,12.0,27.0,214.0,7.9,1.0,17.8,19.0,382.0,20.1,4.0,31.8,46.0,596.0,13.0,5.0,
394.0,Zylan Perry*,Louisiana,Sun Belt,13.0,54.0,213.0,3.9,2.0,16.4,3.0,25.0,8.3,0.0,1.9,57.0,238.0,4.2,2.0,
395.0,Dylan Downing,Purdue,Big Ten,12.0,48.0,211.0,4.4,1.0,17.6,5.0,44.0,8.8,0.0,3.7,53.0,255.0,4.8,1.0,
396.0,Max Balthazar*,Coastal Carolina,Sun Belt,13.0,43.0,211.0,4.9,2.0,16.2,11.0,82.0,7.5,1.0,6.3,54.0,293.0,5.4,3.0,
397.0,Shadrick Byrd,Charlotte,American,8.0,60.0,211.0,3.5,0.0,26.4,7.0,28.0,4.0,0.0,3.5,67.0,239.0,3.6,0.0,
398.0,Levi Williams*,Utah State,MWC,11.0,45.0,209.0,4.6,3.0,19.0,0.0,0.0,,0.0,0.0,45.0,209.0,4.6,3.0,
399.0,Raheim Sanders,Arkansas,SEC,6.0,62.0,209.0,3.4,2.0,34.8,10.0,75.0,7.5,0.0,12.5,72.0,284.0,3.9,2.0,
400.0,Camden Orth*,Bowling Green,MAC,12.0,67.0,208.0,3.1,5.0,17.3,0.0,0.0,,0.0,0.0,67.0,208.0,3.1,5.0,
401.0,Drew Allar*,Penn State,Big Ten,13.0,74.0,206.0,2.8,4.0,15.8,2.0,14.0,7.0,0.0,1.1,76.0,220.0,2.9,4.0,
402.0,Jaziun Patterson*,Iowa,Big Ten,11.0,58.0,206.0,3.6,2.0,18.7,4.0,22.0,5.5,0.0,2.0,62.0,228.0,3.7,2.0,
403.0,Hayden Reed,Army,Ind,9.0,50.0,205.0,4.1,2.0,22.8,4.0,29.0,7.3,0.0,3.2,54.0,234.0,4.3,2.0,
404.0,Hudson Card,Purdue,Big Ten,11.0,93.0,203.0,2.2,5.0,18.5,0.0,0.0,,0.0,0.0,93.0,203.0,2.2,5.0,
405.0,Isaiah Augustave,Arkansas,SEC,11.0,35.0,202.0,5.8,1.0,18.4,3.0,7.0,2.3,0.0,0.6,38.0,209.0,5.5,1.0,
406.0,J.J. McCarthy*,Michigan,Big Ten,15.0,64.0,202.0,3.2,3.0,13.5,0.0,0.0,,0.0,0.0,64.0,202.0,3.2,3.0,H-10
407.0,Jamarion Miller*,Alabama,SEC,14.0,41.0,201.0,4.9,1.0,14.4,4.0,73.0,18.3,1.0,5.2,45.0,274.0,6.1,2.0,
408.0,Will Nixon*,Washington,Pac-12,15.0,33.0,201.0,6.1,1.0,13.4,13.0,84.0,6.5,0.0,5.6,46.0,285.0,6.2,1.0,
409.0,Ashton Stredick*,California,Pac-12,10.0,42.0,200.0,4.8,2.0,20.0,4.0,27.0,6.8,0.0,2.7,46.0,227.0,4.9,2.0,
410.0,Cardell Williams,Tulsa,American,9.0,57.0,198.0,3.5,5.0,22.0,0.0,0.0,,0.0,0.0,57.0,198.0,3.5,5.0,
411.0,Jordan Johnson,Hawaii,MWC,6.0,34.0,198.0,5.8,0.0,33.0,9.0,54.0,6.0,0.0,9.0,43.0,252.0,5.9,0.0,
412.0,Preston Stone*,SMU,American,12.0,62.0,198.0,3.2,4.0,16.5,0.0,0.0,,0.0,0.0,62.0,198.0,3.2,4.0,
413.0,Jaden Nixon*,Oklahoma State,Big 12,12.0,50.0,197.0,3.9,1.0,16.4,12.0,123.0,10.3,1.0,10.3,62.0,320.0,5.2,2.0,
414.0,Gabe Ervin Jr.,Nebraska,Big Ten,3.0,38.0,196.0,5.2,1.0,65.3,2.0,20.0,10.0,0.0,6.7,40.0,216.0,5.4,1.0,
415.0,Roderick Robinson II*,Georgia,SEC,5.0,24.0,196.0,8.2,2.0,39.2,0.0,0.0,,0.0,0.0,24.0,196.0,8.2,2.0,
416.0,Makhilyn Young*,New Mexico State,CUSA,11.0,28.0,191.0,6.8,2.0,17.4,1.0,1.0,1.0,0.0,0.1,29.0,192.0,6.6,2.0,
417.0,Rodney Hill*,Florida State,ACC,12.0,50.0,190.0,3.8,1.0,15.8,5.0,83.0,16.6,0.0,6.9,55.0,273.0,5.0,1.0,
418.0,Sy'veon Wilkerson,Colorado,Pac-12,11.0,53.0,190.0,3.6,3.0,17.3,5.0,50.0,10.0,0.0,4.5,58.0,240.0,4.1,3.0,
419.0,Xavier Johnson*,Ohio State,Big Ten,13.0,28.0,190.0,6.8,0.0,14.6,13.0,178.0,13.7,0.0,13.7,41.0,368.0,9.0,0.0,
420.0,Elijah Davis*,Louisiana,Sun Belt,5.0,36.0,189.0,5.3,3.0,37.8,1.0,4.0,4.0,0.0,0.8,37.0,193.0,5.2,3.0,
421.0,Jeff Sims,Nebraska,Big Ten,5.0,42.0,189.0,4.5,1.0,37.8,0.0,0.0,,0.0,0.0,42.0,189.0,4.5,1.0,
422.0,Alex Flinn,East Carolina,American,12.0,96.0,188.0,2.0,0.0,15.7,0.0,0.0,,0.0,0.0,96.0,188.0,2.0,0.0,
423.0,Jamari Ferrell*,Wyoming,MWC,11.0,52.0,188.0,3.6,1.0,17.1,2.0,7.0,3.5,0.0,0.6,54.0,195.0,3.6,1.0,
424.0,Tahj Gary,Tulsa,American,5.0,33.0,187.0,5.7,2.0,37.4,1.0,4.0,4.0,0.0,0.8,34.0,191.0,5.6,2.0,
425.0,Tyrell Robinson,Army,Ind,8.0,39.0,187.0,4.8,2.0,23.4,6.0,77.0,12.8,0.0,9.6,45.0,264.0,5.9,2.0,
426.0,Caziah Holmes*,Florida State,ACC,14.0,29.0,185.0,6.4,2.0,13.2,5.0,58.0,11.6,2.0,4.1,34.0,243.0,7.1,4.0,
427.0,Ramon Jefferson*,Kentucky,SEC,11.0,28.0,184.0,6.6,0.0,16.7,0.0,0.0,,0.0,0.0,28.0,184.0,6.6,0.0,
428.0,Tybo Rogers*,Washington,Pac-12,12.0,44.0,184.0,4.2,0.0,15.3,6.0,72.0,12.0,0.0,6.0,50.0,256.0,5.1,0.0,
429.0,AJ Bianco,Nevada,MWC,8.0,42.0,183.0,4.4,1.0,22.9,0.0,0.0,,0.0,0.0,42.0,183.0,4.4,1.0,
430.0,Blake Horvath,Navy,American,4.0,37.0,183.0,4.9,0.0,45.8,0.0,0.0,,0.0,0.0,37.0,183.0,4.9,0.0,
431.0,Cade Klubnik*,Clemson,ACC,13.0,125.0,182.0,1.5,4.0,14.0,0.0,0.0,,0.0,0.0,125.0,182.0,1.5,4.0,
432.0,Devin Roche*,Old Dominion,Sun Belt,5.0,32.0,182.0,5.7,0.0,36.4,4.0,19.0,4.8,0.0,3.8,36.0,201.0,5.6,0.0,
433.0,Trayvon Rudolph*,Northern Illinois,MAC,13.0,22.0,182.0,8.3,1.0,14.0,51.0,531.0,10.4,2.0,40.8,73.0,713.0,9.8,3.0,
434.0,Ay'Juan Marshall,Army,Ind,11.0,17.0,181.0,10.6,1.0,16.5,9.0,83.0,9.2,0.0,7.5,26.0,264.0,10.2,1.0,
435.0,Noah Cain*,LSU,SEC,13.0,37.0,181.0,4.9,3.0,13.9,1.0,6.0,6.0,1.0,0.5,38.0,187.0,4.9,4.0,
436.0,Chandler Rogers,North Texas,American,12.0,109.0,180.0,1.7,4.0,15.0,0.0,0.0,,0.0,0.0,109.0,180.0,1.7,4.0,
437.0,Chubba Purdy,Nebraska,Big Ten,6.0,29.0,180.0,6.2,1.0,30.0,0.0,0.0,,0.0,0.0,29.0,180.0,6.2,1.0,
438.0,Mike Franklin,UTEP,CUSA,8.0,45.0,180.0,4.0,3.0,22.5,4.0,35.0,8.8,0.0,4.4,49.0,215.0,4.4,3.0,
439.0,Kenyon Clay,Southern Mississippi,Sun Belt,11.0,40.0,179.0,4.5,1.0,16.3,1.0,5.0,5.0,0.0,0.5,41.0,184.0,4.5,1.0,
440.0,Anthony Adkins*,UCLA,Pac-12,11.0,30.0,178.0,5.9,1.0,16.2,0.0,0.0,,0.0,0.0,30.0,178.0,5.9,1.0,
441.0,Parker Navarro*,Ohio,MAC,6.0,25.0,178.0,7.1,0.0,29.7,0.0,0.0,,0.0,0.0,25.0,178.0,7.1,0.0,
442.0,Aiden Calvert*,Air Force,MWC,13.0,23.0,177.0,7.7,0.0,13.6,0.0,0.0,,0.0,0.0,23.0,177.0,7.7,0.0,
443.0,Jahmyl Jeter*,Texas State,Sun Belt,13.0,42.0,176.0,4.2,9.0,13.5,1.0,9.0,9.0,0.0,0.7,43.0,185.0,4.3,9.0,
444.0,Jordan Travis*,Florida State,ACC,11.0,73.0,176.0,2.4,7.0,16.0,0.0,0.0,,0.0,0.0,73.0,176.0,2.4,7.0,H-5
445.0,Trey Sanders,Texas Christian,Big 12,12.0,48.0,176.0,3.7,6.0,14.7,5.0,20.0,4.0,0.0,1.7,53.0,196.0,3.7,6.0,
446.0,Braylon Braxton,Tulsa,American,6.0,40.0,174.0,4.4,0.0,29.0,1.0,7.0,7.0,0.0,1.2,41.0,181.0,4.4,0.0,
447.0,Henry Rutledge,Charlotte,American,10.0,15.0,174.0,11.6,0.0,17.4,4.0,19.0,4.8,0.0,1.9,19.0,193.0,10.2,0.0,
448.0,Braxton Woodson,Navy,American,4.0,53.0,173.0,3.3,1.0,43.3,0.0,0.0,,0.0,0.0,53.0,173.0,3.3,1.0,
449.0,Brandon Thomas*,Memphis,American,11.0,46.0,172.0,3.7,9.0,15.6,2.0,10.0,5.0,0.0,0.9,48.0,182.0,3.8,9.0,
450.0,Ja'shon Benjamin*,Rutgers,Big Ten,9.0,45.0,172.0,3.8,1.0,19.1,4.0,54.0,13.5,1.0,6.0,49.0,226.0,4.6,2.0,
451.0,Jeremiah Cobb*,Auburn,SEC,13.0,33.0,172.0,5.2,2.0,13.2,7.0,47.0,6.7,2.0,3.6,40.0,219.0,5.5,4.0,
452.0,Jaylen Coleman*,Duke,ACC,10.0,46.0,170.0,3.7,1.0,17.0,8.0,57.0,7.1,0.0,5.7,54.0,227.0,4.2,1.0,
453.0,Tony Mathis,Houston,Big 12,10.0,41.0,170.0,4.1,0.0,17.0,11.0,79.0,7.2,1.0,7.9,52.0,249.0,4.8,1.0,
454.0,Cade Yacamelli*,Wisconsin,Big Ten,9.0,36.0,169.0,4.7,0.0,18.8,4.0,23.0,5.8,0.0,2.6,40.0,192.0,4.8,0.0,
455.0,Jakobi Buchanan,Army,Ind,12.0,51.0,169.0,3.3,3.0,14.1,0.0,0.0,,0.0,0.0,51.0,169.0,3.3,3.0,
456.0,Gi'Bran Payne*,Notre Dame,Ind,13.0,45.0,168.0,3.7,2.0,12.9,9.0,58.0,6.4,2.0,4.5,54.0,226.0,4.2,4.0,
457.0,Jacob Zeno,UAB,American,11.0,91.0,168.0,1.8,4.0,15.3,0.0,0.0,,0.0,0.0,91.0,168.0,1.8,4.0,
458.0,Justice Haynes*,Alabama,SEC,13.0,25.0,168.0,6.7,2.0,12.9,0.0,0.0,,0.0,0.0,25.0,168.0,6.7,2.0,
459.0,Tyler Lavine*,SMU,American,14.0,39.0,168.0,4.3,7.0,12.0,7.0,52.0,7.4,0.0,3.7,46.0,220.0,4.8,7.0,
460.0,Dominique Johnson,Arkansas,SEC,10.0,31.0,167.0,5.4,1.0,16.7,2.0,4.0,2.0,0.0,0.4,33.0,171.0,5.2,1.0,
461.0,Durell Robinson,Charlotte,American,4.0,40.0,166.0,4.2,1.0,41.5,1.0,14.0,14.0,0.0,3.5,41.0,180.0,4.4,1.0,
462.0,Juwuan Price*,Syracuse,ACC,12.0,47.0,166.0,3.5,0.0,13.8,3.0,38.0,12.7,0.0,3.2,50.0,204.0,4.1,0.0,
463.0,Brandon Chatman,Navy,American,11.0,42.0,165.0,3.9,0.0,15.0,19.0,254.0,13.4,0.0,23.1,61.0,419.0,6.9,0.0,
464.0,Kaleb Jackson*,LSU,SEC,13.0,31.0,165.0,5.3,4.0,12.7,6.0,53.0,8.8,0.0,4.1,37.0,218.0,5.9,4.0,
465.0,Tahj Bullock,Akron,MAC,10.0,62.0,165.0,2.7,4.0,16.5,0.0,0.0,,0.0,0.0,62.0,165.0,2.7,4.0,
466.0,Treyaun Webb,Florida,SEC,11.0,26.0,163.0,6.3,2.0,14.8,4.0,18.0,4.5,0.0,1.6,30.0,181.0,6.0,2.0,
467.0,Xavier Townsend*,UCF,Big 12,11.0,15.0,163.0,10.9,0.0,14.8,33.0,325.0,9.8,3.0,29.5,48.0,488.0,10.2,3.0,
468.0,Cash Jones*,Georgia,SEC,14.0,22.0,161.0,7.3,1.0,11.5,11.0,92.0,8.4,1.0,6.6,33.0,253.0,7.7,2.0,
469.0,Devontae Houston,Connecticut,Ind,4.0,34.0,161.0,4.7,0.0,40.3,4.0,59.0,14.8,1.0,14.8,38.0,220.0,5.8,1.0,
470.0,Brendan Sullivan*,Northwestern,Big Ten,8.0,75.0,160.0,2.1,2.0,20.0,0.0,0.0,,0.0,0.0,75.0,160.0,2.1,2.0,
471.0,Miyan Williams*,Ohio State,Big Ten,6.0,49.0,158.0,3.2,3.0,26.3,4.0,42.0,10.5,0.0,7.0,53.0,200.0,3.8,3.0,
472.0,Dillon Bell*,Georgia,SEC,14.0,25.0,157.0,6.3,2.0,11.2,29.0,355.0,12.2,2.0,25.4,54.0,512.0,9.5,4.0,
473.0,Lucky Sutton,San Diego State,MWC,5.0,30.0,157.0,5.2,2.0,31.4,0.0,0.0,,0.0,0.0,30.0,157.0,5.2,2.0,
474.0,Cedric Hawkins*,Arkansas State,Sun Belt,8.0,31.0,156.0,5.0,2.0,19.5,2.0,32.0,16.0,0.0,4.0,33.0,188.0,5.7,2.0,
475.0,Josh McCray,Illinois,Big Ten,5.0,43.0,156.0,3.6,2.0,31.2,6.0,30.0,5.0,0.0,6.0,49.0,186.0,3.8,2.0,
476.0,Kelley Joiner Jr.*,South Florida,American,9.0,39.0,156.0,4.0,1.0,17.3,12.0,156.0,13.0,2.0,17.3,51.0,312.0,6.1,3.0,
477.0,Sherod White,New Mexico,MWC,7.0,37.0,155.0,4.2,1.0,22.1,4.0,19.0,4.8,0.0,2.7,41.0,174.0,4.2,1.0,
478.0,Treyson Potts*,Penn State,Big Ten,13.0,25.0,155.0,6.2,2.0,11.9,4.0,57.0,14.3,1.0,4.4,29.0,212.0,7.3,3.0,
479.0,Gio Lopez*,South Alabama,Sun Belt,5.0,18.0,154.0,8.6,2.0,30.8,0.0,0.0,,0.0,0.0,18.0,154.0,8.6,2.0,
480.0,Rayshon Luke*,Arizona,Pac-12,13.0,37.0,153.0,4.1,1.0,11.8,4.0,95.0,23.8,0.0,7.3,41.0,248.0,6.0,1.0,
481.0,Keegan Jones*,UCLA,Pac-12,12.0,14.0,152.0,10.9,2.0,12.7,8.0,77.0,9.6,0.0,6.4,22.0,229.0,10.4,2.0,
482.0,Keyon Mozee*,Miami (OH),MAC,12.0,34.0,151.0,4.4,2.0,12.6,0.0,0.0,,0.0,0.0,34.0,151.0,4.4,2.0,
483.0,Dylan Paine,Washington State,Pac-12,9.0,25.0,150.0,6.0,1.0,16.7,1.0,5.0,5.0,0.0,0.6,26.0,155.0,6.0,1.0,
484.0,Justin Johnson Jr.*,West Virginia,Big 12,9.0,38.0,150.0,3.9,1.0,16.7,2.0,4.0,2.0,0.0,0.4,40.0,154.0,3.9,1.0,
485.0,Shaadie Clayton-Johnson*,Tulane,American,10.0,41.0,150.0,3.7,0.0,15.0,10.0,87.0,8.7,0.0,8.7,51.0,237.0,4.6,0.0,
486.0,Keldric Moody,Louisiana Tech,CUSA,10.0,34.0,149.0,4.4,0.0,14.9,7.0,53.0,7.6,0.0,5.3,41.0,202.0,4.9,0.0,
