Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 19_level_0
Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards
1464.0,Rob Riederer*,Tulsa,American,12.0,2.0,25.0,12.5,1.0,2.1,0.0,0.0,,0.0,0.0,2.0,25.0,12.5,1.0,
1465.0,Shakur Nesmith,Massachusetts,Ind,3.0,2.0,25.0,12.5,0.0,8.3,0.0,0.0,,0.0,0.0,2.0,25.0,12.5,0.0,
1466.0,Adarius Wesley*,Troy,Sun Belt,5.0,4.0,24.0,6.0,0.0,4.8,0.0,0.0,,0.0,0.0,4.0,24.0,6.0,0.0,
1467.0,Austin Ramesh*,Wisconsin,Big Ten,11.0,3.0,24.0,8.0,0.0,2.2,17.0,58.0,3.4,3.0,5.3,20.0,82.0,4.1,3.0,
1468.0,Brendan Douglas*,Georgia,SEC,13.0,2.0,24.0,12.0,0.0,1.8,5.0,32.0,6.4,0.0,2.5,7.0,56.0,8.0,0.0,
1469.0,Daniel Khan*,North Texas,CUSA,2.0,3.0,24.0,8.0,0.0,12.0,0.0,0.0,,0.0,0.0,3.0,24.0,8.0,0.0,
1470.0,Deangleo Antoine*,South Florida,American,9.0,8.0,24.0,3.0,0.0,2.7,2.0,12.0,6.0,0.0,1.3,10.0,36.0,3.6,0.0,
1471.0,Denzel Mims*,Baylor,Big 12,10.0,4.0,24.0,6.0,0.0,2.4,0.0,0.0,,0.0,0.0,4.0,24.0,6.0,0.0,
1472.0,Derrick Mitchell Jr.*,Iowa,Big Ten,5.0,6.0,24.0,4.0,0.0,4.8,2.0,12.0,6.0,1.0,2.4,8.0,36.0,4.5,1.0,
1473.0,Jackson Tyner,Rice,CUSA,5.0,1.0,24.0,24.0,1.0,4.8,20.0,44.0,2.2,1.0,8.8,21.0,68.0,3.2,2.0,
1474.0,Justin Holman*,UCF,American,7.0,1.0,24.0,24.0,0.0,3.4,37.0,125.0,3.4,2.0,17.9,38.0,149.0,3.9,2.0,
1475.0,Keishawn Watson*,Western Michigan,MAC,12.0,2.0,24.0,12.0,0.0,2.0,0.0,0.0,,0.0,0.0,2.0,24.0,12.0,0.0,
1476.0,Mark Allen*,Penn State,Big Ten,13.0,4.0,24.0,6.0,1.0,1.8,29.0,115.0,4.0,1.0,8.8,33.0,139.0,4.2,2.0,
1477.0,Mason Rudolph*,Oklahoma State,Big 12,13.0,1.0,24.0,24.0,0.0,1.8,83.0,61.0,0.7,6.0,4.7,84.0,85.0,1.0,6.0,
1478.0,Maurice Ways*,Michigan,Big Ten,6.0,2.0,24.0,12.0,0.0,4.0,0.0,0.0,,0.0,0.0,2.0,24.0,12.0,0.0,
1479.0,Miles Sanders*,Penn State,Big Ten,13.0,2.0,24.0,12.0,1.0,1.8,25.0,184.0,7.4,1.0,14.2,27.0,208.0,7.7,2.0,
1480.0,Quinten Parker*,Army,Ind,13.0,1.0,24.0,24.0,0.0,1.8,0.0,0.0,,0.0,0.0,1.0,24.0,24.0,0.0,
1481.0,Thaddius Smith*,Boston College,ACC,13.0,4.0,24.0,6.0,0.0,1.8,2.0,4.0,2.0,0.0,0.3,6.0,28.0,4.7,0.0,
1482.0,Thai Cottrell,San Jose State,MWC,12.0,3.0,24.0,8.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,24.0,8.0,0.0,
1483.0,Thomas Koufie,Louisiana-Monroe,Sun Belt,12.0,5.0,24.0,4.8,0.0,2.0,81.0,427.0,5.3,9.0,35.6,86.0,451.0,5.2,9.0,
1484.0,Austin Rolfe,SMU,American,12.0,2.0,23.0,11.5,0.0,1.9,0.0,0.0,,0.0,0.0,2.0,23.0,11.5,0.0,
1485.0,Avery Edwards*,Maryland,Big Ten,13.0,1.0,23.0,23.0,0.0,1.8,0.0,0.0,,0.0,0.0,1.0,23.0,23.0,0.0,
1486.0,Bobby Henderson*,Michigan,Big Ten,12.0,1.0,23.0,23.0,0.0,1.9,5.0,37.0,7.4,1.0,3.1,6.0,60.0,10.0,1.0,
1487.0,Dakwa Nichols*,North Carolina State,ACC,11.0,2.0,23.0,11.5,0.0,2.1,19.0,98.0,5.2,1.0,8.9,21.0,121.0,5.8,1.0,
1488.0,James Bynes*,South Alabama,Sun Belt,10.0,3.0,23.0,7.7,1.0,2.3,0.0,0.0,,0.0,0.0,3.0,23.0,7.7,1.0,
1489.0,Jordan Scarlett*,Florida,SEC,13.0,4.0,23.0,5.8,0.0,1.8,179.0,889.0,5.0,6.0,68.4,183.0,912.0,5.0,6.0,
1490.0,Sekai Lindsay,Massachusetts,Ind,12.0,5.0,23.0,4.6,0.0,1.9,33.0,156.0,4.7,1.0,13.0,38.0,179.0,4.7,1.0,
1491.0,Treyvon Green,Fresno State,MWC,11.0,2.0,23.0,11.5,0.0,2.1,24.0,108.0,4.5,0.0,9.8,26.0,131.0,5.0,0.0,
1492.0,Bo Scarbrough*,Alabama,SEC,13.0,4.0,22.0,5.5,0.0,1.7,125.0,812.0,6.5,11.0,62.5,129.0,834.0,6.5,11.0,
1493.0,Davasyia Hagger*,Hawaii,MWC,7.0,2.0,22.0,11.0,0.0,3.1,0.0,0.0,,0.0,0.0,2.0,22.0,11.0,0.0,
1494.0,Dominic Collins,Missouri,SEC,3.0,1.0,22.0,22.0,0.0,7.3,0.0,0.0,,0.0,0.0,1.0,22.0,22.0,0.0,
1495.0,Elijah McIntyre*,North Texas,CUSA,2.0,2.0,22.0,11.0,0.0,11.0,0.0,0.0,,0.0,0.0,2.0,22.0,11.0,0.0,
1496.0,Jake Bargas*,North Carolina,ACC,13.0,2.0,22.0,11.0,0.0,1.7,0.0,0.0,,0.0,0.0,2.0,22.0,11.0,0.0,
1497.0,Jay'Shawn Washington*,Southern Mississippi,CUSA,9.0,2.0,22.0,11.0,1.0,2.4,0.0,0.0,,0.0,0.0,2.0,22.0,11.0,1.0,
1498.0,Keith Towbridge*,Louisville,ACC,12.0,2.0,22.0,11.0,0.0,1.8,0.0,0.0,,0.0,0.0,2.0,22.0,11.0,0.0,
1499.0,Khaliel Rodgers*,USC,Pac-12,5.0,1.0,22.0,22.0,0.0,4.4,0.0,0.0,,0.0,0.0,1.0,22.0,22.0,0.0,
1500.0,Kyle Row*,Miami (OH),MAC,12.0,4.0,22.0,5.5,0.0,1.8,0.0,0.0,,0.0,0.0,4.0,22.0,5.5,0.0,
1501.0,La Ramsby,Georgia Southern,Sun Belt,11.0,7.0,22.0,3.1,0.0,2.0,84.0,343.0,4.1,8.0,31.2,91.0,365.0,4.0,8.0,
1502.0,Malik Lee,Massachusetts,Ind,11.0,1.0,22.0,22.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,22.0,7.3,0.0,
1503.0,Terence Williams*,Baylor,Big 12,12.0,2.0,22.0,11.0,0.0,1.8,185.0,1048.0,5.7,11.0,87.3,187.0,1070.0,5.7,11.0,
1504.0,Tyler Jones,Texas State,Sun Belt,11.0,1.0,22.0,22.0,1.0,2.0,115.0,-8.0,-0.1,5.0,-0.7,116.0,14.0,0.1,6.0,
1505.0,Zach Reuter*,Kansas State,Big 12,13.0,2.0,22.0,11.0,0.0,1.7,0.0,0.0,,0.0,0.0,2.0,22.0,11.0,0.0,
1506.0,Anthony Ratliff-Williams*,North Carolina,ACC,13.0,3.0,21.0,7.0,0.0,1.6,2.0,-10.0,-5.0,0.0,-0.8,5.0,11.0,2.2,0.0,
1507.0,Bishop Louie*,Tulsa,American,13.0,3.0,21.0,7.0,0.0,1.6,0.0,0.0,,0.0,0.0,3.0,21.0,7.0,0.0,
1508.0,Darryl Richards*,Toledo,MAC,11.0,2.0,21.0,10.5,0.0,1.9,0.0,0.0,,0.0,0.0,2.0,21.0,10.5,0.0,
1509.0,Darryl Richardson*,San Diego State,MWC,12.0,1.0,21.0,21.0,0.0,1.8,0.0,0.0,,0.0,0.0,1.0,21.0,21.0,0.0,
1510.0,Dorian Brown*,Ohio,MAC,13.0,6.0,21.0,3.5,0.0,1.6,158.0,825.0,5.2,4.0,63.5,164.0,846.0,5.2,4.0,
1511.0,Drew Lock,Missouri,SEC,12.0,1.0,21.0,21.0,1.0,1.8,52.0,123.0,2.4,1.0,10.3,53.0,144.0,2.7,2.0,
1512.0,Ellis Jefferson,Arizona State,Pac-12,12.0,2.0,21.0,10.5,0.0,1.8,0.0,0.0,,0.0,0.0,2.0,21.0,10.5,0.0,
1513.0,Jacques Patrick*,Florida State,ACC,13.0,4.0,21.0,5.3,0.0,1.6,61.0,350.0,5.7,4.0,26.9,65.0,371.0,5.7,4.0,
1514.0,Javonte Bagley*,Louisville,ACC,7.0,3.0,21.0,7.0,0.0,3.0,0.0,0.0,,0.0,0.0,3.0,21.0,7.0,0.0,
1515.0,Kerrith Whyte,Florida Atlantic,CUSA,11.0,5.0,21.0,4.2,0.0,1.9,43.0,145.0,3.4,1.0,13.2,48.0,166.0,3.5,1.0,
1516.0,Kody Walker*,Arkansas,SEC,7.0,3.0,21.0,7.0,0.0,3.0,33.0,109.0,3.3,1.0,15.6,36.0,130.0,3.6,1.0,
1517.0,Martell Pettaway*,West Virginia,Big 12,3.0,2.0,21.0,10.5,0.0,7.0,49.0,260.0,5.3,1.0,86.7,51.0,281.0,5.5,1.0,
1518.0,Perry Hills*,Maryland,Big Ten,11.0,1.0,21.0,21.0,0.0,1.9,91.0,93.0,1.0,4.0,8.5,92.0,114.0,1.2,4.0,
1519.0,Spencer McInnis*,Miami (OH),MAC,11.0,2.0,21.0,10.5,0.0,1.9,45.0,143.0,3.2,1.0,13.0,47.0,164.0,3.5,1.0,
1520.0,Taylor Jackson*,Navy,American,6.0,1.0,21.0,21.0,0.0,3.5,0.0,0.0,,0.0,0.0,1.0,21.0,21.0,0.0,
1521.0,Anthony Taylor,Texas State,Sun Belt,11.0,3.0,20.0,6.7,0.0,1.8,11.0,21.0,1.9,1.0,1.9,14.0,41.0,2.9,1.0,
1522.0,B.J. Emmons*,Alabama,SEC,7.0,2.0,20.0,10.0,0.0,2.9,35.0,173.0,4.9,1.0,24.7,37.0,193.0,5.2,1.0,
1523.0,Cal Bloom*,UCF,American,13.0,2.0,20.0,10.0,0.0,1.5,0.0,0.0,,0.0,0.0,2.0,20.0,10.0,0.0,
1524.0,Darius Anderson*,Texas Christian,Big 12,11.0,5.0,20.0,4.0,0.0,1.8,27.0,229.0,8.5,1.0,20.8,32.0,249.0,7.8,1.0,
1525.0,D'Vaughn Pennamon,Ole Miss,SEC,9.0,2.0,20.0,10.0,0.0,2.2,20.0,58.0,2.9,1.0,6.4,22.0,78.0,3.5,1.0,
1526.0,Jeff George*,Tennessee,SEC,9.0,1.0,20.0,20.0,0.0,2.2,0.0,0.0,,0.0,0.0,1.0,20.0,20.0,0.0,
1527.0,Keith Harrington*,Washington State,Pac-12,2.0,2.0,20.0,10.0,0.0,10.0,2.0,6.0,3.0,0.0,3.0,4.0,26.0,6.5,0.0,
1528.0,Robby Wells III,Rice,CUSA,11.0,3.0,20.0,6.7,0.0,1.8,0.0,0.0,,0.0,0.0,3.0,20.0,6.7,0.0,
1529.0,Terrell Edmunds*,Virginia Tech,ACC,14.0,1.0,20.0,20.0,0.0,1.4,0.0,0.0,,0.0,0.0,1.0,20.0,20.0,0.0,
1530.0,Alex Van Dyke,UCLA,Pac-12,12.0,3.0,19.0,6.3,0.0,1.6,0.0,0.0,,0.0,0.0,3.0,19.0,6.3,0.0,
1531.0,D'Angelo Brewer*,Tulsa,American,12.0,5.0,19.0,3.8,1.0,1.6,264.0,1435.0,5.4,7.0,119.6,269.0,1454.0,5.4,8.0,
1532.0,Dezmon Patmon*,Washington State,Pac-12,3.0,2.0,19.0,9.5,0.0,6.3,0.0,0.0,,0.0,0.0,2.0,19.0,9.5,0.0,
1533.0,DJ Turner*,Maryland,Big Ten,8.0,2.0,19.0,9.5,0.0,2.4,1.0,4.0,4.0,0.0,0.5,3.0,23.0,7.7,0.0,
1534.0,Dominic Davis*,USC,Pac-12,9.0,4.0,19.0,4.8,0.0,2.1,23.0,132.0,5.7,0.0,14.7,27.0,151.0,5.6,0.0,
1535.0,Drake Davis*,LSU,SEC,6.0,1.0,19.0,19.0,0.0,3.2,0.0,0.0,,0.0,0.0,1.0,19.0,19.0,0.0,
1536.0,Elijah Holyfield*,Georgia,SEC,5.0,1.0,19.0,19.0,0.0,3.8,6.0,29.0,4.8,0.0,5.8,7.0,48.0,6.9,0.0,
1537.0,Elijah St. Hilaire*,Army,Ind,12.0,1.0,19.0,19.0,0.0,1.6,11.0,70.0,6.4,1.0,5.8,12.0,89.0,7.4,1.0,
1538.0,Garrett Williams*,Clemson,ACC,14.0,2.0,19.0,9.5,0.0,1.4,0.0,0.0,,0.0,0.0,2.0,19.0,9.5,0.0,
1539.0,Isiah Willis*,Georgia Tech,ACC,13.0,1.0,19.0,19.0,0.0,1.5,11.0,80.0,7.3,0.0,6.2,12.0,99.0,8.3,0.0,
1540.0,Jordan Fredericks,Syracuse,ACC,10.0,2.0,19.0,9.5,0.0,1.9,28.0,139.0,5.0,0.0,13.9,30.0,158.0,5.3,0.0,
1541.0,Marquez Williams*,Miami (FL),ACC,12.0,2.0,19.0,9.5,1.0,1.6,1.0,1.0,1.0,0.0,0.1,3.0,20.0,6.7,1.0,
1542.0,Mitchell Harger,Iowa State,Big 12,10.0,3.0,19.0,6.3,0.0,1.9,18.0,109.0,6.1,1.0,10.9,21.0,128.0,6.1,1.0,
1543.0,Quan Howard,Georgia Southern,Sun Belt,8.0,1.0,19.0,19.0,0.0,2.4,0.0,0.0,,0.0,0.0,1.0,19.0,19.0,0.0,
1544.0,Tony Ellison,Arizona,Pac-12,9.0,2.0,19.0,9.5,0.0,2.1,0.0,0.0,,0.0,0.0,2.0,19.0,9.5,0.0,
1545.0,Tyler Simmons*,Georgia,SEC,6.0,2.0,19.0,9.5,0.0,3.2,0.0,0.0,,0.0,0.0,2.0,19.0,9.5,0.0,
1546.0,Alexx Zielinski*,Miami (OH),MAC,10.0,2.0,18.0,9.0,0.0,1.8,0.0,0.0,,0.0,0.0,2.0,18.0,9.0,0.0,
1547.0,Anthony Lauro,Akron,MAC,9.0,3.0,18.0,6.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,18.0,6.0,0.0,
1548.0,Brandon Polk*,Penn State,Big Ten,3.0,2.0,18.0,9.0,0.0,6.0,0.0,0.0,,0.0,0.0,2.0,18.0,9.0,0.0,
1549.0,Cameron Griffin,UCLA,Pac-12,10.0,2.0,18.0,9.0,1.0,1.8,0.0,0.0,,0.0,0.0,2.0,18.0,9.0,1.0,
1550.0,Chawntez Moss*,Pitt,ACC,10.0,2.0,18.0,9.0,0.0,1.8,42.0,227.0,5.4,1.0,22.7,44.0,245.0,5.6,1.0,
1551.0,Chris Johnson,Tulane,American,9.0,1.0,18.0,18.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,18.0,18.0,0.0,
1552.0,Dejonte O'Neal,Fresno State,MWC,4.0,7.0,18.0,2.6,0.0,4.5,16.0,57.0,3.6,1.0,14.3,23.0,75.0,3.3,1.0,
1553.0,Devin Asiasi*,Michigan,Big Ten,13.0,2.0,18.0,9.0,1.0,1.4,0.0,0.0,,0.0,0.0,2.0,18.0,9.0,1.0,
1554.0,D.J. Jones,Akron,MAC,12.0,1.0,18.0,18.0,0.0,1.5,41.0,193.0,4.7,0.0,16.1,42.0,211.0,5.0,0.0,
1555.0,Hampton McConnell,Georgia Southern,Sun Belt,5.0,2.0,18.0,9.0,0.0,3.6,0.0,0.0,,0.0,0.0,2.0,18.0,9.0,0.0,
1556.0,Izaiah Fuller*,Eastern Michigan,MAC,11.0,1.0,18.0,18.0,0.0,1.6,0.0,0.0,,0.0,0.0,1.0,18.0,18.0,0.0,
1557.0,James Gilbert,Ball State,MAC,12.0,1.0,18.0,18.0,0.0,1.5,251.0,1332.0,5.3,12.0,111.0,252.0,1350.0,5.4,12.0,
1558.0,Kiel Pollard*,South Carolina,SEC,12.0,1.0,18.0,18.0,0.0,1.5,0.0,0.0,,0.0,0.0,1.0,18.0,18.0,0.0,
1559.0,Malin Jones*,Louisville,ACC,11.0,2.0,18.0,9.0,0.0,1.6,15.0,66.0,4.4,0.0,6.0,17.0,84.0,4.9,0.0,
1560.0,Nate Brisson-Fast*,Central Michigan,MAC,13.0,1.0,18.0,18.0,0.0,1.4,0.0,0.0,,0.0,0.0,1.0,18.0,18.0,0.0,
1561.0,Nick Mathews,Marshall,CUSA,4.0,1.0,18.0,18.0,0.0,4.5,0.0,0.0,,0.0,0.0,1.0,18.0,18.0,0.0,
1562.0,Nick Matthews,Marshall,CUSA,1.0,1.0,18.0,18.0,0.0,18.0,0.0,0.0,,0.0,0.0,1.0,18.0,18.0,0.0,
1563.0,Prescott Line,Michigan State,Big Ten,10.0,3.0,18.0,6.0,0.0,1.8,5.0,12.0,2.4,0.0,1.2,8.0,30.0,3.8,0.0,
1564.0,Tony Pittman,Marshall,CUSA,12.0,5.0,18.0,3.6,0.0,1.5,63.0,331.0,5.3,2.0,27.6,68.0,349.0,5.1,2.0,
1565.0,Alex Woodall*,Louisiana Tech,CUSA,14.0,1.0,17.0,17.0,0.0,1.2,0.0,0.0,,0.0,0.0,1.0,17.0,17.0,0.0,
1566.0,Brad Absher*,Appalachian State,Sun Belt,9.0,2.0,17.0,8.5,0.0,1.9,0.0,0.0,,0.0,0.0,2.0,17.0,8.5,0.0,
1567.0,Chase Favreau*,San Diego State,MWC,12.0,2.0,17.0,8.5,0.0,1.4,0.0,0.0,,0.0,0.0,2.0,17.0,8.5,0.0,
1568.0,Daniel Crawford,Northern Illinois,MAC,11.0,2.0,17.0,8.5,0.0,1.5,0.0,0.0,,0.0,0.0,2.0,17.0,8.5,0.0,
1569.0,Darrin Laufasa,UTEP,CUSA,11.0,3.0,17.0,5.7,0.0,1.5,3.0,8.0,2.7,0.0,0.7,6.0,25.0,4.2,0.0,
1570.0,Derrick Hayward*,Maryland,Big Ten,13.0,4.0,17.0,4.3,1.0,1.3,0.0,0.0,,0.0,0.0,4.0,17.0,4.3,1.0,
1571.0,Donald Stewart*,Stanford,Pac-12,9.0,2.0,17.0,8.5,0.0,1.9,0.0,0.0,,0.0,0.0,2.0,17.0,8.5,0.0,
1572.0,Hasaan Patterson*,Old Dominion,CUSA,7.0,1.0,17.0,17.0,0.0,2.4,0.0,0.0,,0.0,0.0,1.0,17.0,17.0,0.0,
1573.0,James Flanders*,Tulsa,American,13.0,3.0,17.0,5.7,0.0,1.3,258.0,1629.0,6.3,18.0,125.3,261.0,1646.0,6.3,18.0,
1574.0,Jared Rice,Fresno State,MWC,12.0,5.0,17.0,3.4,2.0,1.4,3.0,-3.0,-1.0,0.0,-0.3,8.0,14.0,1.8,2.0,
1575.0,Javonte Woodard*,Louisiana Tech,CUSA,12.0,1.0,17.0,17.0,0.0,1.4,0.0,0.0,,0.0,0.0,1.0,17.0,17.0,0.0,
1576.0,Jazz Ferguson*,LSU,SEC,6.0,2.0,17.0,8.5,0.0,2.8,0.0,0.0,,0.0,0.0,2.0,17.0,8.5,0.0,
1577.0,Kahale Warring*,San Diego State,MWC,4.0,2.0,17.0,8.5,2.0,4.3,0.0,0.0,,0.0,0.0,2.0,17.0,8.5,2.0,
1578.0,Kalvin Cline*,Texas A&M,SEC,13.0,1.0,17.0,17.0,1.0,1.3,0.0,0.0,,0.0,0.0,1.0,17.0,17.0,1.0,
1579.0,Kobe McCrary*,Minnesota,Big Ten,12.0,2.0,17.0,8.5,0.0,1.4,39.0,242.0,6.2,3.0,20.2,41.0,259.0,6.3,3.0,
1580.0,Michael Colubiale*,UCF,American,11.0,2.0,17.0,8.5,0.0,1.5,0.0,0.0,,0.0,0.0,2.0,17.0,8.5,0.0,
1581.0,Paul Harris*,Hawaii,MWC,14.0,4.0,17.0,4.3,0.0,1.2,81.0,568.0,7.0,2.0,40.6,85.0,585.0,6.9,2.0,
1582.0,Ruben Garnett*,Middle Tennessee State,CUSA,13.0,3.0,17.0,5.7,0.0,1.3,22.0,53.0,2.4,0.0,4.1,25.0,70.0,2.8,0.0,
1583.0,Ryan Becker,SMU,American,12.0,1.0,17.0,17.0,0.0,1.4,0.0,0.0,,0.0,0.0,1.0,17.0,17.0,0.0,
1584.0,Sewo Olonilua*,Texas Christian,Big 12,13.0,2.0,17.0,8.5,0.0,1.3,15.0,122.0,8.1,1.0,9.4,17.0,139.0,8.2,1.0,
1585.0,Tyler Cooperwood*,Utah,Pac-12,5.0,3.0,17.0,5.7,0.0,3.4,0.0,0.0,,0.0,0.0,3.0,17.0,5.7,0.0,
1586.0,Ainuu Taua,UCLA,Pac-12,11.0,2.0,16.0,8.0,0.0,1.5,0.0,0.0,,0.0,0.0,2.0,16.0,8.0,0.0,
1587.0,Anthony Anderson,Marshall,CUSA,11.0,2.0,16.0,8.0,0.0,1.5,86.0,339.0,3.9,2.0,30.8,88.0,355.0,4.0,2.0,
1588.0,Dalvin Warmack*,Kansas State,Big 12,11.0,2.0,16.0,8.0,0.0,1.5,41.0,211.0,5.1,0.0,19.2,43.0,227.0,5.3,0.0,
1589.0,Dexter Williams,Notre Dame,Ind,11.0,4.0,16.0,4.0,0.0,1.5,39.0,200.0,5.1,3.0,18.2,43.0,216.0,5.0,3.0,
1590.0,Drew Bishop*,Memphis,American,9.0,1.0,16.0,16.0,0.0,1.8,0.0,0.0,,0.0,0.0,1.0,16.0,16.0,0.0,
1591.0,Fred Nixon,Texas State,Sun Belt,8.0,2.0,16.0,8.0,0.0,2.0,0.0,0.0,,0.0,0.0,2.0,16.0,8.0,0.0,
1592.0,Jalen Harris*,Auburn,SEC,13.0,2.0,16.0,8.0,2.0,1.2,0.0,0.0,,0.0,0.0,2.0,16.0,8.0,2.0,
1593.0,J.J. Taylor,Arizona,Pac-12,4.0,2.0,16.0,8.0,0.0,4.0,38.0,261.0,6.9,2.0,65.3,40.0,277.0,6.9,2.0,
1594.0,John Brown III*,Navy,American,11.0,1.0,16.0,16.0,0.0,1.5,0.0,0.0,,0.0,0.0,1.0,16.0,16.0,0.0,
1595.0,Kemah Siverand*,Texas A&M,SEC,3.0,1.0,16.0,16.0,0.0,5.3,0.0,0.0,,0.0,0.0,1.0,16.0,16.0,0.0,
1596.0,Kene Nwangwu,Iowa State,Big 12,12.0,1.0,16.0,16.0,0.0,1.3,27.0,133.0,4.9,0.0,11.1,28.0,149.0,5.3,0.0,
1597.0,Marc Philippi,Nevada-Las Vegas,MWC,8.0,2.0,16.0,8.0,1.0,2.0,0.0,0.0,,0.0,0.0,2.0,16.0,8.0,1.0,
1598.0,Michael Lawrence*,North Texas,CUSA,6.0,1.0,16.0,16.0,0.0,2.7,0.0,0.0,,0.0,0.0,1.0,16.0,16.0,0.0,
1599.0,Newman Williams,Akron,MAC,8.0,2.0,16.0,8.0,0.0,2.0,0.0,0.0,,0.0,0.0,2.0,16.0,8.0,0.0,
1600.0,Ricky Brookins*,Indiana,Big Ten,13.0,4.0,16.0,4.0,0.0,1.2,20.0,82.0,4.1,0.0,6.3,24.0,98.0,4.1,0.0,
1601.0,Rod Talley*,South Carolina,SEC,12.0,2.0,16.0,8.0,0.0,1.3,11.0,62.0,5.6,0.0,5.2,13.0,78.0,6.0,0.0,
1602.0,Terrance Landers,Purdue,Big Ten,8.0,3.0,16.0,5.3,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,16.0,5.3,0.0,
1603.0,Tristan Walker*,Middle Tennessee State,CUSA,12.0,2.0,16.0,8.0,0.0,1.3,0.0,0.0,,0.0,0.0,2.0,16.0,8.0,0.0,
1604.0,Tyreis Thomas*,South Alabama,Sun Belt,9.0,6.0,16.0,2.7,0.0,1.8,73.0,300.0,4.1,6.0,33.3,79.0,316.0,4.0,6.0,
1605.0,Xzaviar Campbell,Nevada-Las Vegas,MWC,10.0,4.0,16.0,4.0,1.0,1.6,49.0,233.0,4.8,1.0,23.3,53.0,249.0,4.7,2.0,
1606.0,Alex Rodriguez*,Indiana,Big Ten,12.0,1.0,15.0,15.0,0.0,1.3,10.0,41.0,4.1,0.0,3.4,11.0,56.0,5.1,0.0,
1607.0,Austin Mack*,Ohio State,Big Ten,11.0,2.0,15.0,7.5,0.0,1.4,0.0,0.0,,0.0,0.0,2.0,15.0,7.5,0.0,
1608.0,Byron Simpson*,Houston,American,13.0,1.0,15.0,15.0,0.0,1.2,0.0,0.0,,0.0,0.0,1.0,15.0,15.0,0.0,
1609.0,Chris Myarick*,Temple,American,14.0,1.0,15.0,15.0,0.0,1.1,0.0,0.0,,0.0,0.0,1.0,15.0,15.0,0.0,
1610.0,Damion Terry,Michigan State,Big Ten,7.0,1.0,15.0,15.0,0.0,2.1,26.0,85.0,3.3,1.0,12.1,27.0,100.0,3.7,1.0,
1611.0,Darius Stubbs,Georgia State,Sun Belt,11.0,2.0,15.0,7.5,0.0,1.4,39.0,144.0,3.7,1.0,13.1,41.0,159.0,3.9,1.0,
1612.0,Devaughn Cooper,Arizona,Pac-12,2.0,1.0,15.0,15.0,0.0,7.5,0.0,0.0,,0.0,0.0,1.0,15.0,15.0,0.0,
1613.0,Devin Gentry,Georgia State,Sun Belt,11.0,1.0,15.0,15.0,0.0,1.4,0.0,0.0,,0.0,0.0,1.0,15.0,15.0,0.0,
1614.0,Gavin Locklear*,North Carolina State,ACC,12.0,2.0,15.0,7.5,0.0,1.3,0.0,0.0,,0.0,0.0,2.0,15.0,7.5,0.0,
1615.0,Glen Coates*,Army,Ind,11.0,1.0,15.0,15.0,0.0,1.4,1.0,5.0,5.0,0.0,0.5,2.0,20.0,10.0,0.0,
1616.0,Jaquarius Bargnare*,UCF,American,10.0,6.0,15.0,2.5,0.0,1.5,2.0,13.0,6.5,0.0,1.3,8.0,28.0,3.5,0.0,
1617.0,Jevontey Smith*,Middle Tennessee State,CUSA,8.0,2.0,15.0,7.5,0.0,1.9,0.0,0.0,,0.0,0.0,2.0,15.0,7.5,0.0,
1618.0,Jonathan Hodoh,Louisiana-Monroe,Sun Belt,9.0,1.0,15.0,15.0,0.0,1.7,0.0,0.0,,0.0,0.0,1.0,15.0,15.0,0.0,
1619.0,Jordon Brown*,North Carolina,ACC,5.0,1.0,15.0,15.0,0.0,3.0,20.0,45.0,2.3,1.0,9.0,21.0,60.0,2.9,1.0,
1620.0,Justin Rice,Fresno State,MWC,6.0,2.0,15.0,7.5,0.0,2.5,9.0,11.0,1.2,0.0,1.8,11.0,26.0,2.4,0.0,
1621.0,Kendall Moore,Syracuse,ACC,12.0,1.0,15.0,15.0,0.0,1.3,0.0,0.0,,0.0,0.0,1.0,15.0,15.0,0.0,
1622.0,Kenny Yeboah*,Temple,American,2.0,1.0,15.0,15.0,0.0,7.5,0.0,0.0,,0.0,0.0,1.0,15.0,15.0,0.0,
1623.0,Lil'Jordan Humphrey,Texas,Big 12,10.0,2.0,15.0,7.5,0.0,1.5,0.0,0.0,,0.0,0.0,2.0,15.0,7.5,0.0,
1624.0,Madre London,Michigan State,Big Ten,11.0,1.0,15.0,15.0,0.0,1.4,28.0,120.0,4.3,2.0,10.9,29.0,135.0,4.7,2.0,
1625.0,Marcus Wilson*,Colorado State,MWC,7.0,4.0,15.0,3.8,1.0,2.1,0.0,0.0,,0.0,0.0,4.0,15.0,3.8,1.0,
1626.0,Michael Hirsch*,Michigan,Big Ten,3.0,1.0,15.0,15.0,0.0,5.0,1.0,2.0,2.0,0.0,0.7,2.0,17.0,8.5,0.0,
