player_name,pos,rank,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,DOM,DOM+,PDOM,PDOM+,RDOM,RDOM+,ADJ%,aimed_passes,attempts,aDOT,ATT,MTF,big_time_throws,breakaway_attempts,Break%,breakaway_yards,BTT%,REC%,Comp%,completions,CC%,contested_receptions,contested_targets,def_gen_pressures,designed_yards,Drop%,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,ELU,10+,FUM,gap_attempts,hit_as_threw,interceptions,passing_snaps,pressure_to_sack_rate,qb_rating,rec_yards,receptions,route_rate,routes,run_plays,sack_percent,sacks,scramble_yards,scrambles,Slot%,slot_snaps,targets,total_touches,turnover_worthy_plays,TWP%,Wide%,wide_snaps,yards_after_catch,YAC/R,yards_after_contact,Y/REC,YCO/A,ypa,Y/RR,zone_attempts,Speed,BMI,SpeedxBMI
Anthony Schwartz,WR,98.0,2000-09-05,Auburn,SEC,2021,3,2020.0,19.989,0.256,0.256,0.0,0.0,-0.002,-0.002,,,,8.0,,4.0,,,,,,63.5,,,33.3,1.0,3.0,,,10.0,,6.0,,,,,,1.0,,,3.0,,,,,54.0,95.2,275.0,,,,,,51.6,149.0,85.0,,,,47.8,138.0,488.0,9.0,,11.8,,,2.31,,4.27,25.223,107.70220999999998
Dez Fitzpatrick,WR,220.0,1997-12-17,Louisville,ACC,2021,4,2017.0,19.707,0.237,0.226,0.0,0.0,0.0,0.0,,,,14.95,,6.0,,,,,,60.25,,,39.6,4.0,10.0,,,12.75,,6.5,,,,135.1,,0.5,,,2.5,,,,,44.0,95.95,346.0,,,,,,29.4,108.5,73.0,,,,70.5,251.5,270.0,6.2,,17.4,,,2.22,,4.43,27.439,121.55477
Amon-Ra St. Brown,WR,75.0,1997-06-30,USC,Pac-12,2021,4,2018.0,21.172,0.331,0.314,0.0,0.0,0.0,0.0,,,,10.9,,3.0,,,,,,71.9,,,57.1,8.0,14.0,,,8.9,,4.0,,,,,,0.0,,,2.0,,,,,41.0,94.5,258.0,,,,,,34.8,95.0,57.0,,,,64.5,176.0,163.0,4.0,,11.7,,,1.85,,4.51,27.473,123.90323
Jaelon Darden,WR,235.0,1999-01-14,North Texas,CUSA,2021,4,2019.0,20.63,0.55,0.385,0.0,0.0,-0.001,-0.0,,,,12.9,,23.0,,,,,,66.1,,,0.0,0.0,9.0,,,8.6,,7.0,,,,0.0,,0.0,,,4.0,,,,,74.0,97.5,276.0,,,,,,85.9,243.0,112.0,,,,14.1,40.0,571.0,7.7,,16.1,,,4.31,,4.47,27.249,121.80303
Tylan Wallace,WR,125.0,1999-05-13,Oklahoma State,Big 12,2021,4,2018.0,19.305,0.354,0.337,0.001,0.001,0.01,0.009,,,,16.1,,9.5,,,,,,60.9,,,53.85,17.5,33.0,,,7.9,,6.5,,,,5.75,,1.0,,,6.0,,,,,72.5,94.25,400.0,,,,,,12.0,50.0,120.5,,,,88.0,375.5,300.0,4.25,,16.45,,,3.07,,4.48,27.055,121.20640000000002
Ihmir Smith-Marsette,WR,304.0,1999-08-29,Iowa,Big Ten,2021,5,2019.0,20.008,0.277,0.277,0.0,0.0,0.083,0.083,,,,13.0,,5.5,,,,,,61.0,,,53.15,5.5,10.0,,,11.35,,4.5,,,,,,0.5,,,1.0,,,,,34.5,95.55,264.0,,,,,,18.05,46.5,57.0,,,,81.8,230.0,174.0,5.05,,15.1,,,1.98,,4.43,24.545,108.73435
Simi Fehoko,WR,180.0,1997-11-05,Stanford,Pac-12,2021,5,2019.0,21.821,0.381,0.362,0.0,0.0,-0.001,-0.001,,,,12.6,,4.0,,,,,,62.7,,,53.8,7.0,13.0,,,14.0,,6.0,,,,,,0.0,,,1.0,,,,,37.0,95.0,210.0,,,,,,30.3,67.0,59.0,,,,69.7,154.0,198.0,5.4,,15.5,,,2.73,,4.44,27.745,123.1878
Cornell Powell,WR,357.0,1997-10-30,Clemson,ACC,2021,5,,,0.218,0.207,0.0,0.0,0.0,0.0,,,,13.2,,8.0,,,,,,67.9,,,41.2,7.0,17.0,,,3.6,,2.0,,,,,,0.0,,,2.0,,,,,53.0,96.4,397.0,,,,,,6.8,28.0,78.0,,,,93.2,384.0,315.0,5.9,,16.6,,,2.22,,4.53,27.664,125.31792000000002
Frank Darby,WR,590.0,1997-09-08,Arizona State,Pac-12,2021,6,2019.0,21.979,0.286,0.271,0.0,0.0,0.0,0.0,,,,18.1,,5.0,,,,,,56.4,,,70.0,7.0,10.0,,,11.4,,4.0,,,,0.0,,0.0,,,0.0,,,,,31.0,94.0,379.0,,,,,,7.4,30.0,55.0,,,,92.6,373.0,142.0,4.6,,19.9,,,1.63,,4.56,27.258,124.29648
Marquez Stevenson,WR,261.0,1998-03-26,Houston,American,2021,6,2018.0,20.435,0.314,0.267,0.0,0.0,0.013,0.011,,,,11.9,,7.0,,,,,,64.6,,,50.85,4.5,11.5,,,5.95,,2.5,,,,90.0,,2.0,,,2.0,,,,,36.0,93.35,218.5,,,,,,90.6,215.5,59.0,,,,9.25,19.5,339.0,8.5,,16.25,,,2.655,,4.48,25.824,115.69152
Shi Smith,WR,313.0,1998-10-26,South Carolina,SEC,2021,6,2020.0,21.851,0.419,0.419,0.0,0.0,0.002,0.002,,,,7.5,,8.0,,,,,,67.9,,,21.4,3.0,14.0,,,9.5,,6.0,,,,,,0.0,,,1.0,,,,,57.0,94.6,244.0,,,,,,71.3,184.0,84.0,,,,26.7,69.0,353.0,6.2,,11.1,,,2.59,,,,
Racey McMath,WR,356.0,1999-06-14,LSU,SEC,2021,6,,,0.052,0.052,0.0,0.0,0.0,0.0,,,,16.5,,3.0,,,,,,56.0,,,80.0,4.0,5.0,,,12.5,,2.0,,,,63.8,,0.0,,,4.0,,,,,14.0,96.8,152.0,,,,,,12.7,20.0,25.0,,,,87.3,137.0,46.0,3.3,,13.9,,,1.28,,4.36,27.858,121.46088000000002
Jalen Camp,WR,432.0,1998-07-10,Georgia Tech,ACC,2021,6,2020.0,22.146,0.253,0.24,0.0,0.0,0.0,0.0,,,,13.0,,0.0,,,,,,61.7,,,58.3,7.0,12.0,,,9.4,,3.0,,,,,,0.0,,,3.0,,,,,29.0,92.7,279.0,,,,,,25.6,77.0,47.0,,,,74.1,223.0,123.0,4.2,,15.1,,,1.57,,4.48,29.814,133.56672
Seth Williams,WR,206.0,2000-04-10,Auburn,SEC,2021,6,2018.0,18.393,0.339,0.339,0.0,0.0,0.0,0.0,,,,13.4,,14.5,,,,,,51.05,,,37.0,10.0,27.5,,,11.15,,6.5,,,,46.3,,1.0,,,2.5,,,,,53.0,95.6,354.0,,,,,,19.75,74.5,103.5,,,,80.25,296.0,257.0,4.9,,15.1,,,2.255,,4.49,26.37,118.4013
Dazz Newsome,WR,306.0,1999-05-15,North Carolina,ACC,2021,6,2019.0,20.298,0.228,0.217,0.0,0.0,0.01,0.009,,,,9.9,,16.5,,,,,,75.5,,,71.8,5.5,8.0,,,8.45,,6.0,,,,,,0.5,,,1.0,,,,,63.0,94.95,370.0,,,,,,99.1,386.0,84.0,,,,0.55,2.0,386.0,6.15,,13.4,,,2.3,,4.59,27.259,125.11881
Mike Strachan,WR,275.0,1997-08-13,IND,,2021,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tre Nixon,WR,483.0,1998-01-26,UCF,American,2021,7,,,0.198,0.168,0.0,0.0,0.0,0.0,,,,14.6,,5.0,,,,,,53.8,,,30.0,6.0,20.0,,,12.5,,7.0,,,,50.0,,0.0,,,3.0,,,,,49.0,94.4,442.0,,,,,,5.8,27.0,91.0,,,,94.2,441.0,286.0,5.8,,16.9,,,1.88,,4.44,25.359,112.59396000000002
Ben Skowronek,WR,451.0,1997-06-27,Notre Dame,ACC,2021,7,2017.0,20.181,0.248,0.236,0.0,0.0,0.009,0.009,,,,12.7,,4.5,,,,,,62.95,,,58.35,7.0,12.5,,,8.25,,3.5,,,,90.3,,1.0,,,1.0,,,,,37.0,94.95,355.5,,,,,,8.6,32.5,59.5,,,,91.4,341.5,151.0,4.45,,14.7,,,1.515,,4.564,28.243,128.901052
Kawaan Baker,WR,305.0,1998-08-24,South Alabama,Sun Belt,2021,7,2018.0,20.022,0.343,0.261,0.0,0.0,0.017,0.013,,,,8.1,,16.0,,,,,,72.9,,,50.0,9.0,18.0,,,7.3,,4.0,,,,,,0.0,,,1.0,,,,,51.0,94.2,343.0,,,,,,73.1,266.0,70.0,,,,26.9,98.0,355.0,7.0,,12.9,,,1.92,,4.44,28.478,126.44232000000002
Dax Milne,WR,314.0,1999-06-23,BYU,Ind,2021,7,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,,
Drake London,WR,8.0,2001-07-24,USC,Pac-12,2022,1,2020.0,19.107,0.318,0.302,0.0,0.0,0.001,0.001,,,,9.2,,22.0,,,,,,73.9,,,65.4,17.0,26.0,,,8.3,,8.0,,,,,,0.0,,,2.0,,,,,88.0,94.5,308.0,,,,,,12.6,41.0,119.0,,,,86.2,281.0,460.0,5.2,,12.3,,,3.52,,4.546,26.655,121.17363000000002
Garrett Wilson,WR,11.0,2000-07-22,Ohio State,Big Ten,2022,1,2020.0,20.112,0.273,0.273,0.0,0.0,0.027,0.027,,,,12.5,,12.5,,,,,,71.35,,,47.4,5.5,11.0,,,8.2,,5.0,,,,45.0,,0.0,,,1.0,,,,,56.5,94.35,295.5,,,,,,45.25,125.5,80.0,,,,54.75,187.0,305.5,5.25,,15.95,,,3.02,,4.38,24.817,108.69846
Chris Olave,WR,25.0,2000-06-27,Ohio State,Big Ten,2022,1,2019.0,19.179,0.284,0.284,0.0,0.0,0.0,0.0,,,,13.8,,3.0,,,,,,74.55,,,53.45,7.0,12.5,,,4.55,,3.0,,,,295.3,,2.0,,,2.5,,,,,57.5,94.4,313.0,,,,,,15.0,53.0,80.0,,,,84.9,277.0,224.0,3.8,,14.45,,,2.81,,4.39,25.359,111.32601
Jameson Williams,WR,15.0,2001-03-26,Alabama,SEC,2022,1,2021.0,20.435,0.311,0.311,0.0,0.0,0.005,0.005,,,,14.5,,12.0,,,,,,67.8,,,33.3,3.0,9.0,,,7.1,,6.0,,,,19.6,,2.0,,,2.0,,,,,78.0,96.9,500.0,,,,,,27.9,144.0,115.0,,,,71.9,371.0,722.0,9.3,,20.0,,,3.12,,4.391,22.98,100.90518
Jahan Dotson,WR,41.0,2000-03-22,Penn State,Big Ten,2022,1,2020.0,20.446,0.418,0.418,0.003,0.003,0.026,0.026,,,,12.0,,7.5,,,,,,64.15,,,42.75,6.0,14.0,,,3.85,,2.5,,,,68.3,,0.5,,,3.5,,,,,71.5,94.65,398.5,,,,,,15.5,70.5,110.5,,,,84.5,350.5,428.5,6.25,,15.0,,,2.595,,4.43,24.823,109.96589
Treylon Burks,WR,23.0,2000-03-23,Arkansas,SEC,2022,1,2020.0,20.444,0.448,0.448,0.0,0.0,0.038,0.038,,,,9.7,,14.0,,,,,,73.9,,,43.8,7.0,16.0,,,4.4,,3.0,,,,,,0.0,,,0.0,,,,,65.0,93.9,308.0,,,,,,67.7,222.0,88.0,,,,24.1,79.0,607.0,9.3,,16.9,,,3.57,,4.55,28.885,131.42675
Christian Watson,WR,54.0,1999-05-12,Georgia,SEC,2022,2,,,0.044,0.044,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36,25.316,110.37776
Wan'Dale Robinson,WR,80.0,2001-01-05,Kentucky,SEC,2022,2,2020.0,19.655,0.373,0.373,0.0,0.0,0.021,0.021,,,,10.4,,22.0,,,,,,74.3,,,52.9,9.0,17.0,,,6.3,,7.0,,,,52.2,,0.0,,,5.0,,,,,104.0,97.2,377.0,,,,,,71.9,279.0,140.0,,,,27.8,108.0,599.0,5.8,,12.9,,,3.56,,4.44,27.062,120.15528000000002
Tyquan Thornton,WR,94.0,2000-09-07,Baylor,Big 12,2022,2,2019.0,18.982,0.375,0.356,0.022,0.021,-0.002,-0.002,,,,15.4,,5.0,,,,,,63.3,,,55.6,10.0,18.0,,,4.6,,3.0,,,,,,0.0,,,2.0,,,,,62.0,96.2,377.0,,,,,,5.1,20.0,98.0,,,,94.9,372.0,194.0,3.1,,15.2,,,2.5,,4.28,23.236,99.45008
George Pickens,WR,30.0,2001-03-04,Georgia,SEC,2022,2,2019.0,18.494,0.265,0.265,0.0,0.0,0.0,0.0,,,,15.45,,3.5,,,,,,65.75,,,46.05,7.0,16.0,,,2.65,,1.0,,,,,,0.0,,,1.5,,,,,42.5,93.3,270.5,,,,,,9.95,29.0,65.0,,,,90.05,261.0,150.0,3.45,,14.55,,,2.285,,4.47,24.371,108.93837
Alec Pierce,WR,74.0,2000-05-02,Cincinnati,American,2022,2,2021.0,21.333,0.252,0.214,0.0,0.0,0.0,0.0,,,,17.1,,4.0,,,,,,63.4,,,46.7,14.0,30.0,,,7.1,,4.0,,,,,,0.0,,,1.0,,,,,52.0,96.8,367.0,,,,,,14.0,53.0,82.0,,,,84.7,321.0,190.0,3.7,,16.8,,,2.38,,4.41,26.37,116.2917
Skyy Moore,WR,63.0,2000-09-10,Western Michigan,MAC,2022,2,2021.0,20.975,0.392,0.274,0.0,0.0,0.002,0.001,,,,10.8,,26.0,,,,,,75.2,,,61.5,8.0,13.0,,,3.1,,3.0,,,,,,0.0,,,3.0,,,,,94.0,93.6,380.0,,,,,,34.5,140.0,125.0,,,,65.3,265.0,534.0,5.7,,13.7,,,3.4,,4.41,27.977,123.37857
Velus Jones Jr.,WR,298.0,1997-05-11,Tennessee,SEC,2022,3,,,0.227,0.227,0.0,0.0,0.003,0.003,,,,7.1,,16.0,,,,,,76.5,,,50.0,3.0,6.0,,,4.6,,3.0,,,,0.0,,0.0,,,1.0,,,,,62.0,95.3,302.0,,,,,,82.6,262.0,81.0,,,,17.0,54.0,516.0,8.3,,13.0,,,2.67,,,,
Jalen Tolbert,WR,133.0,1999-02-27,South Alabama,Sun Belt,2022,3,2019.0,20.509,0.422,0.321,0.0,0.0,0.0,0.0,,,,15.65,,10.0,,,,,,62.3,,,44.1,13.0,29.5,,,8.05,,6.5,,,,,,1.0,,,1.5,,,,,73.0,95.35,443.5,,,,,,17.65,85.5,117.0,,,,82.35,379.5,430.5,5.75,,17.5,,,2.87,,4.49,25.592,114.90808
David Bell,WR,117.0,2000-12-14,Purdue,Big Ten,2022,3,2019.0,18.713,0.33,0.33,0.0,0.0,0.009,0.009,,,,11.2,,18.0,,,,,,69.35,,,48.95,10.5,22.0,,,4.35,,3.5,,,,,,0.0,,,0.0,,,,,73.0,95.1,375.5,,,,,,13.2,55.0,105.0,,,,86.65,338.0,365.0,4.75,,12.75,,,2.47,,4.65,27.967,130.04655
Danny Gray,WR,174.0,1999-04-01,SMU,American,2022,3,2021.0,22.42,0.225,0.191,0.0,0.0,0.01,0.009,,,,10.9,,9.0,,,,,,68.1,,,57.1,8.0,14.0,,,12.5,,7.0,,,,46.2,,0.0,,,2.0,,,,,49.0,97.1,298.0,,,,,,10.1,31.0,72.0,,,,89.9,276.0,420.0,8.6,,16.4,,,2.69,,4.33,25.223,109.21559
Erik Ezukanma,WR,219.0,2000-01-25,Texas Tech,Big 12,2022,4,2020.0,20.602,0.262,0.249,0.0,0.0,0.033,0.032,,,,12.45,,12.5,,,,,,63.7,,,55.65,10.0,18.0,,,8.8,,4.5,,,,120.0,,0.5,,,2.5,,,,,46.5,95.45,314.5,,,,,,14.85,48.5,73.0,,,,84.55,279.0,321.0,6.9,,15.6,,,2.3,,4.516,26.831,121.168796
Romeo Doubs,WR,159.0,2000-04-13,Nevada,MWC,2022,4,2019.0,19.384,0.305,0.231,0.0,0.0,0.0,0.0,,,,15.45,,11.0,,,,,,69.7,,,45.65,7.0,15.5,,,6.25,,4.5,,,,60.5,,0.0,,,1.5,,,,,70.0,94.35,417.5,,,,,,16.05,74.5,100.0,,,,83.95,367.5,354.5,5.25,,15.45,,,2.605,,4.483,25.804,115.679332
Calvin Austin III,WR,288.0,1999-03-24,Memphis,American,2022,4,2020.0,21.443,0.323,0.275,0.001,0.0,0.026,0.022,,,,12.5,,13.5,,,,,,57.05,,,30.65,8.0,26.0,,,9.4,,7.0,,,,,,0.5,,,2.0,,,,,68.5,92.8,403.0,,,,,,15.25,67.5,120.0,,,,84.75,367.0,444.0,6.45,,16.1,,,2.74,,,,
Khalil Shakir,WR,144.0,2000-02-03,Boise State,MWC,2022,5,2019.0,19.576,0.408,0.31,0.0,0.0,0.07,0.053,,,,10.25,,13.0,,,,,,67.95,,,47.2,8.0,17.0,,,9.3,,7.0,,,,189.1,,0.0,,,1.5,,,,,64.5,95.4,308.5,,,,,,54.35,197.0,95.0,,,,41.45,116.5,389.0,6.05,,14.15,,,3.035,,4.43,26.579,117.74497
Montrell Washington,WR,543.0,1999-03-14,Louisiana-Monroe,Sun Belt,2022,5,2012.0,13.47,0.023,0.017,0.0,0.0,0.221,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Philips,WR,262.0,1999-06-17,UCLA,Pac-12,2022,5,2019.0,20.208,0.354,0.336,0.0,0.0,0.0,0.0,,,,9.8,,8.0,,,,,,62.8,,,33.3,3.0,9.0,,,9.2,,6.0,,,,,,0.0,,,4.0,,,,,59.0,93.8,350.0,,,,,,92.8,346.0,94.0,,,,4.6,17.0,355.0,6.0,,12.5,,,2.11,,4.58,26.357,120.71506
Jalen Nailor,WR,242.0,1999-03-02,Michigan State,Big Ten,2022,6,2020.0,21.503,0.276,0.276,0.0,0.0,0.004,0.004,,,,15.1,,5.0,,,,,,49.0,,,16.65,1.0,7.0,,,12.8,,4.5,,,,,,0.0,,,5.0,,,,,32.0,95.75,246.5,,,,,,3.5,9.0,65.0,,,,96.35,248.0,261.0,7.8,,19.0,,,2.435,,4.5,25.939,116.7255
Bo Melton,WR,227.0,1999-05-18,Rutgers,Big Ten,2022,7,2019.0,20.29,0.349,0.349,0.0,0.0,0.059,0.059,,,,11.35,,11.5,,,,,,62.5,,,28.15,4.5,16.0,,,9.75,,5.5,,,,52.4,,1.0,,,2.0,,,,,51.5,94.6,294.5,,,,,,20.15,62.5,82.5,,,,79.85,249.0,312.5,6.05,,12.55,,,2.18,,4.34,26.357,114.38938
Samori Toure,WR,420.0,1998-03-24,Nebraska,Big Ten,2022,7,2021.0,23.441,0.319,0.319,0.0,0.0,0.031,0.031,,,,14.7,,5.0,,,,,,61.3,,,37.5,3.0,8.0,,,4.2,,2.0,,,,27.8,,1.0,,,2.0,,,,,46.0,95.4,330.0,,,,,,79.8,276.0,75.0,,,,17.1,59.0,348.0,7.6,,19.5,,,2.72,,,,
Jaxon Smith-Njigba,WR,7.0,2002-02-14,Ohio State,Big Ten,2023,1,2021.0,19.546,0.26,0.26,0.0,0.0,0.0,0.0,,,,9.3,,19.0,,,,,,84.8,,,90.0,9.0,10.0,,,5.9,,6.0,,,,,,1.0,,,1.0,,,,,95.0,96.1,398.0,,,,,,88.6,367.0,112.0,,,,11.1,46.0,790.0,8.3,,16.8,,,4.01,,4.466,25.856,115.472896
Quentin Johnston,WR,43.0,2001-09-06,Texas Christian,Big 12,2023,1,2020.0,18.987,0.248,0.235,0.0,0.0,0.001,0.001,,,,15.8,,14.5,,,,,,58.0,,,35.8,7.5,21.0,,,8.75,,5.0,,,,0.0,,1.0,,,3.5,,,,,46.5,95.9,291.0,,,,,,12.15,39.0,79.0,,,,87.85,264.5,379.0,7.85,,18.05,,,2.825,,4.504,25.995,117.08148
Zay Flowers,WR,58.0,2000-09-11,Boston College,ACC,2023,1,2020.0,19.973,0.467,0.444,0.0,0.0,0.027,0.025,,,,10.4,,14.0,,,,,,62.9,,,58.3,7.0,12.0,,,9.3,,8.0,,,,,,2.0,,,5.0,,,,,78.0,95.8,485.0,,,,,,32.8,166.0,124.0,,,,66.6,337.0,503.0,6.4,,13.8,,,2.22,,4.42,26.874,118.78308
Jordan Addison,WR,34.0,2002-01-27,USC,Pac-12,2023,1,2020.0,18.595,0.274,0.26,0.0,0.0,0.02,0.019,,,,11.55,,13.5,,,,,,72.05,,,38.9,8.5,18.0,,,6.6,,6.5,,,,81.4,,0.5,,,2.0,,,,,79.5,94.8,428.0,,,,,,45.5,231.0,111.5,,,,53.65,216.5,534.5,6.8,,15.35,,,2.86,,4.49,24.126,108.32574
Jonathan Mingo,WR,145.0,2001-04-20,Ole Miss,SEC,2023,2,2022.0,21.366,0.252,0.252,0.0,0.0,0.014,0.014,,,,14.5,,8.0,,,,,,58.6,,,41.2,7.0,17.0,,,7.3,,4.0,,,,,,1.0,,,5.0,,,,,51.0,91.4,402.0,,,,,,35.0,154.0,87.0,,,,55.9,246.0,373.0,7.3,,16.9,,,2.14,,4.46,28.243,125.96378
Jayden Reed,WR,66.0,2000-04-28,Michigan State,Big Ten,2023,2,2018.0,18.344,0.28,0.28,0.013,0.013,0.017,0.017,,,,12.5,,8.5,,,,,,61.95,,,58.3,12.5,22.0,,,8.75,,5.5,,,,34.8,,0.0,,,2.0,,,,,57.0,92.75,365.5,,,,,,19.05,74.5,92.5,,,,80.55,318.0,290.5,5.05,,14.5,,,2.25,,4.45,26.078,116.0471
Rashee Rice,WR,70.0,2000-04-22,SMU,American,2023,2,2020.0,20.361,0.303,0.258,0.0,0.0,0.0,0.0,,,,11.2,,19.0,,,,,,61.5,,,48.5,16.0,33.0,,,8.6,,9.0,,,,115.1,,3.0,,,4.0,,,,,96.0,93.8,440.0,,,,,,17.3,81.0,156.0,,,,82.5,387.0,593.0,6.2,,14.0,,,3.05,,4.51,26.912,121.37312
Marvin Mims,WR,68.0,2002-03-19,Oklahoma,Big 12,2023,2,2020.0,18.456,0.275,0.261,0.0,0.0,0.001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,25.521,111.78198
Tank Dell,WR,124.0,1999-10-29,San Diego State,MWC,2023,3,,,0.0,0.0,0.0,0.0,0.004,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalin Hyatt,WR,84.0,2001-09-25,Tennessee,SEC,2023,3,2022.0,20.934,0.347,0.347,0.0,0.0,0.0,0.0,,,,14.1,,8.0,,,,,,75.3,,,60.0,3.0,5.0,,,6.9,,5.0,,,,113.8,,0.0,,,0.0,,,,,67.0,91.1,387.0,,,,,,87.3,371.0,89.0,,,,12.2,52.0,489.0,7.3,,18.9,,,3.27,,4.4,23.867,105.0148
Cedric Tillman,WR,153.0,2000-04-19,Tennessee,SEC,2023,3,2021.0,21.369,0.344,0.344,0.0,0.0,0.0,0.0,,,,16.3,,8.0,,,,,,74.4,,,72.2,13.0,18.0,,,4.5,,3.0,,,,,,0.0,,,0.0,,,,,64.0,94.6,440.0,,,,,,8.8,41.0,86.0,,,,91.0,423.0,321.0,5.0,,16.9,,,2.46,,4.54,26.62,120.8548
Josh Downs,WR,71.0,2001-08-12,North Carolina,ACC,2023,3,2021.0,20.055,0.309,0.294,0.0,0.0,0.0,0.0,,,,8.65,,10.0,,,,,,75.55,,,51.5,8.5,15.5,,,6.05,,6.5,,,,41.2,,0.5,,,2.0,,,,,97.5,95.55,475.0,,,,,,89.05,443.0,130.0,,,,8.15,40.0,564.5,5.75,,12.05,,,2.49,,4.48,25.25,113.12
Michael Wilson,WR,169.0,2000-02-23,Stanford,Pac-12,2023,3,2019.0,19.521,0.224,0.213,0.0,0.0,0.009,0.009,,,,9.65,,3.0,,,,,,68.75,,,60.7,10.0,15.5,,,9.0,,3.5,,,,133.1,,0.0,,,0.0,,,,,41.5,94.75,301.5,,,,,,21.25,64.5,60.0,,,,78.65,252.5,202.0,5.4,,13.8,,,1.95,,4.58,27.345,125.2401
Tre Tucker,WR,204.0,2001-03-08,Cincinnati,American,2023,3,,,0.175,0.148,0.0,0.0,0.002,0.002,,,,8.1,,10.0,,,,,,66.3,,,36.4,4.0,11.0,,,10.2,,6.0,,,,,,1.0,,,0.0,,,,,53.0,96.5,303.0,,,,,,96.5,303.0,80.0,,,,3.2,10.0,333.0,6.3,,12.8,,,2.24,,4.4,26.874,118.2456
Derius Davis,WR,329.0,2000-09-11,Texas Christian,Big 12,2023,4,,,0.143,0.136,0.0,0.0,0.019,0.018,,,,7.0,,9.0,,,,,,63.6,,,25.0,2.0,8.0,,,6.7,,3.0,,,,26.7,,0.0,,,2.0,,,,,42.0,95.3,266.0,,,,,,89.2,249.0,66.0,,,,9.7,27.0,401.0,9.5,,12.6,,,2.0,,4.36,25.085,109.3706
Charlie Jones,WR,330.0,1998-10-29,Purdue,Big Ten,2023,4,2005.0,6.842,0.116,0.116,0.0,0.0,0.0,0.0,,,,18.6,,1.0,,,,,,51.4,,,50.0,3.0,6.0,,,5.3,,1.0,,,,2.7,,0.0,,,3.0,,,,,18.0,93.7,164.0,,,,,,85.1,149.0,35.0,,,,12.6,22.0,87.0,4.8,,21.9,,,2.41,,4.43,24.405,108.11415
Tyler Scott,WR,226.0,2001-10-12,Cincinnati,American,2023,4,,,0.004,0.004,0.0,0.0,0.005,0.004,,,,4.5,,0.0,,,,,,75.0,,,,0.0,0.0,,,25.0,,1.0,,,,0.0,,0.0,,,0.0,,,,,3.0,94.5,52.0,,,,,,1.8,1.0,4.0,,,,98.2,54.0,5.0,1.7,,6.7,,,0.38,,4.44,25.394,112.74936
Justin Shorter,WR,243.0,2000-04-17,Florida,SEC,2023,5,,,0.155,0.155,0.0,0.0,0.0,0.0,,,,17.7,,0.0,,,,,,56.9,,,50.0,6.0,12.0,,,0.0,,0.0,,,,,,0.0,,,2.0,,,,,29.0,96.4,238.0,,,,,,16.6,41.0,51.0,,,,82.6,204.0,88.0,3.0,,19.9,,,2.42,,4.55,27.872,126.8176
Dontayvion Wicks,WR,186.0,2001-06-16,Virginia,ACC,2023,5,2021.0,20.211,0.256,0.244,0.001,0.001,0.0,0.0,,,,16.55,,5.5,,,,,,51.5,,,36.55,9.0,21.5,,,15.6,,7.0,,,,,,1.5,,,2.0,,,,,43.5,94.45,333.0,,,,,,13.3,48.5,82.5,,,,86.7,304.0,203.5,4.55,,17.7,,,2.35,,4.62,27.175,125.5485
Puka Nacua,WR,122.0,2001-05-29,BYU,Ind,2023,5,2020.0,19.261,0.208,0.125,0.0,0.0,0.0,0.0,,,,5.5,,1.0,,,,,,75.0,,,100.0,2.0,2.0,,,25.0,,3.0,,,,,,1.0,,,0.0,,,,,9.0,98.3,58.0,,,,,,0.0,0.0,12.0,,,,100.0,59.0,89.0,9.9,,16.8,,,2.6,,4.481,25.804,115.627724
Parker Washington,WR,148.0,2002-03-21,Penn State,Big Ten,2023,6,2020.0,18.45,0.24,0.24,0.0,0.0,0.002,0.002,,,,10.2,,11.5,,,,,,68.25,,,49.25,5.5,11.5,,,5.35,,2.5,,,,77.3,,0.0,,,1.0,,,,,50.0,94.9,362.5,,,,,,94.35,358.5,72.0,,,,5.65,23.0,272.5,5.2,,13.2,,,1.775,,4.519,29.268,132.262092
Kayshon Boutte,WR,140.0,2002-05-07,LSU,SEC,2023,6,2020.0,18.322,0.22,0.22,0.0,0.0,0.0,0.0,,,,11.6,,10.0,,,,,,66.6,,,30.5,3.5,12.5,,,9.65,,4.5,,,,42.1,,0.5,,,0.5,,,,,41.0,97.0,265.5,,,,,,27.0,64.5,63.0,,,,72.85,209.0,301.5,7.3,,14.95,,,2.325,,4.5,27.194,122.373
