player_name,pos,rank,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,DOM,DOM+,PDOM,PDOM+,RDOM,RDOM+,ADJ%,aimed_passes,attempts,aDOT,ATT,MTF,big_time_throws,breakaway_attempts,Break%,breakaway_yards,BTT%,REC%,Comp%,completions,CC%,contested_receptions,contested_targets,def_gen_pressures,designed_yards,Drop%,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,ELU,10+,FUM,gap_attempts,hit_as_threw,interceptions,passing_snaps,pressure_to_sack_rate,qb_rating,rec_yards,receptions,route_rate,routes,run_plays,sack_percent,sacks,scramble_yards,scrambles,Slot%,slot_snaps,targets,total_touches,turnover_worthy_plays,TWP%,Wide%,wide_snaps,yards_after_catch,YAC/R,yards_after_contact,Y/REC,YCO/A,ypa,Y/RR,zone_attempts,Speed,BMI,SpeedxBMI
Jake Haener,QB,80.0,1999-03-16,Fresno State,MWC,2023,4,2020.0,21.465,0.0,0.0,0.905,0.688,0.07,0.053,77.05,281.5,293.5,9.4,2.86,5.0,18.0,1.0,12.7,25.5,6.3,,68.0,201.5,,,,112.5,21.5,8.15,336.5,16.5,0.0,1.5,11.0,68.4,3.5,2.5,2.5,1.0,4.0,352.0,21.8,107.1,0.0,0.0,,0.0,193.0,7.4,24.5,106.5,18.0,,,0.0,16.0,8.5,2.45,,,,,76.5,,2.16,8.45,,5.0,4.743,28.071,133.14075300000002
Stetson Bennett,QB,102.0,1997-10-28,Georgia,SEC,2023,4,2021.0,23.844,0.0,0.0,0.901,0.901,0.147,0.147,76.3,430.0,454.0,9.4,2.53,3.0,28.0,4.0,46.3,118.0,5.9,,68.1,309.0,,,,90.0,178.0,5.8,479.0,19.0,0.0,2.0,30.0,4.0,9.0,7.0,8.0,4.0,7.0,499.0,12.2,110.1,0.0,0.0,,0.0,480.0,2.3,11.0,77.0,12.0,,,0.0,47.0,12.0,2.4,,,,,41.0,,0.69,9.1,,11.0,4.67,26.776,125.04392
Aidan O'Connell,QB,135.0,1998-09-01,Purdue,Big Ten,2023,4,2021.0,23.001,0.0,0.0,0.87,0.87,0.006,0.006,73.0,466.0,499.0,8.3,2.5,2.0,21.0,1.0,37.5,24.0,4.0,,63.7,318.0,,,,135.0,18.0,6.5,533.0,22.0,0.0,0.0,0.0,,2.0,4.0,4.0,6.0,13.0,566.0,16.3,88.1,0.0,0.0,,1.0,327.0,4.1,22.0,46.0,11.0,,,0.0,16.0,25.0,4.4,,,,,23.0,,0.85,7.0,0.0,2.0,4.75,26.62,126.445
Clayton Tune,QB,79.0,1999-03-23,Houston,American,2023,5,2019.0,20.444,0.0,0.0,0.999,0.849,0.295,0.25,79.5,458.0,496.0,9.7,3.2,23.0,30.0,5.0,19.5,136.0,5.8,,67.1,333.0,,,,156.0,313.0,8.5,579.0,31.0,0.0,12.0,159.0,63.1,22.0,7.0,24.0,2.0,10.0,609.0,16.7,110.7,0.0,0.0,,0.0,323.0,4.5,26.0,384.0,55.0,,,0.0,55.0,18.0,3.0,,,,,317.0,,2.88,8.2,,5.0,4.64,27.495,127.5768
Dorian Thompson-Robinson,QB,103.0,1999-11-14,UCLA,Pac-12,2023,5,2019.0,19.797,0.0,0.0,0.923,0.877,0.271,0.258,77.4,363.0,384.0,7.0,2.8,24.0,11.0,4.0,11.2,83.0,2.8,,69.3,266.0,,,,146.0,258.0,5.3,447.0,15.0,0.0,12.0,131.0,35.0,25.0,10.0,21.0,3.0,10.0,462.0,11.0,106.7,0.0,0.0,,0.0,386.0,3.6,16.0,483.0,46.0,,,0.0,67.0,18.0,3.9,,,,,292.0,,2.58,8.2,,28.0,4.56,26.061,118.83816
Sean Clifford,QB,177.0,1998-07-14,Penn State,Big Ten,2023,5,2019.0,21.133,0.002,0.002,0.882,0.882,0.14,0.14,74.9,308.0,336.0,9.65,2.75,10.5,13.0,2.5,23.85,83.5,3.6,,61.5,207.0,,,,128.5,182.5,10.55,386.0,24.0,0.0,6.5,72.0,15.75,13.0,4.5,22.0,4.0,7.0,407.5,16.0,101.9,12.0,1.0,,1.5,349.5,5.35,20.5,191.5,27.5,,,1.0,52.5,10.5,2.6,,,,,142.5,,1.755,8.15,6.0,11.5,,,
Jaren Hall,QB,119.0,1998-03-24,BYU,Ind,2023,5,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.743,28.071,133.14075300000002
Tanner McKee,QB,146.0,2000-04-27,Stanford,Pac-12,2023,6,2021.0,21.347,0.0,0.0,0.918,0.872,0.095,0.09,73.8,344.0,374.0,7.9,2.495,1.0,16.0,0.5,10.4,15.0,4.15,,63.3,235.5,,,,119.5,31.0,7.0,428.5,17.5,0.0,0.0,13.0,8.15,3.0,4.5,0.0,2.0,7.5,456.0,27.25,88.85,0.0,0.0,,1.0,232.0,7.5,32.5,97.0,20.5,,,0.0,16.0,11.0,2.55,,,,,71.5,,1.95,7.1,0.0,5.5,4.806,26.692,128.281752
Max Duggan,QB,63.0,2001-03-12,Texas Christian,Big 12,2023,7,2019.0,18.472,0.0,0.0,0.956,0.908,0.195,0.185,74.2,391.0,420.0,9.7,2.8,20.0,21.0,6.0,29.5,190.0,4.8,,63.6,267.0,,,,162.0,422.0,7.9,481.0,23.0,0.0,14.0,209.0,29.2,21.0,2.0,28.0,2.0,8.0,504.0,18.5,109.2,1.0,1.0,,1.0,442.0,6.2,30.0,221.0,30.0,,,1.0,88.0,15.0,3.0,,,,,272.0,,2.32,8.8,1.0,20.0,4.52,26.574,120.11448
Caleb Williams,QB,8.0,2001-11-18,USC,Pac-12,2024,1,2021.0,19.786,0.001,0.001,0.898,0.853,0.227,0.215,76.75,417.5,448.0,9.45,3.2,23.5,29.5,3.5,16.9,90.5,6.1,,67.25,301.0,,,,169.0,226.0,5.7,511.5,19.0,0.0,12.5,115.5,55.15,22.0,11.0,17.0,2.0,5.0,552.5,19.6,118.15,6.5,0.5,,1.0,324.0,6.5,32.5,264.0,30.0,,,0.5,54.5,14.5,2.7,,,,,252.5,,2.895,9.15,7.5,20.0,4.765,28.231,134.520715
Jayden Daniels,QB,1.0,2000-12-18,LSU,SEC,2024,1,2019.0,18.702,0.0,0.0,0.919,0.919,0.295,0.295,71.5,200.0,208.0,10.85,2.64,22.5,17.0,5.5,33.3,211.5,6.8,,64.7,142.5,,,,68.0,348.0,6.25,256.5,10.0,0.0,10.5,128.5,92.95,25.0,2.5,11.0,1.0,2.5,273.0,22.6,121.9,0.0,0.0,,0.5,205.0,6.35,14.5,410.5,32.5,,,0.0,41.0,4.5,1.65,,,,,339.5,,4.465,9.9,0.0,16.5,4.729,25.559,120.868511
Drake Maye,QB,10.0,2002-08-30,North Carolina,ACC,2024,1,2022.0,20.005,0.0,0.0,0.962,0.914,0.279,0.265,75.35,432.5,470.5,10.7,2.835,23.0,40.0,5.0,14.5,118.0,8.05,,64.5,304.0,,,,192.0,260.0,6.9,572.5,22.0,0.0,8.0,170.0,23.95,28.0,5.0,2.0,7.0,8.0,602.0,18.9,104.95,0.0,0.0,,1.0,375.5,6.2,36.0,480.5,63.5,,,0.5,59.0,12.0,2.0,,,,,425.0,,3.46,8.4,0.0,11.5,4.783,27.141,129.815403
Michael Penix,QB,36.0,2000-05-08,Washington,Pac-12,2024,1,2020.0,20.318,0.0,0.0,0.967,0.919,0.085,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bo Nix,QB,29.0,2000-02-25,Oregon,Pac-12,2024,1,2019.0,19.515,0.0,0.0,0.961,0.913,0.232,0.22,77.0,397.0,414.0,7.7,2.655,7.5,19.0,2.0,8.55,34.0,4.4,,68.3,287.5,,,,98.0,170.0,7.6,455.0,23.0,0.0,3.5,86.5,12.65,14.0,2.5,12.5,2.0,5.0,479.0,11.05,109.0,0.0,0.0,,1.0,337.0,2.65,11.5,198.0,26.5,,,0.5,47.5,8.5,1.9,,,,,176.5,,2.24,8.1,0.0,21.0,4.758,27.473,130.716534
Spencer Rattler,QB,106.0,2000-09-28,South Carolina,SEC,2024,5,2020.0,19.926,0.0,0.0,0.93,0.93,0.169,0.169,79.4,373.0,403.0,7.5,2.82,15.0,12.0,2.0,11.9,44.0,2.9,,68.0,274.0,,,,186.0,34.0,7.4,491.0,22.0,0.0,3.0,28.0,10.7,17.0,6.0,1.0,2.0,8.0,510.0,21.0,99.1,0.0,0.0,,1.0,261.0,7.9,39.0,337.0,39.0,,,0.0,28.0,11.0,2.2,,,,,179.0,,2.67,7.9,0.0,8.0,4.95,28.614,141.63930000000002
Jordan Travis,QB,77.0,2000-05-02,Florida State,ACC,2024,5,2020.0,20.334,0.018,0.017,0.886,0.842,0.181,0.172,72.5,335.0,353.0,10.8,2.84,28.0,26.0,5.0,30.8,164.0,6.8,,63.7,225.0,,,,123.0,315.0,7.4,394.0,18.0,0.0,10.0,90.0,45.5,22.0,7.0,24.0,4.0,5.0,424.0,13.8,109.8,2.0,1.0,,1.0,362.0,4.3,17.0,218.0,23.0,,,1.0,45.0,9.0,2.1,,,,,228.0,,3.4,9.1,2.0,15.0,4.706,26.384,124.16310400000002
Joe Milton,QB,73.0,2000-03-06,Tennessee,SEC,2024,6,2020.0,20.49,0.0,0.0,0.581,0.581,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.827,27.864,134.499528
Devin Leary,QB,148.0,1999-09-10,Kentucky,SEC,2024,6,2021.0,21.977,-0.001,-0.001,0.999,0.999,0.01,0.01,68.7,339.0,371.0,11.1,2.68,4.0,17.0,0.0,0.0,0.0,4.3,,56.1,208.0,,,,128.0,-29.0,10.7,403.0,25.0,0.0,0.0,3.0,0.0,5.0,7.0,1.0,4.0,12.0,425.0,18.0,88.7,-4.0,1.0,,1.0,295.0,5.7,23.0,98.0,9.0,,,1.0,19.0,23.0,5.4,,,,,87.0,,3.22,7.4,-4.0,1.0,4.769,28.363,135.263147
Michael Pratt,QB,95.0,1979-06-21,Tulane,American,2024,7,2020.0,41.199,0.0,0.0,0.872,0.741,0.226,0.192,75.6,290.5,311.5,9.9,2.79,13.5,16.0,4.5,19.1,104.5,5.1,,64.3,200.0,,,,111.0,245.5,8.9,374.0,20.0,0.0,5.5,143.0,17.9,17.0,6.0,20.5,6.5,5.0,388.0,22.9,111.2,0.0,0.0,,0.5,381.5,6.8,25.5,226.5,35.0,,,0.0,69.0,10.5,2.8,,,,,298.5,,2.81,8.65,0.0,11.5,4.765,27.12,129.2268
Cam Ward,QB,21.0,2002-05-25,Louisiana,Sun Belt,2025,1,,,0.002,0.001,0.0,0.0,0.0,0.0,76.5,425.0,454.0,9.8,2.93,11.0,31.0,0.0,0.0,0.0,6.3,,67.2,305.0,,,,145.0,11.0,6.2,511.0,20.0,0.0,0.0,6.0,0.0,14.0,4.0,3.0,3.0,7.0,553.0,15.9,119.9,7.0,1.0,,2.0,313.0,4.5,23.0,325.0,32.0,,,1.0,13.0,18.0,3.3,,,,,174.0,,3.95,9.5,3.5,1.0,4.777,28.115,134.305355
Jaxson Dart,QB,6.0,2003-05-13,Ole Miss,SEC,2025,1,2022.0,19.305,0.0,0.0,0.937,0.937,0.16,0.16,77.7,376.0,399.0,11.9,2.77,22.0,30.0,4.0,13.1,85.0,7.1,,69.2,276.0,,,,146.0,264.0,5.5,474.0,16.0,0.0,8.0,139.0,,28.0,3.0,29.0,5.0,6.0,501.0,19.2,122.3,0.0,0.0,,1.0,382.0,5.9,28.0,384.0,45.0,,,0.0,55.0,11.0,2.2,,,,,312.0,,3.12,10.7,0.0,10.0,4.794,28.628,137.242632
Tyler Shough,QB,70.0,1999-09-28,Louisville,ACC,2025,2,2020.0,20.928,0.0,0.0,0.886,0.841,0.193,0.183,73.4,158.0,165.0,9.1,2.73,8.0,7.0,3.0,22.1,72.0,4.0,,63.0,104.0,,,,64.0,182.0,10.3,198.0,12.0,0.0,2.0,64.0,8.4,10.0,4.0,20.0,1.0,6.0,206.0,18.8,104.1,2.0,0.0,,1.0,194.0,6.1,12.0,144.0,19.0,,,0.0,39.0,11.0,5.3,,,,,188.0,,3.24,9.2,2.0,14.0,4.63,25.967,120.22721
Jalen Milroe,QB,51.0,2002-12-13,Alabama,SEC,2025,3,2023.0,20.717,0.0,0.0,0.946,0.946,0.351,0.351,72.8,285.0,304.5,11.65,3.16,33.0,22.5,9.0,27.9,239.5,7.15,,64.45,196.0,,,,131.0,482.0,5.45,377.5,11.5,0.0,19.0,255.5,131.5,32.5,12.0,45.0,5.5,8.5,396.0,25.2,105.0,0.0,0.0,,0.5,381.0,8.85,33.5,360.5,39.5,,,0.0,100.0,10.5,2.65,,,,,466.0,,3.38,9.35,0.0,25.5,4.769,27.858,132.854802
Dillon Gabriel,QB,60.0,2000-12-28,Oregon,Big Ten,2025,3,2019.0,18.675,0.0,0.0,0.937,0.937,0.175,0.175,76.5,375.5,398.0,10.9,2.71,11.5,23.5,2.5,19.2,75.0,5.55,,64.45,256.0,,,,112.0,235.0,10.8,441.5,31.0,0.0,7.0,80.0,21.45,11.5,6.5,21.5,2.0,5.0,469.5,15.95,114.4,0.0,0.0,,0.5,385.5,4.1,18.0,137.5,19.5,,,0.0,50.0,11.5,2.45,,,,,142.0,,1.97,9.05,0.0,14.0,4.738,28.589,135.45468200000002
Shedeur Sanders,QB,88.0,2002-02-07,Colorado,Big 12,2025,5,2023.0,21.563,0.0,0.0,1.0,0.95,0.104,0.099,81.8,451.0,481.0,8.1,3.0,10.0,26.0,0.0,0.0,0.0,5.0,,73.4,353.0,,,,204.0,21.0,4.3,563.0,16.0,0.0,0.0,22.0,0.0,12.0,7.0,0.0,2.0,10.0,605.0,20.1,116.0,0.0,0.0,,1.0,242.0,7.3,41.0,284.0,39.0,,,0.0,25.0,8.0,1.3,,,,,233.0,,3.64,8.6,0.0,12.0,4.748,27.216,129.22156800000002
Kyle McCord,QB,141.0,2002-09-19,Syracuse,ACC,2025,6,2023.0,20.95,0.0,0.0,0.997,0.947,0.043,0.04,75.2,552.0,593.0,8.8,2.4,2.0,36.0,1.0,18.7,29.0,5.7,,65.8,390.0,,,,171.0,34.0,6.0,640.0,25.0,0.0,0.0,13.0,,5.0,6.0,1.0,10.0,12.0,679.0,17.0,101.0,0.0,0.0,,2.0,351.0,4.5,29.0,121.0,15.0,,,0.0,36.0,24.0,3.5,,,,,81.0,,1.59,8.0,0.0,1.0,4.767,27.245,129.87691500000005
Will Howard,QB,78.0,2001-09-24,Ohio State,Big Ten,2025,6,2020.0,18.938,0.0,0.0,0.949,0.949,0.145,0.145,79.6,402.0,423.0,8.5,2.66,9.0,22.0,1.0,5.5,18.0,5.0,,72.8,308.0,,,,123.0,229.0,3.8,458.0,12.0,0.0,6.0,106.0,9.6,13.0,8.0,32.0,5.0,10.0,479.0,13.0,119.9,0.0,1.0,,0.0,432.0,3.5,16.0,99.0,15.0,,,1.0,82.0,15.0,3.1,,,,,146.0,,1.52,9.5,,18.0,4.836,28.724,138.909264
Riley Leonard,QB,137.0,2002-09-13,Notre Dame,Ind,2025,6,2022.0,19.967,0.0,0.0,0.993,0.596,0.356,0.213,70.7,365.0,392.0,8.4,2.72,20.0,16.0,3.0,24.5,190.0,3.8,,63.5,249.0,,,,132.0,441.0,3.5,453.0,9.0,0.0,12.0,269.0,60.6,21.0,4.0,17.0,7.0,6.0,482.0,10.6,97.0,0.0,0.0,,1.0,407.0,3.1,14.0,335.0,45.0,,,0.0,73.0,8.0,1.7,,,,,377.0,,3.19,7.5,0.0,20.0,4.752,26.289,124.925328
Graham Mertz,QB,105.0,2000-12-06,Florida,SEC,2025,6,2020.0,19.737,0.0,0.0,0.967,0.967,0.074,0.074,80.2,339.0,362.0,6.7,2.68,3.0,15.0,0.0,0.0,0.0,3.9,,72.1,261.0,,,,120.0,-30.0,4.0,411.0,11.0,0.0,0.0,9.0,0.0,4.0,7.0,2.0,2.0,3.0,438.0,23.3,110.6,0.0,0.0,,2.0,290.0,6.8,28.0,124.0,21.0,,,0.0,19.0,6.0,1.4,,,,,87.0,,2.18,8.0,0.0,1.0,4.742,26.495,125.63929
Cam Miller,QB,100.0,2001-06-18,Illinois,Big Ten,2025,6,,,0.0,0.0,0.002,0.002,0.0,0.0,100.0,1.0,1.0,5.0,1.5,,0.0,,,,0.0,,100.0,1.0,,,,0.0,,0.0,1.0,0.0,,,,,,,,0.0,0.0,1.0,,116.7,,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,12.0,,,,,
Kurtis Rourke,QB,122.0,2000-10-25,Indiana,Big Ten,2025,7,2020.0,19.852,0.005,0.005,0.834,0.834,0.159,0.159,73.35,273.0,284.5,8.95,2.96,5.0,12.5,3.5,25.6,87.5,4.15,,64.4,183.0,,,,89.5,162.0,8.35,321.5,17.0,0.0,3.5,86.5,15.7,14.0,3.5,14.0,2.5,6.0,341.5,17.25,89.1,22.5,1.0,,2.0,269.0,4.9,15.5,172.0,21.0,,,1.0,44.0,11.0,3.25,,,,,139.0,,2.19,7.05,9.835,15.5,4.769,26.776,127.694744
Quinn Ewers,QB,120.0,2003-03-15,Texas,SEC,2025,7,2022.0,19.466,0.0,0.0,0.823,0.823,0.061,0.061,76.05,392.0,419.0,8.15,2.58,2.0,18.0,0.0,0.0,0.0,4.1,,67.15,281.0,,,,124.5,-20.0,5.6,477.5,17.0,0.0,0.0,1.5,8.05,6.0,7.5,1.0,1.5,9.0,497.5,24.2,104.75,1.5,0.5,,2.0,362.5,6.3,30.0,174.5,22.5,,,0.5,15.0,14.5,2.85,,,,,65.5,,1.77,8.3,0.5,2.5,4.756,27.473,130.661588
