player_name,birth_date,birthdate_source_url,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4
Albert Okwuegbunam,1998-04-25,https://www.pro-football-reference.com/players/O/OkwuAl00.htm,2017.0,0.17671984047856432,0.17671984047856432,0.0,0.0,0.0,0.0,2018.0,0.17129483952171176,0.17129483952171176,0.0,0.0,0.0,0.0,2019.0,0.2337525051203559,0.2337525051203559,0.0,0.0,0.0,0.0,,,,,,,
Aldrick Robinson,1988-09-24,https://www.pro-football-reference.com/players/R/RobiAl00.htm,2007.0,0.02743801652892562,0.019206611570247934,0.0,0.0,0.0,0.0,2008.0,0.34950250065806787,0.2446517504606475,0.0,0.0,0.0,0.0,2009.0,0.22274711104498338,0.15592297773148836,0.0,0.0,0.0,0.0,2010.0,0.3942861200925717,0.27600028406480015,0.0,0.0,0.0,0.0
Alec Pierce,2000-05-02,https://www.pro-football-reference.com/players/P/PierAl00.htm,2019.0,0.18037452565583237,0.1533183468074575,0.0,0.0,0.0,0.0,2020.0,0.1410100586756077,0.11985854987426654,0.0,0.0,0.0,0.0,2021.0,0.2515750564161212,0.21383879795370303,0.0,0.0,0.0,0.0,,,,,,,
Alex Armah,1994-05-17,https://www.pro-football-reference.com/players/A/ArmaAl00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Bannister,1979-04-23,https://www.pro-football-reference.com/players/B/BannAl00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Brink,1985-06-02,https://en.wikipedia.org/wiki/Alex_Brink,2004.0,0.0,0.0,0.4215054778995089,0.2529032867397053,0.0,0.0,2005.0,0.05737704918032787,0.03442622950819672,0.9539344262295082,0.5723606557377049,0.0,0.0,2006.0,0.04476154607970317,0.0268569276478219,0.8780739562846103,0.5268443737707661,0.0,0.0,2006.0,0.022380773039851583,0.01342846382391095,0.8780739562846103,0.5268443737707661,0.0,0.0
Alex Collins,1994-08-26,https://www.pro-football-reference.com/players/C/CollAl00.htm,2013.0,0.42121212121212126,0.42121212121212126,0.0,0.0,0.0,0.0,2013.0,0.017676767676767676,0.017676767676767676,0.0,0.0,0.0,0.0,2014.0,0.5107552022445639,0.5107552022445639,0.0,0.0,0.0,0.0,2014.0,0.0018412438625204583,0.0018412438625204583,0.0,0.0,0.0,0.0
Alex Green,1988-06-23,https://www.pro-football-reference.com/players/G/GreeAl00.htm,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex McGough,1995-11-19,https://en.wikipedia.org/wiki/Alex_McGough,2014.0,0.15615079365079365,0.10930555555555554,0.8833333333333333,0.6183333333333333,0.0,0.0,2015.0,0.08807187906697367,0.06165031534688156,0.97687456201822,0.6838121934127539,0.0,0.0,2016.0,0.1267705108359133,0.08873935758513932,0.6897155572755418,0.48280089009287924,0.0,0.0,2017.0,0.1696851829342409,0.11877962805396862,0.9089322613693587,0.636252582958551,0.0,0.0
Alex Smith,1982-05-22,https://www.pro-football-reference.com/players/S/SmitAl02.htm,2001.0,0.00362844702467344,0.0021770682148040637,0.0,0.0,0.0,0.0,2002.0,0.1683673469387755,0.1010204081632653,0.0,0.0,0.0,0.0,2002.0,-0.0024006983849847226,-0.0018245307725883893,0.0008729812309035355,0.000663465735486687,0.0,0.0,2003.0,0.16992472073822243,0.10195483244293345,0.0,0.0,0.0,0.0
