player_name,pos,Draft Capital,birth_date,breakout_age,Year1,Age1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Speed1,BMI1,Shuttle1,Three Cone1,YPC1,YCO/A1,MTF/A1,Break%1,YPR1,Rec Yards1,Y/RR1,YAC/R1,aDOT1,CTPRR1,UCTPRR1,Drop Rate1,CC%1,Wide%1,Slot%1,Comp%1,ADJ%1,BTT%1,TWP%1,DAA1,YPA1,EPA/P1,aYPTPA1,elu1,Year2,Age2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Speed2,BMI2,Shuttle2,Three Cone2,YPC2,YCO/A2,MTF/A2,Break%2,YPR2,Rec Yards2,Y/RR2,YAC/R2,aDOT2,CTPRR2,UCTPRR2,Drop Rate2,CC%2,Wide%2,Slot%2,Comp%2,ADJ%2,BTT%2,TWP%2,DAA2,YPA2,EPA/P2,aYPTPA2,elu2,Year3,Age3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Speed3,BMI3,Shuttle3,Three Cone3,YPC3,YCO/A3,MTF/A3,Break%3,YPR3,Rec Yards3,Y/RR3,YAC/R3,aDOT3,CTPRR3,UCTPRR3,Drop Rate3,CC%3,Wide%3,Slot%3,Comp%3,ADJ%3,BTT%3,TWP%3,DAA3,YPA3,EPA/P3,aYPTPA3,elu3,Year4,Age4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,Speed4,BMI4,Shuttle4,Three Cone4,YPC4,YCO/A4,MTF/A4,Break%4,YPR4,Rec Yards4,Y/RR4,YAC/R4,aDOT4,CTPRR4,UCTPRR4,Drop Rate4,CC%4,Wide%4,Slot%4,Comp%4,ADJ%4,BTT%4,TWP%4,DAA4,YPA4,EPA/P4,aYPTPA4,birthday_parsed,birthdate_source_url
DeAndra Cobb,RB,6.0,1981-05-18,,2003.0,22.29,0.025,0.025,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,22.29,0.011,0.011,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,23.29,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981-05-18,https://www.pro-football-reference.com/players/C/CobbDe00.htm
DeAndre Hopkins,WR,1.0,1992-06-06,18.24,2010.0,18.24,0.243,0.231,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,19.24,0.199,0.19,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,20.24,0.393,0.373,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-06-06,https://www.pro-football-reference.com/players/H/HopkDe00.htm
DeAndre Smelter,WR,4.0,1991-12-03,21.75,2013.0,21.75,0.004,0.003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,21.75,0.268,0.255,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,22.75,0.054,0.051,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,22.75,0.374,0.355,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-12-03,https://www.pro-football-reference.com/players/S/SmelDe00.htm
DeAndre Washington,RB,5.0,1993-02-22,,2011.0,18.52,0.013,0.012,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,18.52,0.093,0.088,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,20.52,0.101,0.096,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,20.52,0.026,0.025,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-02-22,https://www.pro-football-reference.com/players/W/WashDe00.htm
DeAndrew Rubin,WR,7.0,1978-10-08,,2000.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-10-08,https://en.wikipedia.org/wiki/DeAndrew_Rubin
DeAngelo Williams,RB,1.0,1983-04-25,19.35,2002.0,19.35,0.009,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,19.35,0.223,0.156,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.35,0.427,0.299,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.35,0.121,0.085,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-04-25,https://www.pro-football-reference.com/players/W/WillDe02.htm
DeAngelo Yancey,WR,5.0,1994-11-18,20.79,2013.0,18.79,0.172,0.172,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,19.79,0.126,0.126,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,20.79,0.262,0.262,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,21.79,0.334,0.334,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-11-18,https://en.wikipedia.org/wiki/DeAngelo_Yancey
DeMarco Murray,RB,3.0,1988-02-12,19.55,2007.0,19.55,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,19.55,0.272,0.259,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,20.55,0.08,0.076,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,20.55,0.24,0.228,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988-02-12,https://www.pro-football-reference.com/players/M/MurrDe00.htm
DeMarco Sampson,WR,7.0,1985-12-19,23.7,2005.0,19.7,0.036,0.027,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,22.7,0.051,0.038,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,23.7,-0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,23.7,0.295,0.224,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985-12-19,https://www.pro-football-reference.com/players/S/SampDe00.htm
DeSean Jackson,WR,2.0,1986-12-01,18.75,2005.0,18.75,0.01,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,18.75,0.289,0.173,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,19.75,0.003,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,19.75,0.341,0.205,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986-12-01,https://www.pro-football-reference.com/players/J/JackDe00.htm
DeShaun Foster,RB,2.0,1980-01-10,20.64,2000.0,20.64,0.399,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,20.64,0.046,0.028,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,21.64,0.065,0.039,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,21.64,0.693,0.416,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-10,https://www.pro-football-reference.com/players/F/FostDe00.htm
DeShawn Wynn,RB,7.0,1983-10-09,19.9,2003.0,19.9,0.26,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,19.9,0.038,0.038,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,20.9,0.012,0.012,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,21.9,0.289,0.289,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-10-09,https://www.pro-football-reference.com/players/W/WynnDe00.htm
DeShone Kizer,QB,2.0,1996-01-03,,2015.0,19.66,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,20.66,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,20.66,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01-03,https://www.pro-football-reference.com/players/K/KizeDe00.htm
DeVante Parker,WR,1.0,1993-01-20,20.61,2011.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,19.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,20.61,0.29,0.247,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,21.61,0.25,0.237,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-01-20,https://www.pro-football-reference.com/players/P/ParkDe01.htm
DeVeren Johnson,WR,6.0,1978-09-21,35.95,2012.0,33.95,0.015,0.011,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,34.95,0.037,0.026,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,34.95,0.05,0.035,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,35.95,0.432,0.303,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-09-21,
DeVier Posey,WR,3.0,1990-03-15,19.47,2008.0,18.47,0.059,0.059,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,19.47,0.004,0.004,0.035,0.035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,19.47,0.394,0.394,0.035,0.035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,20.47,0.259,0.259,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-03-15,https://www.pro-football-reference.com/players/P/PoseDe00.htm
DeVonta Smith,WR,1.0,1998-11-14,20.8,2017.0,18.8,0.083,0.083,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,19.8,0.129,0.129,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,20.8,0.284,0.284,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,21.8,0.013,0.013,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-11-14,https://www.pro-football-reference.com/players/S/SmitDe07.htm
DeWayne McBride,RB,7.0,2001-07-08,19.15,2020.0,19.15,0.264,0.185,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,20.15,0.004,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,20.15,0.581,0.406,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,21.15,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-07-08,https://en.wikipedia.org/wiki/DeWayne_McBride
Dede Westbrook,WR,4.0,1993-11-21,22.78,2015.0,21.78,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,21.78,0.145,0.138,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,22.78,0.012,0.012,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,22.78,0.382,0.363,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-21,https://www.pro-football-reference.com/players/W/WestDe00.htm
Dedrick Epps,TE,7.0,1988-06-19,,2007.0,19.2,0.052,0.049,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,20.2,0.105,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,21.2,0.096,0.091,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988-06-19,https://www.pro-football-reference.com/players/E/EppsDe00.htm
Dee Brown,RB,6.0,1978-05-12,,2000.0,22.31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,22.31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,23.31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,23.31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-05-12,https://www.pro-football-reference.com/players/B/BrowDe02.htm
DeeJay Dallas,RB,4.0,1998-09-16,19.96,2017.0,18.96,0.015,0.014,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,18.96,0.092,0.087,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,19.96,0.02,0.019,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,19.96,0.3,0.285,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-09-16,https://www.pro-football-reference.com/players/D/DallDe00.htm
Deebo Samuel,WR,2.0,1996-01-15,20.63,2015.0,19.63,0.062,0.062,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,20.63,0.268,0.268,0.048,0.048,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,20.63,0.183,0.183,0.048,0.048,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,21.63,0.128,0.128,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01-15,https://www.pro-football-reference.com/players/S/SamuDe00.htm
Deion Branch,WR,2.0,1979-07-18,21.13,2000.0,21.13,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,21.13,0.347,0.243,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,22.12,0.386,0.27,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,22.12,0.004,0.003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-07-18,https://www.pro-football-reference.com/players/B/BranDe00.htm
Deji Karim,RB,6.0,1986-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986-11-18,https://www.pro-football-reference.com/players/K/KariDe00.htm
Delanie Walker,WR,6.0,1984-08-12,,2018.0,34.05,0.026,0.022,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,35.05,0.006,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,35.05,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,36.05,0.025,0.021,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984-08-12,https://www.pro-football-reference.com/players/W/WalkHu00.htm
Delone Carter,RB,4.0,1987-06-22,,2006.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987-06-22,https://www.pro-football-reference.com/players/C/CartDe01.htm
Demarcus Ayers,WR,7.0,1994-07-07,,2013.0,19.15,0.034,0.029,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,20.15,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,20.15,0.112,0.095,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,21.15,0.044,0.037,0.053,0.045,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-07-07,https://www.pro-football-reference.com/players/A/AyerDe00.htm
Demarcus Robinson,WR,4.0,1994-09-21,,2002.0,7.95,0.013,0.009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,8.94,0.005,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,17.95,0.005,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,18.95,0.006,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-09-21,https://www.pro-football-reference.com/players/R/RobiDe01.htm
Demario Douglas,WR,6.0,2000-12-08,,2019.0,18.73,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,19.73,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,19.73,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,20.73,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-12-08,https://www.pro-football-reference.com/players/D/DougDe00.htm
Demaryius Thomas,WR,1.0,1987-12-25,19.69,2007.0,19.69,0.316,0.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,19.69,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,20.69,0.543,0.516,0.009,0.008,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,20.69,0.011,0.011,0.009,0.008,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987-12-25,https://www.pro-football-reference.com/players/T/ThomDe03.htm
Demetric Felton,RB,6.0,1998-07-16,,2017.0,19.13,-0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,19.13,0.025,0.023,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,20.13,0.075,0.071,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,20.13,0.005,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-07-16,https://www.pro-football-reference.com/players/F/FeltDe00.htm
Demetrius Byrd,WR,7.0,1986-06-30,21.17,2007.0,21.17,0.219,0.219,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,22.17,0.193,0.193,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986-06-30,https://en.wikipedia.org/wiki/Demetrius_Byrd
Demetrius Williams,WR,4.0,1983-03-28,20.43,2002.0,19.43,0.012,0.007,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.43,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.43,0.309,0.185,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,21.43,0.159,0.095,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-03-28,https://www.pro-football-reference.com/players/W/WillDe03.htm
Denard Robinson,WR,5.0,1990-09-22,18.94,2009.0,18.94,0.24,0.24,0.106,0.106,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,19.94,0.566,0.566,0.786,0.786,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,20.94,0.611,0.611,0.912,0.912,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,21.94,0.006,0.006,0.48,0.48,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-22,https://www.pro-football-reference.com/players/R/RobiDe00.htm
Denarius Moore,WR,5.0,1988-12-09,19.73,2007.0,18.73,0.029,0.029,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,19.73,0.202,0.202,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,20.73,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,20.73,0.217,0.217,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988-12-09,https://www.pro-football-reference.com/players/M/MoorDe02.htm
Dennis Dixon,QB,5.0,1985-01-11,21.64,2004.0,19.64,0.0,0.0,0.014,0.008,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,20.64,0.037,0.022,0.213,0.128,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,21.64,0.126,0.076,0.675,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,22.64,0.277,0.166,0.765,0.459,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985-01-11,https://www.pro-football-reference.com/players/D/DixoDe00.htm
Dennis Morris,RB,6.0,1964-01-19,,2006.0,42.62,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,43.62,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,43.62,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,44.62,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964-01-19,https://en.wikipedia.org/wiki/Jim_Morris
Dennis Northcutt,WR,2.0,1977-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-12-22,https://www.pro-football-reference.com/players/N/NortDe00.htm
Dennis Pitta,TE,4.0,1985-06-29,22.17,2004.0,19.18,0.084,0.064,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,22.17,0.201,0.153,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,23.18,0.22,0.167,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,24.18,0.231,0.176,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985-06-29,https://www.pro-football-reference.com/players/P/PittDe00.htm
Denzel Mims,WR,2.0,1997-10-10,19.89,2016.0,18.89,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,19.89,0.331,0.315,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,19.89,-0.001,-0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,20.89,0.287,0.273,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-10-10,https://www.pro-football-reference.com/players/M/MimsDe00.htm
Deon Anderson,RB,6.0,1983-01-27,,2002.0,19.59,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,19.59,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.59,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.59,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-01-27,https://www.pro-football-reference.com/players/A/AndeDe01.htm
Deon Butler,WR,3.0,1986-01-04,19.66,2005.0,19.66,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,19.66,0.388,0.388,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,20.66,-0.001,-0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,20.66,0.206,0.206,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986-01-04,https://www.pro-football-reference.com/players/B/ButlDe00.htm
Deon Cain,WR,6.0,1996-08-09,21.06,2015.0,19.06,-0.001,-0.001,0.004,0.004,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,19.06,0.138,0.131,0.004,0.004,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,20.06,0.172,0.164,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,21.06,0.288,0.273,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-08-09,https://www.pro-football-reference.com/players/C/CainDe00.htm
