player_name,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4
D'ionte Smith,2020.0,1.22,1.22,0.0,0.0,0.33,0.33,2021.0,5.99,5.99,0.0,0.0,2.47,2.47,,,,,,,,,,,,,,
D. Bryant,2000.0,0.0,0.0,64.42,61.2,0.0,0.0,2001.0,0.0,0.0,94.08,89.38,0.0,0.0,,,,,,,,,,,,,,
D. Gordon,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.A. Griffin,2009.0,0.0,0.0,0.27,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.C. Jefferson,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.C. Temple,2022.0,0.88,0.62,0.0,0.0,0.0,0.0,2023.0,1.69,1.18,0.0,0.0,0.0,0.0,2024.0,1.68,1.18,0.0,0.0,0.0,0.0,,,,,,,
D.J. Banks,2009.0,0.0,0.0,0.78,0.55,0.0,0.0,2010.0,0.0,0.0,3.51,2.46,0.0,0.0,2013.0,0.0,0.0,0.49,0.34,0.0,0.0,,,,,,,
D.J. Brown,2016.0,1.26,0.88,0.0,0.0,0.07,0.05,2017.0,0.35,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
D.J. Busch,2000.0,0.0,0.0,1.91,1.45,0.0,0.0,2001.0,0.0,0.0,19.06,14.49,0.0,0.0,,,,,,,,,,,,,,
D.J. Butler,2020.0,6.37,4.84,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Chark,2016.0,22.71,22.71,0.0,0.0,5.51,5.51,2017.0,25.35,25.35,0.0,0.0,3.17,3.17,,,,,,,,,,,,,,
D.J. Crook,2014.0,0.0,0.0,4.79,4.79,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Curry,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Fitzpatrick,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Foster,2014.0,0.0,0.0,-0.04,-0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Gillins,2017.0,0.0,0.0,2.42,2.06,5.41,4.6,2018.0,0.0,0.0,11.42,7.99,3.1,2.17,,,,,,,,,,,,,,
D.J. Greenlee,2017.0,0.93,0.88,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Henderson,2017.0,0.0,0.0,0.0,0.0,10.23,7.77,,,,,,,,,,,,,,,,,,,,,
D.J. Hernandez,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
D.J. Johnson,2016.0,0.0,0.0,0.0,0.0,10.08,7.66,2020.0,13.28,12.62,0.0,0.0,0.0,0.0,2021.0,0.18,0.17,0.0,0.0,0.0,0.0,,,,,,,
D.J. Jones,2016.0,0.29,0.2,0.0,0.0,6.08,4.26,2020.0,0.0,0.0,0.0,0.0,2.58,2.45,2021.0,0.83,0.79,0.0,0.0,4.58,4.35,2022.0,2.49,2.37,0.0,0.0,4.97,4.72
D.J. Knox,2017.0,5.81,5.81,0.0,0.0,22.57,22.57,2018.0,4.04,4.04,0.0,0.0,44.9,44.9,,,,,,,,,,,,,,
D.J. Lenehan,2007.0,0.0,0.0,21.5,15.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Mack Jr.,2018.0,0.34,0.29,14.42,12.26,12.01,10.21,2019.0,0.0,0.0,8.22,6.99,7.47,6.35,2021.0,0.0,0.0,32.05,22.43,17.38,12.17,2022.0,0.07,0.05,2.99,2.27,7.74,5.88
D.J. Matthews,2017.0,3.79,3.6,0.0,0.0,0.0,0.0,2018.0,8.42,8.0,0.0,0.0,0.0,0.0,2019.0,11.35,10.78,0.36,0.34,0.49,0.47,2021.0,3.92,3.92,0.0,0.0,4.85,4.85
D.J. Moore,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,33.75,33.75,0.45,0.45,1.06,1.06,2017.0,53.29,53.29,0.39,0.39,4.2,4.2,,,,,,,
D.J. Morrow,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Owens,2016.0,6.03,5.13,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Ponder,2010.0,0.0,0.0,0.88,0.62,0.0,0.0,2011.0,0.0,0.0,3.85,2.7,0.0,0.0,2012.0,0.0,0.0,9.3,6.51,0.0,0.0,,,,,,,
D.J. Reid,2016.0,0.0,0.0,0.0,0.0,1.26,1.2,,,,,,,,,,,,,,,,,,,,,
D.J. Shockley,2002.0,0.0,0.0,14.97,14.97,0.0,0.0,2003.0,0.0,0.0,4.85,4.85,0.0,0.0,2004.0,0.0,0.0,16.14,16.14,0.0,0.0,2005.0,0.0,0.0,89.62,89.62,0.0,0.0
D.J. Stubbs,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Taylor,2011.0,0.0,0.0,-0.04,-0.03,0.0,0.0,2020.0,0.13,0.12,0.0,0.0,0.24,0.23,,,,,,,,,,,,,,
D.J. Thompson,2016.0,18.12,12.68,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Tialavea,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Uiagalelei,2020.0,0.0,0.0,18.99,18.04,7.69,7.31,2021.0,0.0,0.0,82.69,78.56,14.68,13.95,2022.0,0.09,0.09,84.58,80.35,22.23,21.12,2023.0,0.0,0.0,82.28,78.17,16.58,15.75
D.J. Vinson,2015.0,0.0,0.0,0.15,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.J. Williams,2019.0,0.59,0.59,0.0,0.0,10.94,10.94,2020.0,0.83,0.83,0.0,0.0,14.94,14.94,2021.0,0.0,0.0,0.0,0.0,3.48,3.31,2022.0,0.85,0.81,0.0,0.0,18.81,17.87
D.K. Buford,2016.0,0.0,0.0,0.0,0.0,0.81,0.81,2017.0,0.0,0.0,0.0,0.0,0.87,0.87,,,,,,,,,,,,,,
D.K. Metcalf,2016.0,3.88,3.88,0.0,0.0,0.0,0.0,2017.0,20.7,20.7,0.0,0.0,0.0,0.0,2018.0,18.75,18.75,0.0,0.0,0.0,0.0,,,,,,,
D.L. Knock,2016.0,0.0,0.0,0.0,0.0,0.21,0.15,2017.0,3.01,2.11,0.0,0.0,0.02,0.01,2018.0,0.24,0.17,0.0,0.0,0.0,0.0,2019.0,3.86,2.7,2.42,1.69,0.0,0.0
D.Q. James,2022.0,1.28,0.97,0.0,0.0,7.34,5.58,2023.0,0.32,0.24,0.0,0.0,2.57,1.95,,,,,,,,,,,,,,
D.Q. Thomas,2019.0,0.09,0.06,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.T. McDowell,2004.0,0.0,0.0,41.68,31.68,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
D.j. Render,2020.0,1.51,1.43,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
DC Tabscott,2023.0,0.0,0.0,0.31,0.24,0.11,0.08,,,,,,,,,,,,,,,,,,,,,
DJ Allen,2023.0,0.13,0.12,0.0,0.0,0.0,0.0,2024.0,4.04,3.43,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
DJ Butler,2024.0,0.98,0.93,0.0,0.0,3.14,2.98,,,,,,,,,,,,,,,,,,,,,
DJ Chatman,2019.0,0.09,0.07,0.0,0.0,2.99,2.27,,,,,,,,,,,,,,,,,,,,,
DJ Dowdy,2016.0,5.98,5.08,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
DJ England-Chisolm,2019.0,5.13,3.59,0.0,0.0,0.22,0.15,2020.0,11.84,8.29,0.0,0.0,0.9,0.63,2021.0,10.12,7.08,0.0,0.0,2.05,1.43,2022.0,14.84,10.39,0.0,0.0,0.43,0.3
DJ Epps,2024.0,0.1,0.08,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
DJ Giddens,2022.0,1.66,1.58,0.0,0.0,18.26,17.35,2023.0,10.15,9.64,0.0,0.0,38.73,36.79,2024.0,6.69,6.36,0.0,0.0,40.64,38.61,,,,,,,
DJ Herman,2024.0,0.0,0.0,0.43,0.33,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
DJ Johnson,2021.0,0.12,0.09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
DJ Lagway,2024.0,0.0,0.0,65.97,65.97,2.41,2.41,,,,,,,,,,,,,,,,,,,,,
DJ Lundy,2022.0,1.81,1.72,0.0,0.0,3.07,2.92,2023.0,0.0,0.0,0.0,0.0,1.59,1.51,,,,,,,,,,,,,,
DJ McKinney,2024.0,2.26,1.58,0.0,0.0,17.43,12.2,,,,,,,,,,,,,,,,,,,,,
DJ Murray Jr.,2024.0,0.21,0.16,0.0,0.0,0.56,0.43,,,,,,,,,,,,,,,,,,,,,
DJ Nelson,2016.0,0.0,0.0,0.24,0.18,0.0,0.0,2017.0,0.49,0.37,0.0,0.0,2.38,1.81,2018.0,1.46,1.11,0.0,0.0,0.0,0.0,,,,,,,
DJ Oliver,2023.0,0.0,0.0,0.0,0.0,2.35,2.23,,,,,,,,,,,,,,,,,,,,,
DJ Riles,2022.0,0.28,0.2,0.0,0.0,0.67,0.47,2023.0,3.08,2.16,1.22,0.85,7.21,5.05,2024.0,2.8,2.13,0.0,0.0,0.84,0.64,,,,,,,
DJ Samuels,2024.0,2.41,2.41,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
DJ Scott,2024.0,0.0,0.0,0.0,0.0,0.33,0.23,,,,,,,,,,,,,,,,,,,,,
DJ Smith,2020.0,4.95,3.46,0.0,0.0,1.16,0.81,2021.0,0.16,0.11,0.0,0.0,1.23,0.86,,,,,,,,,,,,,,
DJ Turner,2016.0,0.41,0.41,0.0,0.0,0.08,0.08,2017.0,0.82,0.82,0.0,0.0,0.0,0.0,2018.0,8.86,8.86,0.0,0.0,0.45,0.45,2019.0,2.01,2.01,0.0,0.0,0.0,0.0
DJ Twitty,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
DJ Washington,2023.0,15.25,11.59,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
DK Billingsley,2018.0,0.07,0.05,0.0,0.0,3.27,2.49,2019.0,2.81,2.14,0.0,0.0,52.16,39.64,2020.0,0.36,0.27,0.0,0.0,8.78,6.67,2021.0,0.1,0.08,0.0,0.0,1.23,0.93
DT Sheffield,2023.0,0.32,0.3,0.0,0.0,-0.15,-0.14,2024.0,26.3,22.36,0.0,0.0,4.14,3.52,,,,,,,,,,,,,,
Da'Jaun Riggs,2024.0,0.0,0.0,0.0,0.0,3.52,3.52,,,,,,,,,,,,,,,,,,,,,
Da'Joun Hewitt,2019.0,0.05,0.05,0.0,0.0,0.45,0.45,,,,,,,,,,,,,,,,,,,,,
Da'Leon Ward,2016.0,1.18,1.12,0.0,0.0,24.03,22.83,2018.0,4.1,3.89,0.0,0.0,16.55,15.72,,,,,,,,,,,,,,
Da'Mari Scott,2017.0,11.13,8.46,0.0,0.0,2.13,1.62,,,,,,,,,,,,,,,,,,,,,
Da'Marion Alberic,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Da'Quan Felton,2023.0,30.11,28.6,0.0,0.0,0.0,0.0,2024.0,13.98,13.28,0.0,0.0,0.22,0.21,,,,,,,,,,,,,,
Da'Quaun Jamison,2019.0,0.13,0.09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Da'Rel Scott,2008.0,0.0,0.0,3.5,3.32,0.0,0.0,2010.0,0.0,0.0,1.92,1.82,0.0,0.0,,,,,,,,,,,,,,
Da'Vante Phillips,2016.0,0.48,0.46,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Da'Wain Lofton,2021.0,5.08,4.83,0.0,0.0,0.0,0.0,2022.0,16.79,15.95,0.0,0.0,-0.12,-0.11,2023.0,1.11,1.05,0.0,0.0,0.0,0.0,2024.0,2.22,2.11,0.0,0.0,0.0,0.0
Da'quan Bailey-Brown,2021.0,0.83,0.58,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
DaJuan Warren,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,5.26,5.26,0.0,0.0,,,,,,,,,,,,,,
DaMarkus Lodge,2016.0,6.39,6.39,0.0,0.0,-0.14,-0.14,2017.0,21.36,21.36,0.0,0.0,0.0,0.0,2018.0,20.07,20.07,0.0,0.0,0.0,0.0,,,,,,,
DaShawn Martin,2024.0,2.88,2.02,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Daba Fofana,2022.0,0.0,0.0,0.0,0.0,26.92,22.88,2023.0,1.81,1.54,0.0,0.0,15.43,13.12,2024.0,0.09,0.08,0.0,0.0,6.53,5.55,,,,,,,
Dacari Collins,2021.0,4.45,4.23,0.0,0.0,0.0,0.0,2022.0,0.12,0.11,0.0,0.0,0.0,0.0,2023.0,9.47,9.0,0.0,0.0,0.0,0.0,2024.0,9.95,9.45,0.0,0.0,0.0,0.0
Dack Ishii,2007.0,0.0,0.0,1.16,0.88,0.0,0.0,2008.0,0.0,0.0,0.35,0.27,0.0,0.0,,,,,,,,,,,,,,
Dacoven Bailey,2016.0,-0.15,-0.15,0.0,0.0,0.06,0.06,2017.0,11.54,11.54,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Dadrian Taylor,2019.0,0.0,0.0,0.0,0.0,-0.23,-0.16,,,,,,,,,,,,,,,,,,,,,
Dae Dae Hunter,2020.0,8.85,6.73,0.0,0.0,13.33,10.13,2021.0,2.39,1.82,0.0,0.0,24.22,18.41,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Dae Williams,2017.0,0.22,0.21,0.0,0.0,8.23,7.82,2018.0,-0.02,-0.02,0.0,0.0,7.63,7.25,,,,,,,,,,,,,,
Dae'Quan Wright,2022.0,4.65,4.42,0.0,0.0,0.0,0.0,2023.0,6.98,6.63,0.0,0.0,0.0,0.0,2024.0,10.77,10.77,0.0,0.0,0.0,0.0,,,,,,,
DaeSean Hamilton,2016.0,8.66,8.66,0.0,0.0,-0.24,-0.24,2017.0,25.42,25.42,0.0,0.0,0.05,0.05,,,,,,,,,,,,,,
Daedae Hill,2020.0,0.0,0.0,0.0,0.0,0.08,0.06,,,,,,,,,,,,,,,,,,,,,
Daejon Reynolds,2021.0,-0.08,-0.08,0.0,0.0,0.0,0.0,2022.0,9.75,9.75,0.0,0.0,0.0,0.0,2023.0,6.1,5.79,0.0,0.0,0.04,0.04,2024.0,4.45,4.23,0.0,0.0,0.0,0.0
Daelen Alexander,2023.0,1.77,1.5,0.0,0.0,13.12,11.15,,,,,,,,,,,,,,,,,,,,,
Daetrich Harrington,2017.0,0.34,0.26,0.0,0.0,8.79,6.68,2018.0,0.0,0.0,0.0,0.0,0.3,0.23,2019.0,0.11,0.08,0.0,0.0,7.77,5.91,2020.0,0.33,0.25,0.0,0.0,21.83,16.59
Daevon Robinson,2018.0,1.95,1.95,0.0,0.0,0.0,0.0,2019.0,2.18,2.18,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Daevon Vigilant,2017.0,0.0,0.0,0.0,0.0,0.05,0.04,2018.0,0.73,0.55,0.0,0.0,10.91,8.29,2019.0,0.24,0.18,0.0,0.0,3.58,2.72,2020.0,0.4,0.3,0.0,0.0,2.37,1.8
Daewood Davis,2018.0,0.2,0.19,0.0,0.0,0.0,0.0,2019.0,2.66,2.53,0.0,0.0,-0.18,-0.17,2021.0,12.63,8.84,0.0,0.0,-0.28,-0.2,2022.0,16.98,11.89,0.0,0.0,0.37,0.26
Dahrran Diedrick,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dahu Green,2016.0,1.08,1.03,0.0,0.0,0.0,0.0,2018.0,0.31,0.24,0.0,0.0,0.0,0.0,2019.0,1.06,0.81,0.0,0.0,0.0,0.0,2020.0,13.17,10.01,0.0,0.0,0.0,0.0
Dahya Patel,2024.0,3.96,2.77,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Daidren Zipperer,2024.0,2.55,2.42,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Daijun Edwards,2020.0,0.06,0.06,0.0,0.0,9.03,9.03,2021.0,0.56,0.56,0.0,0.0,8.92,8.92,2022.0,1.14,1.14,0.0,0.0,20.44,20.44,2023.0,2.3,2.3,0.0,0.0,32.7,32.7
Daikiel Shorts,2016.0,22.99,21.84,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Daimarqua Foster,2019.0,0.0,0.0,0.0,0.0,3.52,3.34,2020.0,1.22,1.16,0.0,0.0,3.84,3.65,2021.0,0.38,0.36,0.0,0.0,1.54,1.46,,,,,,,
Daiyan Henley,2017.0,6.59,5.01,0.0,0.0,0.0,0.0,2018.0,1.78,1.35,0.0,0.0,0.0,0.0,2022.0,0.55,0.52,0.0,0.0,0.0,0.0,,,,,,,
Dajon Harrison,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dajon Richard,2021.0,1.75,1.22,0.09,0.06,27.88,19.52,2022.0,0.0,0.0,0.0,0.0,0.41,0.31,,,,,,,,,,,,,,
Dajon Williams,2013.0,0.0,0.0,0.92,0.64,0.0,0.0,2014.0,0.0,0.0,41.56,29.09,0.0,0.0,,,,,,,,,,,,,,
Dajuane Collins,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dak Prescott,2012.0,0.0,0.0,10.28,10.28,0.0,0.0,2013.0,0.0,0.0,58.3,58.3,0.0,0.0,2014.0,0.0,0.0,90.81,90.81,0.0,0.0,2015.0,0.0,0.0,90.05,90.05,0.0,0.0
Dakereon Joyner,2018.0,0.0,0.0,0.01,0.01,0.6,0.6,2019.0,0.86,0.86,3.15,3.15,5.76,5.76,2020.0,7.72,7.72,0.0,0.0,4.2,4.2,2021.0,6.5,6.5,5.33,5.33,2.16,2.16
Dakota Prukop,2016.0,0.0,0.0,33.36,31.69,6.6,6.27,,,,,,,,,,,,,,,,,,,,,
Dakota Thomas,2020.0,2.62,1.83,0.0,0.0,0.0,0.0,2021.0,2.4,1.68,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Dakota Torres,2016.0,5.16,3.92,0.0,0.0,0.0,0.0,2017.0,6.19,4.7,0.0,0.0,0.07,0.05,2018.0,1.31,1.0,0.0,0.0,0.0,0.0,,,,,,,
Dakota Twitty,2023.0,0.12,0.11,0.0,0.0,0.0,0.0,2024.0,4.54,4.31,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Dakota Williams,2023.0,0.0,0.0,0.0,0.0,2.87,2.01,2024.0,0.43,0.3,0.0,0.0,0.74,0.52,,,,,,,,,,,,,,
Dakwa Nichols,2016.0,0.34,0.32,0.0,0.0,4.59,4.36,2017.0,0.13,0.12,0.0,0.0,2.23,2.12,,,,,,,,,,,,,,
Dale Martin,2024.0,0.47,0.36,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dale Rogers,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Dalen Cambre,2020.0,0.22,0.17,0.0,0.0,0.0,0.0,2022.0,0.85,0.65,0.0,0.0,0.0,0.0,2023.0,0.32,0.24,0.0,0.0,0.0,0.0,2024.0,0.66,0.5,0.0,0.0,0.0,0.0
Dalen Cobb,2022.0,0.85,0.65,0.03,0.02,0.0,0.0,2023.0,11.49,8.73,0.0,0.0,1.67,1.27,2024.0,19.21,14.6,0.0,0.0,0.75,0.57,,,,,,,
Dalen Morris,2018.0,0.0,0.0,0.0,0.0,0.11,0.09,2019.0,0.0,0.0,0.0,0.0,0.34,0.29,2020.0,0.72,0.61,109.45,93.03,15.92,13.53,2023.0,0.0,0.0,0.15,0.11,18.79,14.28
Dalevon Campbell,2020.0,1.96,1.96,0.0,0.0,0.0,0.0,2021.0,1.33,1.33,0.0,0.0,0.0,0.0,2022.0,17.45,13.26,0.0,0.0,0.0,0.0,2023.0,30.8,23.41,0.0,0.0,-0.03,-0.02
Dallan Hayden,2022.0,0.3,0.3,0.0,0.0,19.39,19.39,2023.0,-0.03,-0.03,0.0,0.0,5.55,5.55,2024.0,1.6,1.52,0.0,0.0,14.9,14.16,,,,,,,
Dallas Crawford,2012.0,0.0,0.0,0.41,0.39,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dallas Davis,2015.0,0.0,0.0,5.59,4.25,0.0,0.0,2016.0,0.0,0.0,79.36,60.31,12.47,9.48,2017.0,0.0,0.0,50.48,38.36,6.97,5.3,,,,,,,
Dallas Dixon,2020.0,17.97,12.58,0.0,0.0,0.0,0.0,2021.0,23.06,16.14,0.0,0.0,0.0,0.0,2022.0,1.92,1.34,0.0,0.0,0.0,0.0,,,,,,,
Dallas Payne,2022.0,0.38,0.27,0.0,0.0,0.0,0.0,2023.0,2.74,2.33,0.0,0.0,0.0,0.0,2024.0,5.14,4.37,0.0,0.0,0.0,0.0,,,,,,,
Dallas Rivers,2016.0,0.26,0.26,0.0,0.0,4.07,4.07,2017.0,0.33,0.33,0.0,0.0,3.02,3.02,,,,,,,,,,,,,,
Dallas Tidwell,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,5.34,4.06,0.0,0.0,2014.0,0.0,0.0,0.34,0.26,0.0,0.0,2015.0,0.0,0.0,7.54,5.73,0.0,0.0
Dallen Bentley,2023.0,0.12,0.11,0.0,0.0,0.0,0.0,2024.0,0.31,0.29,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Dallin Holker,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,22.93,17.43,0.0,0.0,5.05,3.84
Dalton Adkinson,2019.0,0.23,0.17,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dalton Adkison,2019.0,0.23,0.17,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dalton Andrews,2023.0,4.27,2.99,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dalton Carnes,2023.0,6.62,6.29,0.0,0.0,0.0,0.0,2024.0,7.38,6.27,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Dalton Demos,2017.0,0.0,0.0,0.59,0.45,12.75,9.69,,,,,,,,,,,,,,,,,,,,,
Dalton Fackrell,2016.0,1.04,0.79,0.0,0.0,0.0,0.0,2017.0,14.46,10.99,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Dalton Frantz,2019.0,0.23,0.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dalton Keene,2017.0,2.68,2.55,0.0,0.0,0.0,0.0,2018.0,10.34,9.82,0.0,0.0,0.0,0.0,2019.0,14.83,14.09,0.0,0.0,0.72,0.68,,,,,,,
Dalton Kincaid,2020.0,0.65,0.62,0.0,0.0,0.0,0.0,2021.0,25.17,23.91,0.0,0.0,0.07,0.07,2022.0,25.66,24.38,0.0,0.0,0.0,0.0,,,,,,,
Dalton King,2020.0,1.2,0.91,0.0,0.0,0.0,0.0,2021.0,6.77,5.15,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Dalton Mendenhall,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dalton Ponchillia,2017.0,0.17,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dalton Rigdon,2018.0,0.34,0.32,0.0,0.0,0.0,0.0,2019.0,16.65,15.82,0.0,0.0,0.33,0.31,2020.0,2.49,2.37,0.0,0.0,0.0,0.0,2021.0,2.32,2.2,0.0,0.0,0.22,0.21
Dalton Schoen,2017.0,19.78,18.79,0.0,0.0,0.0,0.0,2018.0,22.46,21.34,0.0,0.0,0.0,0.0,2019.0,28.98,27.53,0.0,0.0,0.09,0.09,,,,,,,
Dalton Schomp,2014.0,0.0,0.0,0.33,0.23,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dalton Schultz,2016.0,8.73,8.29,0.0,0.0,0.0,0.0,2017.0,10.59,10.06,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Dalton Sneed,2016.0,0.26,0.2,31.79,24.16,7.79,5.92,,,,,,,,,,,,,,,,,,,,,
Dalton Stroman,2021.0,0.14,0.11,0.0,0.0,0.0,0.0,2022.0,13.3,10.11,0.0,0.0,0.0,0.0,2023.0,9.5,7.22,0.0,0.0,0.12,0.09,2024.0,15.98,12.14,0.0,0.0,0.0,0.0
Dalton Sturm,2014.0,0.0,0.0,8.54,5.98,0.0,0.0,2015.0,0.0,0.0,67.32,47.12,0.0,0.0,2016.0,0.0,0.0,77.53,54.27,16.53,11.57,2017.0,0.0,0.0,98.97,69.28,23.42,16.39
Dalton Williams,2012.0,0.0,0.0,86.79,60.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Dalvin Cook,2016.0,9.28,8.82,0.0,0.0,62.34,59.22,,,,,,,,,,,,,,,,,,,,,
Dalvin Smith,2020.0,9.8,6.86,0.0,0.0,0.0,0.0,2021.0,5.21,3.65,0.0,0.0,0.0,0.0,2022.0,9.14,6.4,1.42,0.99,0.0,0.0,2023.0,14.55,10.18,1.73,1.21,0.91,0.64
Dalvin Warmack,2016.0,0.39,0.37,0.0,0.0,3.49,3.32,2017.0,0.73,0.69,0.0,0.0,10.05,9.55,2018.0,6.76,6.42,0.0,0.0,3.29,3.13,,,,,,,
Dalyn Dawkins,2016.0,4.27,3.25,0.0,0.0,22.88,17.39,2017.0,5.8,4.41,0.0,0.0,42.21,32.08,,,,,,,,,,,,,,
Damani Burrell,2020.0,0.11,0.08,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Damarcus Smith,2013.0,0.0,0.0,0.53,0.4,0.0,0.0,2015.0,0.0,0.0,59.4,41.58,0.0,0.0,,,,,,,,,,,,,,
Damarcus Thomas,2021.0,0.08,0.08,0.0,0.0,0.0,0.0,2022.0,8.62,6.55,0.0,0.0,0.0,0.0,2023.0,12.3,9.35,0.0,0.0,0.0,0.0,2024.0,10.16,7.72,0.0,0.0,0.0,0.0
Damarea Crockett,2016.0,0.2,0.2,0.0,0.0,42.41,42.41,2017.0,1.57,1.57,0.0,0.0,15.76,15.76,2018.0,3.0,3.0,0.0,0.0,26.44,26.44,,,,,,,
Damari Alston,2022.0,0.31,0.31,0.0,0.0,1.72,1.72,2023.0,1.14,1.14,0.0,0.0,11.06,11.06,2024.0,0.84,0.84,0.0,0.0,18.49,18.49,,,,,,,
