163.0,Anthony Krieg,Baylor,Big 12,10.0,121.0,460.0,3.8,1.0,46.0,16.0,80.0,5.0,0.0,8.0,137.0,540.0,3.9,1.0,
164.0,Tielor Robinson,Army,CUSA,10.0,85.0,457.0,5.4,4.0,45.7,22.0,247.0,11.2,2.0,24.7,107.0,704.0,6.6,6.0,
165.0,Decori Birmingham,Arkansas,SEC,11.0,111.0,456.0,4.1,3.0,41.5,17.0,175.0,10.3,1.0,15.9,128.0,631.0,4.9,4.0,
166.0,Butler Benton,Cincinnati,CUSA,12.0,100.0,453.0,4.5,4.0,37.8,4.0,9.0,2.3,0.0,0.8,104.0,462.0,4.4,4.0,
167.0,Darnell Stephens,Air Force,MWC,11.0,73.0,451.0,6.2,8.0,41.0,6.0,133.0,22.2,2.0,12.1,79.0,584.0,7.4,10.0,
168.0,B.J. Mitchell,Nevada,WAC,10.0,100.0,450.0,4.5,7.0,45.0,1.0,3.0,3.0,0.0,0.3,101.0,453.0,4.5,7.0,
169.0,Norval McKenzie,Vanderbilt,SEC,11.0,102.0,446.0,4.4,1.0,40.5,11.0,65.0,5.9,0.0,5.9,113.0,511.0,4.5,1.0,
170.0,Steven King,Buffalo,MAC,11.0,94.0,445.0,4.7,7.0,40.5,4.0,9.0,2.3,0.0,0.8,98.0,454.0,4.6,7.0,
171.0,Tyrone Moss,Miami (FL),ACC,12.0,102.0,445.0,4.4,6.0,37.1,0.0,0.0,,0.0,0.0,102.0,445.0,4.4,6.0,
172.0,J.R. Lemon,Stanford,Pac-10,9.0,93.0,440.0,4.7,6.0,48.9,13.0,62.0,4.8,0.0,6.9,106.0,502.0,4.7,6.0,
173.0,Kwane Doster,Vanderbilt,SEC,11.0,89.0,437.0,4.9,1.0,39.7,8.0,65.0,8.1,0.0,5.9,97.0,502.0,5.2,1.0,
174.0,Donovan Woods,Oklahoma State,Big 12,12.0,123.0,436.0,3.5,10.0,36.3,0.0,0.0,,0.0,0.0,123.0,436.0,3.5,10.0,
175.0,Jimmy Green,Colorado State,MWC,8.0,132.0,436.0,3.3,3.0,54.5,3.0,28.0,9.3,0.0,3.5,135.0,464.0,3.4,3.0,
176.0,Jerad Romo,SMU,WAC,9.0,87.0,434.0,5.0,4.0,48.2,1.0,14.0,14.0,1.0,1.6,88.0,448.0,5.1,5.0,
177.0,Justin Roush,Ohio,MAC,6.0,80.0,433.0,5.4,2.0,72.2,7.0,97.0,13.9,1.0,16.2,87.0,530.0,6.1,3.0,
178.0,Tim Brown,Temple,Big East,10.0,108.0,432.0,4.0,2.0,43.2,33.0,199.0,6.0,1.0,19.9,141.0,631.0,4.5,3.0,
179.0,Cedrick Dorsey,SMU,WAC,11.0,87.0,431.0,5.0,2.0,39.2,5.0,68.0,13.6,1.0,6.2,92.0,499.0,5.4,3.0,
180.0,Marcus Woods,Missouri,Big 12,11.0,101.0,428.0,4.2,2.0,38.9,8.0,60.0,7.5,0.0,5.5,109.0,488.0,4.5,2.0,
181.0,Trinity Dawson,Toledo,MAC,9.0,84.0,427.0,5.1,3.0,47.4,8.0,73.0,9.1,0.0,8.1,92.0,500.0,5.4,3.0,
182.0,Rashaun Grant,Georgia Tech,ACC,10.0,94.0,425.0,4.5,0.0,42.5,10.0,62.0,6.2,0.0,6.2,104.0,487.0,4.7,0.0,
183.0,Matt Bohnet,Eastern Michigan,MAC,11.0,100.0,424.0,4.2,0.0,38.5,1.0,4.0,4.0,0.0,0.4,101.0,428.0,4.2,0.0,
184.0,Kenneth Tolon,Stanford,Pac-10,11.0,116.0,422.0,3.6,3.0,38.4,6.0,37.0,6.2,0.0,3.4,122.0,459.0,3.8,3.0,
185.0,Sherron Moore,Southern Mississippi,CUSA,12.0,103.0,421.0,4.1,4.0,35.1,4.0,13.0,3.3,0.0,1.1,107.0,434.0,4.1,4.0,
186.0,Ronnie McGill,North Carolina,ACC,7.0,79.0,419.0,5.3,5.0,59.9,2.0,19.0,9.5,1.0,2.7,81.0,438.0,5.4,6.0,
187.0,Allen Webb,Kansas State,Big 12,10.0,127.0,418.0,3.3,8.0,41.8,0.0,0.0,,0.0,0.0,127.0,418.0,3.3,8.0,
188.0,Uldis Januarajs,Colorado State,MWC,9.0,94.0,418.0,4.4,3.0,46.4,6.0,16.0,2.7,0.0,1.8,100.0,434.0,4.3,3.0,
189.0,Uldis Jaunarajs,Colorado State,MWC,9.0,94.0,418.0,4.4,3.0,46.4,6.0,16.0,2.7,0.0,1.8,100.0,434.0,4.3,3.0,
190.0,Kole McKamey,New Mexico,MWC,11.0,128.0,416.0,3.3,6.0,37.8,0.0,0.0,,0.0,0.0,128.0,416.0,3.3,6.0,
191.0,Anthony Butler,Air Force,MWC,11.0,72.0,413.0,5.7,3.0,37.5,0.0,0.0,,0.0,0.0,72.0,413.0,5.7,3.0,
192.0,Eugene Gross,Middle Tennessee State,Sun Belt,11.0,103.0,412.0,4.0,7.0,37.5,24.0,233.0,9.7,0.0,21.2,127.0,645.0,5.1,7.0,
193.0,Eric Roberts,Navy,Ind,12.0,54.0,409.0,7.6,2.0,34.1,15.0,291.0,19.4,3.0,24.3,69.0,700.0,10.1,5.0,
194.0,Joseph Harris,Wyoming,MWC,10.0,94.0,409.0,4.4,4.0,40.9,4.0,10.0,2.5,0.0,1.0,98.0,419.0,4.3,4.0,
195.0,Clenton Crossley,South Florida,CUSA,11.0,101.0,408.0,4.0,3.0,37.1,11.0,37.0,3.4,0.0,3.4,112.0,445.0,4.0,3.0,
196.0,Chris McDuffie,Buffalo,MAC,10.0,94.0,404.0,4.3,2.0,40.4,11.0,43.0,3.9,0.0,4.3,105.0,447.0,4.3,2.0,
197.0,Rudy Burgess,Arizona State,Pac-10,12.0,77.0,404.0,5.2,0.0,33.7,22.0,248.0,11.3,5.0,20.7,99.0,652.0,6.6,5.0,
198.0,Chris Forbes,Utah State,Sun Belt,11.0,108.0,396.0,3.7,3.0,36.0,12.0,53.0,4.4,1.0,4.8,120.0,449.0,3.7,4.0,
199.0,Marques Hagans,Virginia,ACC,12.0,77.0,394.0,5.1,4.0,32.8,0.0,0.0,,0.0,0.0,77.0,394.0,5.1,4.0,
200.0,Fred Reid,Mississippi State,SEC,11.0,82.0,393.0,4.8,2.0,35.7,13.0,86.0,6.6,0.0,7.8,95.0,479.0,5.0,2.0,
201.0,Brandon Jackson,Nebraska,Big 12,10.0,85.0,390.0,4.6,6.0,39.0,0.0,0.0,,0.0,0.0,85.0,390.0,4.6,6.0,
202.0,Frank Divis,Navy,Ind,12.0,47.0,387.0,8.2,5.0,32.3,5.0,69.0,13.8,0.0,5.8,52.0,456.0,8.8,5.0,
203.0,Antonio Pittman,Ohio State,Big Ten,11.0,72.0,381.0,5.3,1.0,34.6,6.0,26.0,4.3,0.0,2.4,78.0,407.0,5.2,1.0,
204.0,Dwight Lindon,Louisiana,Sun Belt,9.0,102.0,381.0,3.7,5.0,42.3,20.0,136.0,6.8,0.0,15.1,122.0,517.0,4.2,5.0,
205.0,Michael Johnson,Virginia,ACC,12.0,63.0,381.0,6.0,1.0,31.8,5.0,24.0,4.8,0.0,2.0,68.0,405.0,6.0,1.0,
206.0,Seymore Shaw,Oklahoma State,Big 12,12.0,81.0,377.0,4.7,2.0,31.4,0.0,0.0,,0.0,0.0,81.0,377.0,4.7,2.0,
207.0,B.J. Lane,Bowling Green,MAC,12.0,85.0,375.0,4.4,2.0,31.3,7.0,66.0,9.4,0.0,5.5,92.0,441.0,4.8,2.0,
208.0,Lionel Gates,Louisville,CUSA,9.0,76.0,373.0,4.9,7.0,41.4,10.0,71.0,7.1,2.0,7.9,86.0,444.0,5.2,9.0,
209.0,Kent Smith,Central Michigan,MAC,11.0,112.0,351.0,3.1,10.0,31.9,0.0,0.0,,0.0,0.0,112.0,351.0,3.1,10.0,
210.0,Booker Stanley,Wisconsin,Big Ten,10.0,115.0,350.0,3.0,2.0,35.0,18.0,146.0,8.1,1.0,14.6,133.0,496.0,3.7,3.0,
211.0,Chris Markey,UCLA,Pac-10,11.0,66.0,350.0,5.3,1.0,31.8,8.0,105.0,13.1,0.0,9.5,74.0,455.0,6.1,1.0,
212.0,Dave Dawson,Buffalo,MAC,11.0,59.0,350.0,5.9,3.0,31.8,4.0,28.0,7.0,0.0,2.5,63.0,378.0,6.0,3.0,
213.0,Dyante Perkins,Nevada-Las Vegas,MWC,11.0,98.0,350.0,3.6,7.0,31.8,16.0,129.0,8.1,1.0,11.7,114.0,479.0,4.2,8.0,
214.0,Jay Cutler,Vanderbilt,SEC,11.0,109.0,349.0,3.2,6.0,31.7,0.0,0.0,,0.0,0.0,109.0,349.0,3.2,6.0,
215.0,Kevin O'Connell,San Diego State,MWC,9.0,73.0,347.0,4.8,1.0,38.6,0.0,0.0,,0.0,0.0,73.0,347.0,4.8,1.0,
216.0,Kolby Smith,Louisville,CUSA,11.0,37.0,347.0,9.4,4.0,31.5,11.0,117.0,10.6,1.0,10.6,48.0,464.0,9.7,5.0,
217.0,D.D. Cox,New Mexico,MWC,12.0,91.0,344.0,3.8,3.0,28.7,0.0,0.0,,0.0,0.0,91.0,344.0,3.8,3.0,
218.0,Jermaine Richardson,Troy,Sun Belt,12.0,76.0,341.0,4.5,2.0,28.4,4.0,75.0,18.8,2.0,6.3,80.0,416.0,5.2,4.0,
219.0,Larry Thomas,Southern Mississippi,CUSA,12.0,49.0,340.0,6.9,0.0,28.3,3.0,3.0,1.0,0.0,0.3,52.0,343.0,6.6,0.0,
220.0,Naufahu Tahi,BYU,MWC,11.0,93.0,339.0,3.6,5.0,30.8,16.0,139.0,8.7,1.0,12.6,109.0,478.0,4.4,6.0,
221.0,Troy Smith,Ohio State,Big Ten,8.0,82.0,339.0,4.1,2.0,42.4,0.0,0.0,,0.0,0.0,82.0,339.0,4.1,2.0,
222.0,Justin Hamilton,Virginia Tech,ACC,13.0,75.0,336.0,4.5,3.0,25.8,6.0,31.0,5.2,0.0,2.4,81.0,367.0,4.5,3.0,
223.0,West Keliikipi,Hawaii,WAC,12.0,72.0,336.0,4.7,7.0,28.0,17.0,131.0,7.7,0.0,10.9,89.0,467.0,5.2,7.0,
224.0,Foy Munlin,SMU,WAC,10.0,95.0,335.0,3.5,2.0,33.5,3.0,37.0,12.3,0.0,3.7,98.0,372.0,3.8,2.0,
225.0,Tim Murphy,Pitt,Big East,8.0,88.0,334.0,3.8,1.0,41.8,13.0,118.0,9.1,0.0,14.8,101.0,452.0,4.5,1.0,
226.0,Stefan Lefors,Louisville,CUSA,12.0,71.0,333.0,4.7,3.0,27.8,0.0,0.0,,0.0,0.0,71.0,333.0,4.7,3.0,
227.0,Reggie Ball,Georgia Tech,ACC,12.0,130.0,332.0,2.6,2.0,27.7,0.0,0.0,,0.0,0.0,130.0,332.0,2.6,2.0,
228.0,Ryan Gilbert,Houston,CUSA,10.0,84.0,332.0,4.0,3.0,33.2,16.0,178.0,11.1,2.0,17.8,100.0,510.0,5.1,5.0,
229.0,Bret Meyer,Iowa State,Big 12,12.0,144.0,331.0,2.3,2.0,27.6,0.0,0.0,,0.0,0.0,144.0,331.0,2.3,2.0,
230.0,Chris Taylor,Indiana,Big Ten,11.0,82.0,329.0,4.0,3.0,29.9,4.0,58.0,14.5,0.0,5.3,86.0,387.0,4.5,3.0,
231.0,Johnnie Mack,Texas Tech,Big 12,12.0,57.0,328.0,5.8,5.0,27.3,26.0,186.0,7.2,3.0,15.5,83.0,514.0,6.2,8.0,
232.0,Jared Zabransky,Boise State,WAC,12.0,130.0,326.0,2.5,13.0,27.2,2.0,5.0,2.5,0.0,0.4,132.0,331.0,2.5,13.0,
233.0,Drew Robinson,Nevada,WAC,10.0,59.0,322.0,5.5,5.0,32.2,8.0,33.0,4.1,0.0,3.3,67.0,355.0,5.3,5.0,
234.0,Justin Vincent,LSU,SEC,12.0,76.0,322.0,4.2,2.0,26.8,5.0,40.0,8.0,0.0,3.3,81.0,362.0,4.5,2.0,
235.0,A.J. Brooks,Boston College,Big East,7.0,57.0,319.0,5.6,3.0,45.6,3.0,23.0,7.7,0.0,3.3,60.0,342.0,5.7,3.0,
236.0,Adam Cole,Air Force,MWC,11.0,78.0,315.0,4.0,5.0,28.6,0.0,0.0,,0.0,0.0,78.0,315.0,4.0,5.0,
237.0,Bradley Glatthaar,Cincinnati,CUSA,11.0,72.0,315.0,4.4,4.0,28.6,0.0,0.0,,0.0,0.0,72.0,315.0,4.4,4.0,
238.0,Terrell Jordan,Northwestern,Big Ten,12.0,65.0,315.0,4.8,3.0,26.3,4.0,29.0,7.3,0.0,2.4,69.0,344.0,5.0,3.0,
239.0,Austin Scott,Penn State,Big Ten,10.0,55.0,312.0,5.7,2.0,31.2,5.0,37.0,7.4,0.0,3.7,60.0,349.0,5.8,2.0,
240.0,Mike Smith,Miami (OH),MAC,8.0,80.0,312.0,3.9,6.0,39.0,9.0,74.0,8.2,1.0,9.3,89.0,386.0,4.3,7.0,
241.0,Marcus Rucker,Rice,WAC,7.0,43.0,311.0,7.2,2.0,44.4,2.0,20.0,10.0,0.0,2.9,45.0,331.0,7.4,2.0,
242.0,Clark Green,Kansas,Big 12,11.0,87.0,309.0,3.6,1.0,28.1,16.0,138.0,8.6,0.0,12.5,103.0,447.0,4.3,1.0,
243.0,Cory Boyd,South Carolina,SEC,11.0,62.0,309.0,5.0,3.0,28.1,35.0,347.0,9.9,1.0,31.5,97.0,656.0,6.8,4.0,
244.0,Robert Lane,Ole Miss,SEC,6.0,60.0,309.0,5.2,3.0,51.5,0.0,0.0,,0.0,0.0,60.0,309.0,5.2,3.0,
245.0,Steve Savoy,Utah,MWC,12.0,22.0,307.0,14.0,6.0,25.6,67.0,961.0,14.3,11.0,80.1,89.0,1268.0,14.2,17.0,
246.0,Matt Bernstein,Wisconsin,Big Ten,12.0,83.0,300.0,3.6,1.0,25.0,9.0,68.0,7.6,0.0,5.7,92.0,368.0,4.0,1.0,
247.0,Omar Jacobs,Bowling Green,MAC,12.0,95.0,300.0,3.2,4.0,25.0,0.0,0.0,,0.0,0.0,95.0,300.0,3.2,4.0,
248.0,Quinton Smith,Rice,WAC,8.0,50.0,300.0,6.0,2.0,37.5,2.0,2.0,1.0,0.0,0.3,52.0,302.0,5.8,2.0,
249.0,Chris Woods,Georgia Tech,ACC,9.0,55.0,299.0,5.4,0.0,33.2,8.0,37.0,4.6,0.0,4.1,63.0,336.0,5.3,0.0,
250.0,Shane Boyd,Kentucky,SEC,10.0,102.0,297.0,2.9,5.0,29.7,0.0,0.0,,0.0,0.0,102.0,297.0,2.9,5.0,
251.0,Chris Bellamy,Connecticut,Big East,12.0,71.0,296.0,4.2,3.0,24.7,17.0,117.0,6.9,0.0,9.8,88.0,413.0,4.7,3.0,
252.0,Ben Mauk,Wake Forest,ACC,10.0,58.0,295.0,5.1,0.0,29.5,0.0,0.0,,0.0,0.0,58.0,295.0,5.1,0.0,
253.0,Chris Bruhn,Washington State,Pac-10,8.0,76.0,291.0,3.8,1.0,36.4,1.0,5.0,5.0,0.0,0.6,77.0,296.0,3.8,1.0,
254.0,Cory Randolph,Wake Forest,ACC,11.0,92.0,287.0,3.1,1.0,26.1,0.0,0.0,,0.0,0.0,92.0,287.0,3.1,1.0,
255.0,Jeff Carpenter,Boise State,WAC,12.0,62.0,286.0,4.6,2.0,23.8,9.0,110.0,12.2,1.0,9.2,71.0,396.0,5.6,3.0,
256.0,Gilbert Harris,Arizona,Pac-10,7.0,67.0,285.0,4.3,2.0,40.7,11.0,76.0,6.9,0.0,10.9,78.0,361.0,4.6,2.0,
257.0,Duane Coleman,Clemson,ACC,9.0,83.0,284.0,3.4,1.0,31.6,15.0,125.0,8.3,1.0,13.9,98.0,409.0,4.2,2.0,
258.0,Ramonce Taylor,Texas,Big 12,10.0,28.0,284.0,10.1,1.0,28.4,3.0,64.0,21.3,0.0,6.4,31.0,348.0,11.2,1.0,
259.0,Tierre Green,Nebraska,Big 12,11.0,44.0,284.0,6.5,2.0,25.8,0.0,0.0,,0.0,0.0,44.0,284.0,6.5,2.0,
260.0,James Kilian,Tulsa,WAC,12.0,150.0,282.0,1.9,8.0,23.5,1.0,0.0,0.0,0.0,0.0,151.0,282.0,1.9,8.0,
261.0,Antwaun Carter,Boise State,WAC,12.0,75.0,278.0,3.7,7.0,23.2,1.0,9.0,9.0,0.0,0.8,76.0,287.0,3.8,7.0,
262.0,Alan Abrams,Ole Miss,SEC,10.0,56.0,275.0,4.9,0.0,27.5,4.0,26.0,6.5,0.0,2.6,60.0,301.0,5.0,0.0,
263.0,Quinton Jones,Boise State,WAC,12.0,30.0,273.0,9.1,3.0,22.8,6.0,70.0,11.7,1.0,5.8,36.0,343.0,9.5,4.0,
264.0,Allen Thompson,Washington State,Pac-10,10.0,54.0,271.0,5.0,2.0,27.1,1.0,5.0,5.0,0.0,0.5,55.0,276.0,5.0,2.0,
265.0,Jared Patterson,Buffalo,MAC,11.0,83.0,265.0,3.2,4.0,24.1,4.0,20.0,5.0,0.0,1.8,87.0,285.0,3.3,4.0,
266.0,Rafael Little,Kentucky,SEC,9.0,53.0,265.0,5.0,1.0,29.4,12.0,136.0,11.3,1.0,15.1,65.0,401.0,6.2,2.0,
267.0,Micah Andrews,Wake Forest,ACC,9.0,43.0,264.0,6.1,6.0,29.3,4.0,44.0,11.0,0.0,4.9,47.0,308.0,6.6,6.0,
268.0,Syvelle Newton,South Carolina,SEC,11.0,104.0,262.0,2.5,5.0,23.8,0.0,0.0,,0.0,0.0,104.0,262.0,2.5,5.0,
269.0,Kevin Payne,Louisiana-Monroe,Sun Belt,8.0,74.0,261.0,3.5,2.0,32.6,12.0,103.0,8.6,1.0,12.9,86.0,364.0,4.2,3.0,
270.0,Justine Buries,New Mexico State,Sun Belt,11.0,79.0,260.0,3.3,4.0,23.6,3.0,7.0,2.3,0.0,0.6,82.0,267.0,3.3,4.0,
271.0,Brett Basanez,Northwestern,Big Ten,12.0,83.0,258.0,3.1,5.0,21.5,0.0,0.0,,0.0,0.0,83.0,258.0,3.1,5.0,
272.0,Lee Baker,Middle Tennessee State,Sun Belt,10.0,63.0,257.0,4.1,4.0,25.7,20.0,118.0,5.9,0.0,11.8,83.0,375.0,4.5,4.0,
273.0,Pernell Williams,West Virginia,Big East,6.0,52.0,253.0,4.9,3.0,42.2,1.0,0.0,0.0,0.0,0.0,53.0,253.0,4.8,3.0,
274.0,Lawrence Vickers,Colorado,Big 12,13.0,63.0,252.0,4.0,2.0,19.4,28.0,290.0,10.4,0.0,22.3,91.0,542.0,6.0,2.0,
275.0,Art Brown,East Carolina,CUSA,10.0,58.0,250.0,4.3,1.0,25.0,15.0,68.0,4.5,1.0,6.8,73.0,318.0,4.4,2.0,
276.0,Nick Noce,Arkansas State,Sun Belt,11.0,88.0,249.0,2.8,3.0,22.6,0.0,0.0,,0.0,0.0,88.0,249.0,2.8,3.0,
277.0,Brandon Murphy,Miami (OH),MAC,12.0,48.0,248.0,5.2,4.0,20.7,3.0,32.0,10.7,1.0,2.7,51.0,280.0,5.5,5.0,
278.0,Charles Wynn,Ball State,MAC,11.0,47.0,247.0,5.3,3.0,22.5,5.0,13.0,2.6,0.0,1.2,52.0,260.0,5.0,3.0,
279.0,Marcus Randall,LSU,SEC,12.0,79.0,247.0,3.1,3.0,20.6,0.0,0.0,,0.0,0.0,79.0,247.0,3.1,3.0,
280.0,Tim Castille,Alabama,SEC,8.0,62.0,247.0,4.0,6.0,30.9,14.0,104.0,7.4,0.0,13.0,76.0,351.0,4.6,6.0,
281.0,Terry Jackson,Middle Tennessee State,Sun Belt,9.0,46.0,245.0,5.3,1.0,27.2,14.0,53.0,3.8,0.0,5.9,60.0,298.0,5.0,1.0,
282.0,Tony Dixon,Kentucky,SEC,8.0,54.0,244.0,4.5,1.0,30.5,8.0,61.0,7.6,0.0,7.6,62.0,305.0,4.9,1.0,
283.0,Adam Fitch,Air Force,MWC,7.0,52.0,243.0,4.7,5.0,34.7,0.0,0.0,,0.0,0.0,52.0,243.0,4.7,5.0,
284.0,Justin Boyle,Duke,ACC,9.0,50.0,241.0,4.8,2.0,26.8,4.0,20.0,5.0,0.0,2.2,54.0,261.0,4.8,2.0,
285.0,Peyton Hillis,Arkansas,SEC,10.0,63.0,240.0,3.8,6.0,24.0,12.0,97.0,8.1,2.0,9.7,75.0,337.0,4.5,8.0,
286.0,Marvin Townes,East Carolina,CUSA,10.0,87.0,235.0,2.7,1.0,23.5,7.0,23.0,3.3,0.0,2.3,94.0,258.0,2.7,1.0,
287.0,Dylan Meier,Kansas State,Big 12,10.0,81.0,232.0,2.9,6.0,23.2,0.0,0.0,,0.0,0.0,81.0,232.0,2.9,6.0,
288.0,Jacobe Kendrick,Air Force,MWC,10.0,43.0,232.0,5.4,1.0,23.2,0.0,0.0,,0.0,0.0,43.0,232.0,5.4,1.0,
289.0,Jon Helmandollar,Boise State,WAC,12.0,46.0,231.0,5.0,14.0,19.3,2.0,15.0,7.5,0.0,1.3,48.0,246.0,5.1,14.0,
290.0,Jason Davis,Illinois,Big Ten,11.0,49.0,230.0,4.7,1.0,20.9,41.0,340.0,8.3,2.0,30.9,90.0,570.0,6.3,3.0,
291.0,Shermar Bracey,Arkansas State,Sun Belt,11.0,52.0,230.0,4.4,2.0,20.9,2.0,-2.0,-1.0,0.0,-0.2,54.0,228.0,4.2,2.0,
292.0,Skyler Thornton,Florida,SEC,11.0,55.0,230.0,4.2,1.0,20.9,5.0,48.0,9.6,0.0,4.4,60.0,278.0,4.6,1.0,
293.0,Reggie Davis,North Carolina State,ACC,9.0,46.0,227.0,4.9,3.0,25.2,5.0,25.0,5.0,1.0,2.8,51.0,252.0,4.9,4.0,
294.0,Sam Brownlee,Iowa,Big Ten,9.0,94.0,227.0,2.4,0.0,25.2,4.0,35.0,8.8,0.0,3.9,98.0,262.0,2.7,0.0,
295.0,Dondrial Pinkins,South Carolina,SEC,7.0,59.0,226.0,3.8,3.0,32.3,0.0,0.0,,0.0,0.0,59.0,226.0,3.8,3.0,
296.0,Mark Bonds,Western Michigan,MAC,10.0,67.0,225.0,3.4,1.0,22.5,3.0,38.0,12.7,0.0,3.8,70.0,263.0,3.8,1.0,
297.0,Gonzie Gray,South Carolina,SEC,11.0,45.0,220.0,4.9,1.0,20.0,8.0,97.0,12.1,0.0,8.8,53.0,317.0,6.0,1.0,
298.0,Deshawn Wynn,Florida,SEC,8.0,58.0,217.0,3.7,5.0,27.1,5.0,75.0,15.0,0.0,9.4,63.0,292.0,4.6,5.0,
299.0,Maurice Hall,Ohio State,Big Ten,12.0,52.0,216.0,4.2,1.0,18.0,4.0,10.0,2.5,0.0,0.8,56.0,226.0,4.0,1.0,
300.0,Dontavius Wilcox,UCF,MAC,11.0,61.0,215.0,3.5,2.0,19.5,5.0,38.0,7.6,1.0,3.5,66.0,253.0,3.8,3.0,
301.0,James Sims,Washington,Pac-10,11.0,59.0,212.0,3.6,0.0,19.3,6.0,28.0,4.7,0.0,2.5,65.0,240.0,3.7,0.0,
302.0,Ryan Cole,Oregon State,Pac-10,12.0,80.0,210.0,2.6,2.0,17.5,10.0,77.0,7.7,0.0,6.4,90.0,287.0,3.2,2.0,
303.0,Corey Bramlet,Wyoming,MWC,12.0,124.0,209.0,1.7,4.0,17.4,0.0,0.0,,0.0,0.0,124.0,209.0,1.7,4.0,
304.0,Jackie Battle,Houston,CUSA,5.0,49.0,209.0,4.3,2.0,41.8,0.0,0.0,,0.0,0.0,49.0,209.0,4.3,2.0,
305.0,Keith Joseph,Texas A&M,Big 12,12.0,58.0,207.0,3.6,3.0,17.3,4.0,17.0,4.3,0.0,1.4,62.0,224.0,3.6,3.0,
306.0,Darrell Blackman,North Carolina State,ACC,10.0,52.0,206.0,4.0,1.0,20.6,9.0,90.0,10.0,0.0,9.0,61.0,296.0,4.9,1.0,
307.0,Marcus Houston,Colorado State,MWC,9.0,57.0,206.0,3.6,2.0,22.9,3.0,49.0,16.3,0.0,5.4,60.0,255.0,4.3,2.0,
308.0,James Mitchell,North Texas,Sun Belt,12.0,42.0,205.0,4.9,1.0,17.1,11.0,91.0,8.3,0.0,7.6,53.0,296.0,5.6,1.0,
309.0,Freddie Franklin,Louisiana Tech,WAC,11.0,45.0,204.0,4.5,0.0,18.5,5.0,56.0,11.2,0.0,5.1,50.0,260.0,5.2,0.0,
310.0,Aaron Johns,Alabama,SEC,8.0,53.0,200.0,3.8,0.0,25.0,3.0,24.0,8.0,0.0,3.0,56.0,224.0,4.0,0.0,
311.0,Jermelle Lewis,Iowa,Big Ten,4.0,57.0,200.0,3.5,1.0,50.0,8.0,109.0,13.6,0.0,27.3,65.0,309.0,4.8,1.0,
312.0,Matt Austin,UTEP,WAC,12.0,55.0,197.0,3.6,2.0,16.4,6.0,58.0,9.7,0.0,4.8,61.0,255.0,4.2,2.0,
313.0,Marques Simmons,Iowa,Big Ten,6.0,51.0,194.0,3.8,3.0,32.3,2.0,9.0,4.5,0.0,1.5,53.0,203.0,3.8,3.0,
314.0,Pat Julmiste,South Florida,CUSA,11.0,96.0,193.0,2.0,9.0,17.5,1.0,16.0,16.0,1.0,1.5,97.0,209.0,2.2,10.0,
315.0,Bruce Gradkowski,Toledo,MAC,13.0,91.0,191.0,2.1,9.0,14.7,0.0,0.0,,0.0,0.0,91.0,191.0,2.1,9.0,
316.0,Kellen Clemens,Oregon,Pac-10,11.0,118.0,190.0,1.6,4.0,17.3,0.0,0.0,,0.0,0.0,118.0,190.0,1.6,4.0,
317.0,Daniel Marks,Western Michigan,MAC,5.0,50.0,189.0,3.8,1.0,37.8,5.0,6.0,1.2,0.0,1.2,55.0,195.0,3.5,1.0,
318.0,Jason Snelling,Virginia,ACC,7.0,26.0,189.0,7.3,1.0,27.0,5.0,39.0,7.8,0.0,5.6,31.0,228.0,7.4,1.0,
319.0,P.J. Piskorik,Buffalo,MAC,9.0,57.0,189.0,3.3,1.0,21.0,0.0,0.0,,0.0,0.0,57.0,189.0,3.3,1.0,
320.0,Shelton Sampson,Washington,Pac-10,11.0,51.0,189.0,3.7,2.0,17.2,5.0,103.0,20.6,0.0,9.4,56.0,292.0,5.2,2.0,
321.0,Darian Durant,North Carolina,ACC,12.0,81.0,188.0,2.3,1.0,15.7,0.0,0.0,,0.0,0.0,81.0,188.0,2.3,1.0,
322.0,Arliss Beach,Kentucky,SEC,11.0,43.0,186.0,4.3,0.0,16.9,10.0,57.0,5.7,0.0,5.2,53.0,243.0,4.6,0.0,
323.0,Daccus Turman,South Carolina,SEC,11.0,55.0,185.0,3.4,1.0,16.8,7.0,22.0,3.1,0.0,2.0,62.0,207.0,3.3,1.0,
324.0,Loren Wade,Arizona State,Pac-10,3.0,50.0,185.0,3.7,0.0,61.7,3.0,41.0,13.7,0.0,13.7,53.0,226.0,4.3,0.0,
325.0,Carl Stewart,Auburn,SEC,13.0,39.0,184.0,4.7,2.0,14.2,6.0,99.0,16.5,0.0,7.6,45.0,283.0,6.3,2.0,
326.0,Dwayne Wright,Fresno State,WAC,4.0,50.0,183.0,3.7,2.0,45.8,3.0,65.0,21.7,0.0,16.3,53.0,248.0,4.7,2.0,
327.0,Jalen Parmele,Toledo,MAC,9.0,42.0,183.0,4.4,3.0,20.3,4.0,24.0,6.0,0.0,2.7,46.0,207.0,4.5,3.0,
328.0,Joseph Doss,Memphis,CUSA,11.0,54.0,183.0,3.4,0.0,16.6,13.0,139.0,10.7,0.0,12.6,67.0,322.0,4.8,0.0,
329.0,Marcus Law,West Virginia,Big East,3.0,39.0,177.0,4.5,0.0,59.0,0.0,0.0,,0.0,0.0,39.0,177.0,4.5,0.0,
330.0,Shawn Willis,Oklahoma State,Big 12,12.0,39.0,175.0,4.5,4.0,14.6,4.0,39.0,9.8,0.0,3.3,43.0,214.0,5.0,4.0,
