player_name,pos,birth_date,team,conf,draft_year,draft_round,breakout_year,breakout_age,DOM,PDOM,RDOM,Year,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,avoided_tackles,big_time_throws,breakaway_attempts,breakaway_percent,breakaway_yards,btt_rate,caught_percent,completion_percent,completions,contested_catch_rate,contested_receptions,contested_targets,def_gen_pressures,designed_yards,drop_rate,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,fumbles,gap_attempts,hit_as_threw,interceptions,pass_tds,pass_yds,passing_snaps,pressure_to_sack_rate,qb_rating,rec_tds,rec_yards,rec_yds,receptions,route_rate,routes,run_plays,rush_tds,rush_yds,sack_percent,sacks,scramble_yards,scrambles,slot_rate,slot_snaps,targets,team_pr_tds,team_pr_yds,team_ru_tds,team_ru_yds,total_touches,turnover_worthy_plays,twp_rate,wide_rate,wide_snaps,yards_after_catch,yards_after_catch_per_reception,yards_after_contact,yards_per_reception,yco_attempt,ypa,yprr,zone_attempts
Jordan Leggett,TE,1995-01-31,Clemson,ACC,2017,5,,,0.16274506771739888,0.0,0.0,2015.5,,,,10.65,,2.5,,,,,,68.25,,,,0.0,0.0,,,7.6,,3.5,,,,,,0.5,,,3.0,0.0,0.0,,,,7.5,,630.5,43.0,83.15,440.0,,0.0,0.0,,,,,62.6,330.5,63.0,40.0,4693.5,32.0,2947.5,,,,3.8000000000000003,20.5,256.5,5.85,,14.6,,,1.425,
Jeremy Sprinkle,TE,1994-08-10,Arkansas,SEC,2017,5,,,0.1525688005478133,0.0,0.0007757951900698,2015.0,,,,7.3,,3.0,,,,,,62.8,,,,0.0,0.0,,,6.9,,2.0,,,,32.1,,1.0,,,1.0,0.0,0.0,,,,6.0,,389.0,27.0,81.3,213.0,,0.0,4.0,,,,,23.3,61.0,43.0,31.0,3486.0,31.0,2578.0,,,,4.2,11.0,262.0,9.7,,14.4,,,1.83,
Brian Hill,RB,1995-11-09,Wyoming,MWC,2017,5,2014.0,18.811772758384667,0.0104458995946367,0.0,0.6757496827623055,2016.0,,,349.0,,,49.0,,30.0,42.8,797.0,,,,,,,,,1864.0,,,2.0,1.0,49.0,1014.0,40.7,43.0,0.0,286.0,,,0.0,0.0,,,,0.0,67.0,67.0,8.0,,193.0,433.0,22.0,1860.0,,,0.0,0.0,,,12.0,29.0,3207.0,31.0,2898.0,357.0,,,,,,,1014.0,,2.91,5.3,0.35,58.0
Jeremy McNichols,RB,1995-12-26,Boise State,MWC,2017,5,2015.0,19.682409308692677,0.1325425477050025,0.0,0.7733153925682661,2016.0,,,312.0,,,62.0,,20.0,38.5,653.0,,,,,,,,,1698.0,,,2.0,4.0,62.0,1104.0,66.5,33.0,4.0,142.0,,,0.0,0.0,,,,4.0,483.0,474.0,39.0,,257.0,345.0,23.0,1709.0,,,0.0,0.0,,,44.0,28.0,3878.0,29.0,2268.0,351.0,,,,,,,1104.0,,3.54,5.4,1.88,160.0
Shelton Gibson,WR,1994-03-20,West Virginia,Big 12,2017,5,2015.0,21.451060917180012,0.3024144941314538,0.0,0.00244189962950485,2015.5,,,,19.9,,9.5,,,,,,52.400000000000006,,,,0.0,0.0,,,12.2,,5.5,,,,100.0,,0.0,,,2.0,0.0,0.0,,,,8.5,,919.0,40.0,94.75,360.0,,0.0,14.5,,,,,8.75,33.0,77.0,26.0,3306.0,24.5,2968.0,,,,91.25,347.0,266.0,6.800000000000001,,23.05,,,2.5549999999999997,
Rodney Adams,WR,1994-09-15,South Florida,American,2017,5,2015.0,20.960985626283367,0.28584349630683664,0.0,0.057368003903640746,2015.5,,,,10.45,,13.5,,,,,,66.25,,,,0.0,0.0,,,7.1499999999999995,,4.0,,,,59.9,,3.0,,,3.5,0.0,0.0,,,,7.0,,822.0,57.0,95.35,320.0,,3.0,156.0,,,,,53.55,179.5,85.0,26.0,2733.5,37.5,3465.0,,,,46.0,154.5,605.0,10.9,,15.3,,,2.585,
Nathan Peterman,QB,1994-05-04,Pitt,ACC,2017,5,2015.0,21.32785763175907,0.0019083969465648,0.9774586100921978,0.0905388471177944,2016.0,72.0,289.0,311.0,9.7,2.78,14.0,27.0,1.0,11.9,42.0,8.1,,59.5,185.0,,,,97.0,62.0,11.1,363.0,23.0,0.0,2.0,67.0,11.3,10.0,10.0,9.0,2.0,7.0,27.0,2855.0,388.0,11.3,109.5,0.0,11.0,11.0,1.0,,2.0,478.0,3.0,286.0,3.0,11.0,291.0,37.0,,,1.0,28.0,2882.0,36.0,2926.0,35.0,18.0,4.6,,,,,184.0,,2.59,9.2,5.5,4.0
Isaiah McKenzie,WR,1995-04-09,Georgia,SEC,2017,5,2016.0,21.399041752224505,0.344594930417495,0.0,0.082473996696576,2016.0,,,,9.1,,11.0,,,,,,67.7,,,,0.0,0.0,,,13.7,,7.0,,,,55.6,,0.0,,,1.0,0.0,0.0,,,,7.0,,633.0,44.0,95.2,219.0,,2.0,134.0,,,,,91.7,211.0,65.0,16.0,2515.0,18.0,2489.0,,,,7.8,18.0,429.0,9.8,,14.4,,,2.89,
Eric Saubert,TE,1994-05-01,ATL,,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAngelo Yancey,WR,1994-11-18,Purdue,Big Ten,2017,5,2015.0,20.78576317590691,0.3343599886973721,0.0,0.0,2016.0,,,,15.3,,4.0,,,,,,50.5,,,,0.0,0.0,,,5.8,,3.0,,,,,,0.0,,,7.0,0.0,0.0,,,,10.0,,951.0,49.0,94.0,545.0,,0.0,0.0,,,,,4.5,26.0,97.0,25.0,3539.0,12.0,1156.0,,,,95.3,553.0,317.0,6.5,,19.4,,,1.74,
Trent Taylor,WR,1994-04-30,Louisiana Tech,CUSA,2017,5,2014.0,20.33949349760438,0.3167513177685024,0.0,0.0,2016.0,,,,7.1,,17.0,,,,,,80.1,,,,0.0,0.0,,,2.8,,4.0,,,,,,2.0,,,2.0,0.0,0.0,,,,12.0,,1803.0,137.0,97.0,556.0,,0.0,0.0,,,,,95.1,545.0,171.0,43.0,5087.0,30.0,2122.0,,,,4.5,26.0,1055.0,7.7,,13.3,,,3.27,
T.J. Logan,RB,1994-09-03,North Carolina,ACC,2017,5,2013.0,18.99520876112252,0.0820125951193912,0.0,0.3380801687763712,2016.0,,,119.0,,,26.0,,12.0,41.1,259.0,,,,,,,,,630.0,,,1.0,8.0,26.0,349.0,66.9,22.0,2.0,49.0,,,0.0,0.0,,,,3.0,260.0,244.0,30.0,,160.0,160.0,7.0,650.0,,,0.0,0.0,,,35.0,30.0,3811.0,21.0,1896.0,149.0,,,,,,,349.0,,2.93,5.3,1.63,66.0
Aaron Jones,RB,1994-12-02,UTEP,CUSA,2017,5,2013.0,18.748802190280628,0.1242870106300233,0.0244901045717742,0.8232479784366576,2016.0,,,228.0,,,41.0,,28.0,56.4,996.0,,,,,,,,,1766.0,,,3.0,6.0,41.0,907.0,73.0,44.0,3.0,100.0,,,1.0,3.0,,,,3.0,233.0,233.0,28.0,,175.0,276.0,17.0,1773.0,,,0.0,0.0,,,35.0,21.0,2204.0,20.0,2226.0,256.0,,,,,,,907.0,,3.98,7.7,1.33,98.0
Elijah McGuire,RB,1994-06-01,Louisiana,Sun Belt,2017,6,2013.0,19.252566735112936,0.1543153114041418,0.0,0.4623637154892471,2015.5,,,221.5,,,35.5,,11.0,28.849999999999998,315.0,,,,,,,,,1097.0,,,1.5,7.5,35.5,582.5,44.85,26.5,0.0,61.0,,,0.0,0.0,,,,2.5,263.0,265.5,30.5,,181.0,308.5,10.0,1092.5,,,0.0,0.0,,,38.0,12.5,2409.5,23.0,2197.5,252.0,,,,,,,582.5,,2.605,5.0,1.46,153.5
Alex Armah,RB,1994-05-17,CAR,,2017,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bucky Hodges,TE,1995-08-08,Virginia Tech,ACC,2017,6,2014.0,19.066392881587955,0.24221128108901785,0.0,0.006679358083414201,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,7.0,,608.5,,,,,0.0,31.0,,,,,,,,25.0,3246.0,19.5,2248.5,,,,,,,,,,,,,
De'Angelo Henderson,RB,1992-11-24,Alabama,SEC,2017,6,,,0.0019125683060109,0.0,0.0,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,14.0,,,,,0.0,0.0,,,,,,,,37.0,3660.0,26.0,2542.0,,,,,,,,,,,,,
Sam Rogers,RB,1999-05-17,Virginia Tech,ACC,2017,6,,,0.0745345140781108,0.0022138964577656,0.1154031868662481,2015.0,,,61.0,,,11.0,,3.0,25.0,63.0,,,,,,,,,252.0,,,1.0,7.0,11.0,156.0,59.8,6.0,1.0,17.0,,,0.0,13.0,,,,2.0,193.0,193.0,16.0,,205.0,277.0,2.0,260.0,,,0.0,0.0,,,24.0,24.0,2936.0,19.0,2071.0,77.0,,,,,,,156.0,,2.56,4.1,0.94,44.0
Brandon Wilson,RB,1994-07-27,Houston,American,2017,6,,,0.00704833141542,0.0,0.0501550917407076,2015.0,,,37.0,,,8.0,,2.0,18.6,35.0,,,,,,,,,188.0,,,0.0,2.0,8.0,126.0,79.2,6.0,0.0,20.0,,,0.0,0.0,,,,0.0,49.0,49.0,6.0,,27.0,52.0,2.0,188.0,,,0.0,0.0,,,6.0,22.0,3476.0,46.0,3308.0,43.0,,,,,,,126.0,,3.41,5.1,1.81,10.0
Robert Davis,WR,1995-04-02,Georgia State,Sun Belt,2017,6,2013.0,18.417522245037645,0.22377700254575728,0.0,0.0,2014.0,,,,12.4,,6.0,,,,,,63.5,,,,0.0,0.0,,,6.2,,4.0,,,,59.3,,2.0,,,0.0,0.0,0.0,,,,5.0,,845.5,61.0,94.3,509.0,,0.0,0.0,,,,,8.9,48.0,96.0,23.0,3701.5,12.0,1243.5,,,,90.9,491.0,337.0,5.5,,16.1,,,1.93,
Brad Kaaya,QB,1995-09-03,Miami (FL),ACC,2017,6,2014.0,18.99520876112252,0.0,0.9955106621773288,-0.0136319479641831,2016.0,71.0,400.0,422.0,9.5,2.48,1.0,20.0,0.0,0.0,0.0,4.6,,61.8,261.0,,,,103.0,-15.0,8.1,452.0,23.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,5.0,7.0,27.0,3532.0,469.0,23.3,102.9,0.0,0.0,0.0,0.0,,0.0,385.0,1.0,-136.0,5.3,24.0,30.0,5.0,,,0.0,27.0,3564.0,24.0,1973.0,21.0,12.0,2.6,,,,,16.0,,0.62,8.4,,3.0
Stacy Coley,WR,1994-05-13,Miami (FL),ACC,2017,7,2013.0,19.30458590006845,0.2724466891133558,0.0,0.0,2016.0,,,,12.5,,9.0,,,,,,62.4,,,,0.0,0.0,,,7.4,,5.0,,,,,,0.0,,,3.0,0.0,0.0,,,,9.0,,754.0,63.0,96.0,384.0,,0.0,0.0,,,,,44.5,178.0,101.0,27.0,3564.0,24.0,1973.0,,,,55.5,222.0,325.0,5.2,,12.0,,,1.96,
David Moore,WR,1995-01-15,Central Michigan,MAC,2017,7,,,0.0,0.0200535782625334,0.0091725214676034,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,63.0,,,,0.0,,0.0,,,,,0.0,47.0,,,,,,,,39.0,4355.0,33.0,2562.0,,,,,,,,,,,,,
Isaiah Ford,WR,1996-02-09,Virginia Tech,ACC,2017,7,2014.0,18.559890485968516,0.34475386119409657,0.00119209809264305,0.009361574366402899,2015.5,,,,14.1,,8.0,,,,,,58.6,,,,0.0,0.0,,,7.199999999999999,,6.0,,,,40.2,,0.5,,,2.5,0.0,7.0,,,,9.0,,1129.0,77.0,95.05,459.5,,0.0,42.0,,,,,5.15,24.0,131.5,27.5,3301.0,23.0,2322.5,,,,94.85,459.0,344.0,4.449999999999999,,14.65,,,2.4699999999999998,
Devante Mays,RB,1994-05-26,Utah State,MWC,2017,7,2015.0,21.267624914442163,0.0016841317365269,0.0,0.4296153520291451,2015.0,,,165.0,,,24.0,,12.0,40.9,401.0,,,,,,,,,981.0,,,0.0,0.0,24.0,470.0,41.2,26.0,0.0,50.0,,,0.0,0.0,,,,0.0,9.0,9.0,1.0,,67.0,198.0,9.0,966.0,,,0.0,0.0,,,2.0,21.0,2672.0,22.0,2146.0,166.0,,,,,,,470.0,,2.85,5.9,0.13,102.0
Noah Brown,WR,1996-01-06,Ohio State,Big Ten,2017,7,2016.0,20.654346338124572,0.206891544270185,0.0,0.0,2016.0,,,,12.6,,8.0,,,,,,65.3,,,,0.0,0.0,,,8.6,,3.0,,,,,,0.0,,,0.0,0.0,0.0,,,,7.0,,402.0,32.0,93.8,242.0,,0.0,0.0,,,,,13.2,34.0,49.0,26.0,2781.0,33.0,3188.0,,,,86.4,223.0,98.0,3.1,,12.6,,,1.66,
Marquez Williams,RB,1994-07-16,Miami (FL),ACC,2017,7,,,0.0211840628507295,0.0,0.0002534211860111,2016.0,,,1.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,19.0,19.0,2.0,,33.0,113.0,0.0,1.0,,,0.0,0.0,,,5.0,27.0,3564.0,24.0,1973.0,3.0,,,,,,,1.0,,1.0,1.0,0.58,0.0
Khalfani Muhammad,RB,1994-09-26,California,Pac-12,2017,7,2013.0,18.93223819301848,0.03078245317619335,0.0,0.31877283582661264,2014.5,,,152.0,,,22.0,,10.0,31.4,260.0,,,,,,,,,827.0,,,2.0,5.0,22.0,446.0,,28.0,0.0,53.0,,,0.0,0.0,,,,0.5,132.0,159.5,17.0,,154.0,163.0,3.0,636.0,,,0.0,0.0,,,20.0,29.5,4141.5,13.0,1659.0,169.0,,,,,,,446.0,,2.93,5.4,0.86,90.0
Elijah Hood,RB,1996-04-22,North Carolina,ACC,2017,7,2015.0,19.359342915811087,0.01415033515291895,0.0,0.43087974788924155,2015.5,,,182.0,,,48.0,,22.0,48.65,557.0,,,,,,,,,1162.5,,,0.5,5.5,48.0,720.5,97.8,36.5,3.0,68.0,,,0.0,0.0,,,,0.0,107.0,106.5,19.0,,165.5,259.5,12.5,1160.5,,,0.0,0.0,,,20.5,30.5,3741.0,30.5,2521.0,201.0,,,,,,,720.5,,3.925,6.300000000000001,0.6950000000000001,108.0
Malachi Dupre,WR,1995-10-12,LSU,SEC,2017,7,2014.0,18.888432580424368,0.32347850121524957,0.0,0.0,2015.5,,,,14.75,,3.0,,,,,,59.75,,,,0.0,0.0,,,8.5,,4.0,,,,117.0,,0.0,,,3.5,0.0,0.0,,,,4.5,,645.5,42.5,95.25,257.5,,0.0,0.0,,,,,65.3,176.0,71.5,12.5,2223.0,32.5,2939.5,,,,34.1,93.0,179.5,4.2,,15.25,,,2.52,
Chris Carson,RB,1994-09-16,Oklahoma State,Big 12,2017,7,2015.0,20.958247775496236,0.0324396695026981,0.0028496794110662,0.2663559941520468,2016.0,,,83.0,,,31.0,,14.0,46.2,256.0,,,,,,,,,554.0,,,2.0,4.0,31.0,332.0,145.8,22.0,1.0,10.0,,,0.0,24.0,,,,1.0,128.0,128.0,13.0,,129.0,93.0,9.0,559.0,,,0.0,0.0,,,17.0,29.0,4211.0,32.0,2223.0,96.0,,,,,,,332.0,,4.0,6.7,0.99,66.0
Mason Schreck,TE,1993-11-04,Buffalo,MAC,2017,7,2016.0,22.82546201232033,0.3171049648605758,0.0,0.0,2016.0,,,,8.5,,4.0,,,,,,64.8,,,,0.0,0.0,,,7.8,,5.0,,,,,,0.0,,,3.0,0.0,0.0,,,,4.0,,651.0,59.0,85.3,371.0,,0.0,0.0,,,,,62.8,273.0,91.0,11.0,2406.0,12.0,1839.0,,,,1.4,6.0,269.0,4.6,,11.0,,,1.75,
Matthew Dayes,RB,1994-09-03,North Carolina State,ACC,2017,7,2013.0,18.99520876112252,0.0394154118689105,0.0,0.5045834225744271,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,267.0,,,,,10.0,1166.0,,,,,,,,20.0,3387.0,23.0,2030.0,,,,,,,,,,,,,
Chad Kelly,QB,1994-03-26,Ole Miss,SEC,2017,7,2015.0,21.43463381245722,0.0,0.8120556342728931,0.2585484489004941,2015.5,73.5,370.0,394.0,10.1,2.36,14.5,24.0,2.5,11.3,61.5,5.6,,63.65,251.5,,,,141.5,233.0,7.9,443.0,21.5,0.0,9.0,121.0,38.3,20.0,7.0,21.5,4.5,10.5,25.0,3400.0,469.0,13.7,100.8,0.0,0.0,0.0,0.0,,1.0,267.0,7.5,416.0,4.3,19.0,295.5,29.0,,,0.0,31.0,4065.0,23.0,2086.5,49.0,19.5,4.2,,,,,257.5,,3.1550000000000002,8.600000000000001,0.0,13.5
Baker Mayfield,QB,1995-04-14,Oklahoma,Big 12,2018,1,2015.0,20.383299110198493,0.00541786561928965,0.9294424644008804,0.12775050107126779,2016.5,80.19999999999999,369.0,383.0,10.75,2.99,13.0,25.5,4.5,25.799999999999997,105.5,6.3,,70.5,270.0,,,,120.0,238.5,8.75,434.0,26.0,0.0,7.5,89.0,58.8,14.5,5.5,15.0,1.0,7.0,41.5,4296.0,453.5,17.3,136.0,0.5,1.0,1.0,0.5,,2.5,463.0,5.5,244.0,4.75,21.0,137.0,25.0,,,0.5,45.0,4599.5,31.5,3064.0,52.0,12.5,2.7,,,,,179.5,,2.315,11.2,0.335,15.0
Saquon Barkley,RB,1997-02-09,Penn State,Big Ten,2018,1,2015.0,18.55715263518138,0.12734209798500346,0.01019850212089075,0.5537166173125028,2016.5,,,245.0,,,55.5,,23.0,55.55,766.5,,,,,,,,,1381.5,,,2.5,11.0,55.5,832.5,63.3,37.5,1.0,79.0,,,0.5,18.0,,,,3.5,513.5,517.0,41.0,,278.5,333.0,18.0,1383.5,,,0.0,0.0,,,51.0,30.5,3711.0,35.0,2330.5,286.0,,,,,,,832.5,,3.41,5.65,1.825,158.5
Sam Darnold,QB,1997-06-05,USC,Pac-12,2018,1,2016.0,19.241615331964407,0.0,0.9948638318203537,0.1019337856963348,2017.0,70.3,455.0,483.0,10.9,2.59,6.0,35.0,1.0,15.8,39.0,7.0,,62.7,303.0,,,,169.0,13.0,5.3,541.0,17.0,0.0,1.0,17.0,1.2,12.0,12.0,3.0,2.0,13.0,26.0,4143.0,559.0,16.6,96.8,0.0,0.0,0.0,0.0,,1.0,463.0,5.0,82.0,5.2,28.0,234.0,27.0,,,0.0,26.0,4186.0,29.0,2607.0,38.0,30.0,5.4,,,,,116.0,,1.78,8.6,0.0,7.0
Josh Allen,QB,1991-10-30,Wyoming,MWC,2018,1,2003.0,11.838466803559204,0.0744747899159663,0.033140756302521,0.0289427052569403,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,2.0,,57.0,,,,,0.0,98.0,,,,,,,,16.0,2380.0,14.0,1693.0,,,,,,,,,,,,,
Josh Rosen,QB,1997-02-10,UCLA,Pac-12,2018,1,2015.0,18.55441478439425,0.0,0.9136450714093036,0.0308146797381247,2016.0,72.4,437.5,471.5,9.15,2.625,1.0,28.5,0.0,0.0,0.0,5.75,,61.05,287.5,,,,159.0,9.0,9.15,502.5,29.0,0.0,0.0,6.0,0.0,4.5,7.5,0.5,2.0,10.5,24.5,3713.0,526.5,13.1,93.94999999999999,0.0,0.0,0.0,0.0,,0.5,338.5,2.0,-41.0,4.0,20.0,102.5,11.0,,,0.0,27.0,4117.0,22.5,1890.5,18.5,25.5,4.8,,,,,32.0,,1.0699999999999998,7.9,0.0,7.0
D.J. Moore,WR,1987-03-22,Maryland,Big Ten,2018,1,2016.0,29.44832306639288,0.5329037800687285,0.0038659793814432,0.0420374389582202,2017.0,,,,3.4,,2.0,,,,,,72.7,,,,0.0,0.0,,,11.1,,1.0,,,,,,1.0,,,0.0,0.0,15.0,,,,8.0,,1033.0,8.0,69.1,56.0,,1.0,61.0,,,,,19.8,16.0,11.0,15.0,1940.0,19.0,1940.0,,,,7.4,6.0,52.0,6.5,,8.6,,,1.23,
Hayden Hurst,TE,1993-08-24,South Carolina,SEC,2018,1,,,0.1555913465362284,0.0,0.0406308630393996,2017.0,,,,8.8,,7.0,,,,,,67.7,,,55.6,5.0,9.0,,,0.0,,0.0,,,,,,0.0,,,4.0,0.0,0.0,,,,2.0,,559.0,44.0,83.8,394.0,,1.0,30.0,,,,,53.8,253.0,65.0,18.0,2794.0,16.0,1599.0,,,,3.4,16.0,288.0,6.5,,12.7,,,1.42,
Calvin Ridley,WR,1994-12-20,Alabama,SEC,2018,1,2015.0,20.698151950718685,0.29014120149420697,0.0,0.00137789351461405,2016.0,,,,10.3,,7.5,,,,,,68.65,,,18.8,1.5,8.0,,,8.65,,7.0,,,,19.3,,0.0,,,1.5,0.0,0.0,,,,6.0,,1006.0,76.0,95.80000000000001,387.0,,0.0,9.5,,,,,20.9,83.5,110.0,25.0,3057.5,34.5,3254.0,,,,78.0,316.5,479.0,6.3,,13.5,,,2.615,
Rashaad Penny,RB,1996-02-02,San Diego State,MWC,2018,1,2016.0,20.580424366872005,0.1120793269230769,0.0,0.69033399690334,2017.0,,,290.0,,,86.0,,35.0,56.6,1276.0,,,,,,,,,2231.0,,,1.0,3.0,86.0,1297.0,,58.0,2.0,166.0,,,0.0,0.0,,,,2.0,129.0,135.0,19.0,,135.0,326.0,23.0,2248.0,,,23.0,1.0,,,25.0,13.0,1920.0,33.0,3288.0,308.0,,,,,,,1297.0,,4.47,7.8,0.96,106.0
Sony Michel,RB,1995-02-17,Georgia,SEC,2018,1,2015.0,20.536618754277892,0.10108932068935589,0.0,0.38256078029297846,2016.0,,,188.0,,,42.0,,20.5,51.2,621.5,,,,,,,,,1209.5,,,1.5,9.0,42.0,678.5,107.39999999999999,32.0,2.0,54.5,,,0.0,0.0,,,,2.0,161.5,183.0,17.0,,142.5,215.0,12.0,1194.0,,,0.0,0.0,,,24.5,19.0,2529.5,32.0,3175.5,205.0,,,,,,,678.5,,3.67,6.65,1.05,123.0
Lamar Jackson,QB,1997-01-07,Louisville,ACC,2018,1,2015.0,18.647501711156742,0.0,0.9363808996958949,0.5286450281402686,2016.5,70.6,390.0,420.0,11.7,3.075,50.5,19.0,27.5,42.0,765.5,4.35,,57.5,241.5,,,,184.5,1327.0,12.35,510.0,34.0,0.0,34.0,567.5,65.5,62.5,10.5,61.5,3.0,9.5,28.5,3601.5,531.0,21.4,98.85,0.0,0.0,0.0,0.0,,1.0,364.5,19.5,1586.0,7.75,39.5,496.0,50.0,,,0.0,30.5,3837.5,35.0,3167.0,158.0,19.0,3.55,,,,,873.5,,4.21,8.55,0.0,85.5
Nick Chubb,RB,1995-12-27,Georgia,SEC,2018,2,2014.0,18.680355920602327,0.02700069606859405,0.0,0.40064802873071015,2016.5,,,223.5,,,46.0,,19.5,41.15,513.5,,,,,,,,,1237.0,,,0.5,1.5,46.0,828.0,87.9,38.5,1.5,113.5,,,0.0,0.0,,,,0.5,58.0,58.0,4.5,,83.5,261.5,11.5,1237.5,,,0.0,0.0,,,6.0,20.0,2584.0,30.0,3182.5,228.0,,,,,,,828.0,,3.705,5.5,0.655,102.0
Ronald Jones II,RB,1997-08-03,North Carolina State,ACC,2018,2,2017.0,20.079397672826833,0.0246671579464505,0.0,0.6266129032258064,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,91.2,,,,,,0.0,0.0,,,,1.0,,38.0,,,,,18.0,1091.0,,,,,,,,25.0,4071.0,27.0,1860.0,,,,,,,,,,,,,
Courtland Sutton,WR,1995-10-10,SMU,American,2018,2,2015.0,19.89322381930185,0.3686298013863081,0.0,0.00982397869131285,2016.5,,,,14.95,,13.0,,,,,,56.0,,,46.4,6.5,14.0,,,6.5,,5.0,,,,,,0.0,,,4.5,0.0,0.0,,,,11.0,,1165.5,72.0,94.25,463.0,,0.5,1.0,,,,,18.0,88.0,128.5,28.5,3495.5,20.0,2178.0,,,,82.0,403.0,321.0,4.5,,16.15,,,2.5300000000000002,
Mike Gesicki,TE,1995-10-03,Penn State,Big Ten,2018,2,2017.0,21.913757700205338,0.215253844114528,0.0,0.0,2017.0,,,,9.0,,7.0,,,,,,72.2,,,75.0,9.0,12.0,,,5.0,,3.0,,,,0.0,,0.0,,,4.0,0.0,0.0,,,,9.0,,563.0,57.0,87.7,372.0,,0.0,0.0,,,,,40.6,172.0,79.0,32.0,3772.0,36.0,2212.0,,,,0.7,3.0,263.0,4.6,,9.9,,,1.51,
Kerryon Johnson,RB,1997-06-30,Auburn,SEC,2018,2,2016.0,19.173169062286107,0.0773098954917136,0.0242686606322969,0.4922909608869726,2017.0,,,285.0,,,50.0,,17.0,32.0,446.0,,,,,,,,,1394.0,,,0.0,7.0,50.0,826.0,,31.0,1.0,119.0,,,1.0,3.0,,,,2.0,193.0,194.0,24.0,,205.0,341.0,18.0,1391.0,,,0.0,0.0,,,25.0,21.0,3267.0,34.0,3056.0,309.0,,,,,,,826.0,,2.9,4.9,0.94,163.0
Dante Pettis,WR,1995-10-23,Washington,Pac-12,2018,2,2016.0,20.85968514715948,0.3159169991437576,0.0062305295950155,0.0104953820319059,2017.0,,,,11.3,,6.0,,,,,,63.3,,,47.4,9.0,19.0,,,4.6,,3.0,,,,,,2.0,,,2.0,0.0,36.0,,,,7.0,,761.0,62.0,94.6,295.0,,0.0,50.0,,,,,15.4,48.0,98.0,19.0,2889.0,37.0,2382.0,,,,84.0,262.0,282.0,4.5,,12.2,,,2.57,
Christian Kirk,WR,1996-11-18,Texas A&M,SEC,2018,2,2015.0,18.784394250513348,0.3679647052274118,0.0,0.0076618882847256,2017.0,,,,10.2,,8.0,,,,,,63.4,,,42.9,9.0,21.0,,,7.8,,6.0,,,,,,0.0,,,2.0,0.0,0.0,,,,10.0,,919.0,71.0,94.8,400.0,,0.0,31.0,,,,,93.8,396.0,112.0,22.0,3266.0,26.0,2023.0,,,,2.8,12.0,381.0,5.4,,12.9,,,2.3,
Dallas Goedert,TE,1995-01-03,PHI,,2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Miller,WR,1994-10-09,Tulane,American,2018,2,,,0.0989152892561983,0.0,0.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,141.0,,,,,0.0,0.0,,,,,,,,8.0,1936.0,16.0,1575.0,,,,,,,,,,,,,
Derrius Guice,RB,1997-06-21,LSU,SEC,2018,2,2016.0,19.197809719370294,0.0735830364123465,0.0,0.47484836344132536,2016.5,,,210.0,,,46.0,,18.5,44.75,601.0,,,,,,,,,1321.0,,,1.0,4.0,46.0,756.5,111.7,32.0,2.0,111.5,,,0.0,0.0,,,,1.5,115.0,115.0,13.5,,86.0,254.5,13.0,1319.0,,,0.0,0.0,,,17.0,14.5,2463.0,27.5,2748.0,223.5,,,,,,,756.5,,3.665,6.449999999999999,1.345,87.0
James Washington,WR,1996-04-02,Oklahoma State,Big 12,2018,2,2011.0,15.41409993155373,0.2302986746001236,0.0,0.0056306306306306,2014.0,,,,17.0,,3.0,,,,,,45.9,,,,0.0,0.0,,,6.7,,2.0,,,,10.3,,0.0,,,2.0,0.0,0.0,,,,6.0,,456.0,28.0,94.0,296.0,,0.0,20.0,,,,,5.7,18.0,61.0,19.0,3149.0,18.0,1776.0,,,,94.3,297.0,139.0,5.0,,16.3,,,1.54,
