Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards
134.0,Kwamie Lassiter II,Kansas,Big 12,9.0,43.0,458.0,10.7,2.0,50.9,0.0,0.0,,0.0,0.0,43.0,458.0,10.7,2.0,
135.0,Yusuf Ali,Middle Tennessee State,CUSA,7.0,37.0,457.0,12.4,2.0,65.3,0.0,0.0,,0.0,0.0,37.0,457.0,12.4,2.0,
136.0,Antwan Davis,Ball State,MAC,8.0,39.0,456.0,11.7,1.0,57.0,1.0,1.0,1.0,0.0,0.1,40.0,457.0,11.4,1.0,
137.0,Isaiah McKoy,Kent State,MAC,4.0,25.0,455.0,18.2,5.0,113.8,0.0,0.0,,0.0,0.0,25.0,455.0,18.2,5.0,
138.0,Corey Rucker,Arkansas State,Sun Belt,8.0,16.0,453.0,28.3,5.0,56.6,0.0,0.0,,0.0,0.0,16.0,453.0,28.3,5.0,
139.0,Kevin Shaa,Liberty,Ind,11.0,25.0,450.0,18.0,4.0,40.9,0.0,0.0,,0.0,0.0,25.0,450.0,18.0,4.0,
140.0,Michael Mayer,Notre Dame,ACC,12.0,42.0,450.0,10.7,2.0,37.5,0.0,0.0,,0.0,0.0,42.0,450.0,10.7,2.0,
141.0,Danny Gray,SMU,American,8.0,33.0,448.0,13.6,4.0,56.0,3.0,30.0,10.0,2.0,3.8,36.0,478.0,13.3,6.0,
142.0,Cornelius McCoy,Georgia State,Sun Belt,7.0,31.0,447.0,14.4,4.0,63.9,0.0,0.0,,0.0,0.0,31.0,447.0,14.4,4.0,
143.0,Adrian Hardy,Louisiana Tech,CUSA,7.0,33.0,440.0,13.3,4.0,62.9,0.0,0.0,,0.0,0.0,33.0,440.0,13.3,4.0,
144.0,Ben Skowronek,Notre Dame,ACC,11.0,29.0,439.0,15.1,5.0,39.9,2.0,17.0,8.5,1.0,1.5,31.0,456.0,14.7,6.0,
145.0,Jalen Camp,Georgia Tech,ACC,10.0,29.0,439.0,15.1,4.0,43.9,0.0,0.0,,0.0,0.0,29.0,439.0,15.1,4.0,
146.0,Jeff Foreman,Arkansas State,Sun Belt,11.0,13.0,439.0,33.8,3.0,39.9,0.0,0.0,,0.0,0.0,13.0,439.0,33.8,3.0,
147.0,Myron Mitchell,UAB,CUSA,9.0,29.0,436.0,15.0,3.0,48.4,1.0,9.0,9.0,0.0,1.0,30.0,445.0,14.8,3.0,
148.0,Jacob Copeland,Florida,SEC,11.0,23.0,435.0,18.9,3.0,39.5,1.0,17.0,17.0,0.0,1.5,24.0,452.0,18.8,3.0,
149.0,Jaelen Gill,Boston College,ACC,11.0,29.0,435.0,15.0,1.0,39.5,0.0,0.0,,0.0,0.0,29.0,435.0,15.0,1.0,
150.0,James Mitchell,Virginia Tech,ACC,10.0,26.0,435.0,16.7,4.0,43.5,1.0,1.0,1.0,1.0,0.1,27.0,436.0,16.1,5.0,
151.0,Deuce Vaughn,Kansas State,Big 12,10.0,25.0,434.0,17.4,2.0,43.4,123.0,642.0,5.2,7.0,64.2,148.0,1076.0,7.3,9.0,
152.0,Chris Autman-Bell,Minnesota,Big Ten,7.0,22.0,430.0,19.5,1.0,61.4,0.0,0.0,,0.0,0.0,22.0,430.0,19.5,1.0,
153.0,Isaac Rex,BYU,Ind,12.0,37.0,429.0,11.6,12.0,35.8,0.0,0.0,,0.0,0.0,37.0,429.0,11.6,12.0,
154.0,Isaiah Winstead,Toledo,MAC,6.0,25.0,429.0,17.2,3.0,71.5,0.0,0.0,,0.0,0.0,25.0,429.0,17.2,3.0,
155.0,Nathaniel Dell,Houston,American,8.0,29.0,428.0,14.8,3.0,53.5,0.0,0.0,,0.0,0.0,29.0,428.0,14.8,3.0,
156.0,Kyle Williams,Nevada-Las Vegas,MWC,6.0,35.0,426.0,12.2,2.0,71.0,2.0,6.0,3.0,0.0,1.0,37.0,432.0,11.7,2.0,
157.0,Jha'Quan Jackson,Tulane,American,12.0,31.0,425.0,13.7,8.0,35.4,2.0,31.0,15.5,1.0,2.6,33.0,456.0,13.8,9.0,
158.0,Najee Harris,Alabama,SEC,13.0,43.0,425.0,9.9,4.0,32.7,251.0,1466.0,5.8,26.0,112.8,294.0,1891.0,6.4,30.0,"H-5,AA"
159.0,Nick Muse,South Carolina,SEC,10.0,30.0,425.0,14.2,1.0,42.5,0.0,0.0,,0.0,0.0,30.0,425.0,14.2,1.0,
160.0,Terrell Jana,Virginia,ACC,10.0,36.0,423.0,11.8,1.0,42.3,0.0,0.0,,0.0,0.0,36.0,423.0,11.8,1.0,
161.0,Austin Stogner,Oklahoma,Big 12,8.0,26.0,422.0,16.2,3.0,52.8,0.0,0.0,,0.0,0.0,26.0,422.0,16.2,3.0,
162.0,Tyler Page,SMU,American,9.0,39.0,422.0,10.8,2.0,46.9,0.0,0.0,,0.0,0.0,39.0,422.0,10.8,2.0,
163.0,Tyler Page,SMU,American,9.0,39.0,422.0,10.8,2.0,46.9,0.0,0.0,,0.0,0.0,39.0,422.0,10.8,2.0,
